global_step,success,success_slab_top,success_slab_bottom,ep_len,mean_return,hazard_steps,approx_kl,sps,success_rand_spawn
737280,0.43,0.57,0.0,504.45,5.847663242220879,0.0,0.007992403581738472,388,0.44
745472,0.42,0.59,0.0,508.34,5.566612920165062,0.0,0.003830885048955679,388,0.44
753664,0.44,0.62,0.0,503.83,5.887720314264297,0.0,0.006894825026392937,389,0.46
761856,0.46,0.68,0.0,499.44,6.235353944301605,0.0,0.006150722503662109,390,0.44
770048,0.47,0.69,0.0,497.41,6.408672337532043,0.0,0.007141435984522104,390,0.46
778240,0.47,0.7,0.0,497.25,6.3946168977022175,0.0,0.006894323043525219,390,0.46
786432,0.49,0.72,0.0,493.48,6.729040763378143,0.0,0.0033411961048841476,392,0.48
794624,0.48,0.72,0.0,494.94,6.568298088312149,0.0,0.00702833803370595,392,0.42
802816,0.49,0.73,0.0,491.5,6.714191953539848,0.0,0.006473861634731293,392,0.43
811008,0.48,0.74,0.0,493.35,6.5502143961191175,0.0,0.00630898866802454,393,0.44
819200,0.5,0.78,0.0,489.36,6.863773706555366,0.0,0.008097087033092976,393,0.42
827392,0.47,0.8,0.0,496.36,6.3038036328554155,0.0,0.006711875554174185,393,0.41
835584,0.45,0.8,0.0,499.42,5.970737301707268,0.0,0.00426072534173727,395,0.41
843776,0.43,0.8,0.0,502.77,5.616445609331131,0.0,0.010769632644951344,395,0.39
851968,0.43,0.81,0.0,501.94,5.629481763839721,0.0,0.004282447509467602,395,0.4
860160,0.43,0.81,0.0,501.94,5.661201329231262,0.0,0.0062341224402189255,396,0.39
868352,0.41,0.81,0.0,505.04,5.542035148143769,0.0,0.004132564645260572,397,0.43
876544,0.43,0.8,0.0,498.17,5.822160679101944,0.0,0.003779409220442176,396,0.44
884736,0.41,0.81,0.0,500.86,5.5081230223178865,0.0,0.007635384798049927,397,0.4
892928,0.41,0.81,0.0,501.58,5.594883731603622,0.0,0.008895942009985447,398,0.42
901120,0.4,0.82,0.0,505.59,5.328363469839096,0.0,0.008203459903597832,398,0.43
909312,0.39,0.83,0.0,506.14,5.166624417901039,0.0,0.010714150965213776,398,0.44
917504,0.38,0.84,0.0,507.36,5.005699453949928,0.0,0.007819116115570068,399,0.4
925696,0.38,0.84,0.0,508.73,5.0213092857599255,0.0,0.004071683157235384,399,0.39
933888,0.4,0.85,0.0,503.85,5.3376930636167526,0.0,0.004380195867270231,400,0.39
942080,0.38,0.84,0.0,508.58,4.984637359380722,0.0,0.009798111394047737,400,0.43
950272,0.38,0.84,0.0,507.98,4.955170050859452,0.0,0.006780092138797045,401,0.42
958464,0.41,0.85,0.0,502.2,5.461623551249504,0.0,0.007684567477554083,401,0.42
966656,0.4,0.85,0.0,503.41,5.296802796125412,0.0,0.004470246843993664,402,0.42
974848,0.4,0.86,0.0,502.22,5.2528800541162495,0.0,0.002253033220767975,402,0.4
983040,0.39,0.85,0.0,501.12,4.998451119065285,0.0,0.0029599806293845177,402,0.41
991232,0.44,0.85,0.0,483.37,5.946147865653038,0.0,0.006194662302732468,402,0.44
999424,0.45,0.86,0.0,480.22,6.027551899552345,0.0,0.005325771868228912,403,0.44
1007616,0.46,0.86,0.0,477.2,5.8292519474029545,0.0,0.008096527308225632,403,0.47
1015808,0.45,0.85,0.0,478.0,5.217763984799385,0.09,0.007391721475869417,403,0.47
1024000,0.42,0.84,0.0,486.92,4.513426039814949,0.09,0.004061694256961346,404,0.51
1032192,0.43,0.83,0.0,480.83,4.325440744757652,0.12,0.0041325874626636505,404,0.51
1040384,0.45,0.83,0.0,470.56,4.784465680122375,0.12,0.007836693897843361,404,0.48
1048576,0.44,0.83,0.0,466.52,4.412884292006493,0.12,0.008120520040392876,405,0.5
1056768,0.44,0.83,0.0,466.55,4.413421878218651,0.12,0.0059876032173633575,405,0.51
1064960,0.46,0.83,0.0,457.3,4.765802198052406,0.12,0.004584245849400759,405,0.53
1073152,0.44,0.84,0.0,463.82,4.327149112820625,0.12,0.006816326640546322,406,0.5
1081344,0.43,0.84,0.0,466.98,3.921007346510887,0.14,0.008034547790884972,406,0.44
1089536,0.42,0.84,0.0,466.12,3.7512528508901597,0.14,0.006512090098112822,406,0.41
1097728,0.42,0.84,0.0,466.12,3.7512528508901597,0.14,0.0035913840401917696,407,0.46
1105920,0.43,0.84,0.0,462.03,3.7939242273569107,0.14,0.004399828612804413,407,0.44
1114112,0.44,0.85,0.0,458.68,4.001454229950905,0.14,0.0061155278235673904,407,0.44
1122304,0.44,0.86,0.0,458.15,3.927588549256325,0.14,0.007517343387007713,407,0.45
1130496,0.44,0.86,0.0,458.17,4.013368563055992,0.14,0.009348741732537746,408,0.51
1138688,0.44,0.87,0.0,457.38,3.8395593827962875,0.14,0.006748361513018608,408,0.52
1146880,0.43,0.88,0.0,459.92,3.6658188658952713,0.14,0.004981036763638258,408,0.49
1155072,0.46,0.9,0.0,449.79,4.435288860797882,0.14,0.005876367911696434,409,0.48
1163264,0.47,0.9,0.0,446.01,5.019397795200348,0.05,0.006353070493787527,409,0.47
1171456,0.5,0.89,0.0,435.54,5.682381895780563,0.06,0.009527762420475483,409,0.5
1179648,0.49,0.9,0.0,437.82,5.5028428673744205,0.05,0.008410615846514702,410,0.47
1187840,0.46,0.9,0.0,446.65,4.718604509830475,0.15,0.005081090144813061,410,0.49
1196032,0.46,0.9,0.0,446.85,4.35714632332325,0.42,0.012031502090394497,410,0.48
1204224,0.45,0.9,0.0,450.39,4.219026691913605,0.42,0.004509728867560625,411,0.49
1212416,0.45,0.9,0.0,450.74,4.105256118774414,0.42,0.007390640676021576,411,0.49
1220608,0.43,0.9,0.0,457.52,3.529748520851135,0.43,0.005539624020457268,410,0.5
1228800,0.43,0.9,0.0,457.52,3.529748520851135,0.43,0.004457635805010796,411,0.5
1236992,0.43,0.9,0.0,457.26,3.3303231585025785,0.43,0.005375084467232227,411,0.46
1245184,0.46,0.91,0.0,447.58,3.8971628803014755,0.43,0.009056450799107552,411,0.46
1253376,0.45,0.9,0.0,450.34,3.528529331088066,0.41,0.005422641057521105,411,0.45
1261568,0.43,0.9,0.0,457.68,2.979226383566856,0.41,0.006411963142454624,412,0.45
1269760,0.44,0.91,0.0,453.23,3.1855336767435074,0.41,0.006019188091158867,412,0.44
1277952,0.41,0.91,0.0,463.52,2.492029443383217,0.41,0.01575484685599804,412,0.45
1286144,0.43,0.92,0.0,457.07,2.943408518433571,0.41,0.01304643601179123,412,0.42
1294336,0.38,0.92,0.0,473.83,1.5392323863506316,0.41,0.008374692872166634,412,0.42
1302528,0.4,0.92,0.0,467.85,1.753099781870842,0.41,0.010992397554218769,413,0.48
1310720,0.43,0.93,0.0,459.3,2.34613083422184,0.4,0.00906732864677906,413,0.48
1318912,0.44,0.94,0.0,456.06,2.596303315758705,0.38,0.004242571536451578,413,0.48
1327104,0.42,0.95,0.0,463.5,2.160981233716011,0.28,0.004562431015074253,413,0.47
1335296,0.42,0.95,0.0,463.91,2.2295775681734087,0.28,0.011223926208913326,414,0.49
1343488,0.45,0.96,0.0,455.78,2.999201599955559,0.01,0.00736807519569993,414,0.49
1351680,0.46,0.96,0.0,453.34,3.2073612076044085,0.03,0.024002378806471825,414,0.5
1359872,0.47,0.95,0.0,449.89,3.546137233376503,0.02,0.011761028319597244,415,0.54
1368064,0.46,0.95,0.0,454.06,3.381821294426918,0.06,0.005123536102473736,415,0.52
1376256,0.46,0.94,0.0,453.83,3.3189299672842028,0.17,0.006397457793354988,415,0.51
1384448,0.47,0.94,0.0,452.12,3.517138804793358,0.23,0.004290534183382988,416,0.52
1392640,0.46,0.93,0.0,455.82,3.3058674639463423,0.23,0.004137950949370861,415,0.5
1400832,0.46,0.92,0.0,456.56,3.088346326947212,0.51,0.005927355960011482,416,0.53
1409024,0.46,0.91,0.0,456.45,3.237289710640907,0.51,0.005128754768520594,416,0.52
1417216,0.46,0.91,0.0,455.69,3.238790237903595,0.51,0.005844494327902794,416,0.53
1425408,0.45,0.91,0.0,458.87,2.9896325039863587,0.51,0.006062060594558716,416,0.53
1433600,0.42,0.91,0.0,467.6,2.1689361453056337,0.51,0.005076431203633547,417,0.54
1441792,0.4,0.91,0.0,473.68,1.575625985264778,0.51,0.002597167156636715,417,0.49
1449984,0.38,0.92,0.0,479.06,1.0653236037492753,0.51,0.008783051744103432,417,0.48
1458176,0.38,0.92,0.0,478.46,1.2323094207048415,0.51,0.006933614611625671,418,0.44
1466368,0.34,0.89,0.0,491.04,0.2763038843870163,0.49,0.008076232858002186,417,0.44
1474560,0.33,0.88,0.0,492.95,0.05546808660030365,0.49,0.009230277501046658,418,0.45
1482752,0.34,0.85,0.0,488.81,0.5056957083940506,0.44,0.010240625590085983,418,0.47
1490944,0.34,0.85,0.0,488.13,0.5127147895097732,0.44,0.012600677087903023,418,0.48
1499136,0.36,0.85,0.0,480.83,1.1841470152139664,0.34,0.0033303245436400175,418,0.44
1507328,0.34,0.85,0.0,486.37,0.7346448212862015,0.28,0.006431081332266331,419,0.43
1515520,0.34,0.85,0.0,486.03,0.7287540799379348,0.29,0.009531534276902676,419,0.41
1523712,0.34,0.85,0.0,486.4,0.7792168551683426,0.12,0.007712038233876228,419,0.45
1531904,0.36,0.85,0.0,479.14,1.3106645661592484,0.01,0.013658388517796993,419,0.47
1540096,0.36,0.85,0.0,479.11,1.1593081337213516,0.01,0.00290513364598155,419,0.45
1548288,0.37,0.84,0.0,475.93,1.4648779302835464,0.01,0.00945420004427433,419,0.43
1556480,0.38,0.83,0.0,475.23,1.9317656302452086,0.01,0.010535746812820435,420,0.43
1564672,0.4,0.83,0.0,468.57,2.3342121976613996,0.02,0.01237015426158905,420,0.45
1572864,0.4,0.83,0.0,468.72,2.231643771529198,0.02,0.006099645048379898,420,0.48
1581056,0.42,0.83,0.0,461.57,2.59122915327549,0.02,0.008058866485953331,421,0.55
1589248,0.41,0.83,0.0,464.78,2.326169863343239,0.02,0.005828418768942356,420,0.48
1597440,0.46,0.83,0.0,448.17,3.5926991564035418,0.02,0.0047788252122700214,420,0.45
1605632,0.45,0.83,0.0,451.53,3.253988681435585,0.02,0.003343584481626749,421,0.49
1613824,0.45,0.83,0.0,452.12,3.0617384058237076,0.02,0.00771737564355135,421,0.48
1622016,0.45,0.84,0.0,452.61,2.9994567829370498,0.02,0.0060358354821801186,421,0.45
1630208,0.44,0.84,0.0,456.53,2.6193109053373336,0.03,0.005819886922836304,421,0.43
1638400,0.44,0.84,0.01,457.84,2.3594474917650223,0.64,0.0051355622708797455,421,0.41
1646592,0.46,0.85,0.01,451.21,2.9901605743169783,0.71,0.004891090095043182,421,0.48
1654784,0.47,0.85,0.01,447.61,3.361643014550209,0.71,0.012435058131814003,422,0.54
1662976,0.46,0.86,0.01,451.12,3.069083953499794,0.72,0.0036415872164070606,422,0.55
1671168,0.47,0.86,0.01,448.21,3.307026396393776,0.72,0.006302172318100929,422,0.57
1679360,0.47,0.86,0.01,448.31,3.305718908905983,0.72,0.012323187664151192,422,0.58
1687552,0.45,0.88,0.01,454.06,2.497710908651352,0.72,0.00412865960970521,422,0.61
1695744,0.46,0.88,0.01,447.29,2.8166108548641207,0.72,0.004195346496999264,422,0.59
1703936,0.48,0.88,0.01,440.82,3.3993309819698334,0.71,0.008431939408183098,422,0.55
1712128,0.47,0.88,0.01,443.55,3.148637002706528,0.71,0.005594742484390736,423,0.51
1720320,0.48,0.89,0.01,439.59,3.409248546361923,0.71,0.007090968079864979,422,0.51
1728512,0.47,0.9,0.01,442.62,3.097923196554184,0.71,0.004235684871673584,422,0.45
1736704,0.47,0.92,0.01,442.74,3.103571323156357,0.71,0.005457212217152119,423,0.44
1744896,0.48,0.93,0.01,437.69,3.5088466322422027,0.72,0.005375229753553867,423,0.46
1753088,0.49,0.96,0.01,432.78,3.854243165254593,0.72,0.011579273268580437,423,0.48
1761280,0.49,0.96,0.01,430.84,3.926036205291748,0.11,0.007795533165335655,423,0.49
1769472,0.5,0.97,0.01,427.11,4.151679911613464,0.1,0.005454301368445158,423,0.54
1777664,0.49,0.96,0.01,430.1,3.90262629032135,0.1,0.0038125920109450817,423,0.52
1785856,0.48,0.96,0.01,432.23,3.6414930522441864,0.1,0.010392402298748493,423,0.53
1794048,0.47,0.95,0.01,434.45,3.5203733921051024,0.09,0.0049765813164412975,424,0.55
1802240,0.47,0.95,0.01,433.36,3.4996038103103637,0.09,0.006285632960498333,424,0.52
1810432,0.5,0.96,0.01,422.72,4.274642286300659,0.09,0.008642497472465038,423,0.53
1818624,0.53,0.97,0.01,411.48,5.032266283035279,0.15,0.005541918333619833,424,0.53
1826816,0.51,0.97,0.01,417.7,4.481803207397461,0.15,0.004674860741943121,424,0.5
1835008,0.55,0.97,0.01,402.75,5.554305381774903,0.15,0.0058059305883944035,424,0.52
1843200,0.53,0.97,0.01,409.66,5.022377872467041,0.15,0.0030392631888389587,424,0.54
1851392,0.54,0.96,0.01,405.3,5.388214935064315,0.15,0.0023386473767459393,424,0.58
1859584,0.52,0.96,0.01,411.8,4.862148965597153,0.15,0.006335468031466007,424,0.56
1867776,0.54,0.96,0.01,404.16,5.389338158369064,0.13,0.017146307975053787,424,0.54
1875968,0.59,0.96,0.01,386.15,6.5673943102359775,0.13,0.008691901341080666,424,0.55
1884160,0.57,0.96,0.01,393.51,6.1318945467472075,0.06,0.005715363658964634,425,0.52
1892352,0.58,0.96,0.01,389.93,6.208517580032349,0.07,0.007058652117848396,424,0.53
1900544,0.6,0.96,0.0,382.97,6.553535519838333,0.07,0.009340960532426834,424,0.54
1908736,0.59,0.96,0.0,387.49,6.2766860687732695,0.07,0.007601253688335419,425,0.55
1916928,0.58,0.96,0.0,390.24,6.016868335008621,0.07,0.004471185617148876,425,0.54
1925120,0.57,0.96,0.0,393.25,5.773928261995316,0.01,0.005737106315791607,425,0.5
1933312,0.52,0.95,0.0,411.79,4.444167252779007,0.01,0.0078025097027421,425,0.5
1941504,0.54,0.95,0.0,404.57,4.978115788698196,0.01,0.003319370560348034,425,0.5
1949696,0.54,0.96,0.0,404.89,4.973960305452347,0.01,0.004251367412507534,425,0.51
1957888,0.54,0.96,0.0,405.25,4.894363543987274,0.01,0.0036968111526221037,426,0.49
1966080,0.54,0.96,0.0,405.96,4.888669545650482,0.01,0.005898457020521164,426,0.42
1974272,0.52,0.96,0.0,413.37,4.342610950469971,0.01,0.003966168966144323,425,0.43
1982464,0.52,0.96,0.0,413.64,4.488733358383179,0.01,0.011146411299705505,425,0.46
1990656,0.51,0.97,0.0,417.59,4.214641427993774,0.01,0.005833211354911327,426,0.49
1998848,0.49,0.97,0.0,424.95,3.6928211402893067,0.01,0.006844623945653439,426,0.53
2007040,0.49,0.98,0.0,425.06,3.61757532119751,0.01,0.006301899906247854,426,0.53
2015232,0.46,0.98,0.0,435.21,2.822869272232056,0.01,0.003654899075627327,426,0.53
2023424,0.48,0.98,0.0,428.67,3.546292614936829,0.0,0.009427092969417572,426,0.55
2031616,0.47,0.98,0.0,431.73,3.2788996648788453,0.0,0.00522591732442379,426,0.54
2039808,0.46,0.98,0.0,434.24,3.0762904930114745,0.0,0.002745614154264331,426,0.55
2048000,0.48,0.98,0.0,427.0,3.6154398632049563,0.0,0.004344710148870945,426,0.53
2056192,0.49,0.98,0.0,424.44,3.881323480606079,0.0,0.004484699107706547,426,0.55
2064384,0.5,0.98,0.0,421.26,4.216684498786926,0.0,0.003838240634649992,426,0.53
2072576,0.52,0.98,0.0,413.28,4.899857358932495,0.0,0.003453492885455489,427,0.51
2080768,0.54,0.98,0.0,406.09,5.431673994064331,0.0,0.00790560245513916,427,0.52
2088960,0.53,0.98,0.0,408.59,5.175452136993409,0.0,0.0072209881618618965,426,0.51
2097152,0.54,0.98,0.0,405.91,5.5090153336524965,0.0,0.007203621789813042,427,0.51
2105344,0.54,0.98,0.0,405.01,5.458310654163361,0.03,0.0047153751365840435,427,0.47
2113536,0.53,0.98,0.0,407.07,4.992099916934967,0.03,0.00580895459279418,427,0.44
2121728,0.53,0.97,0.0,406.99,5.05928160905838,0.03,0.005299575626850128,427,0.42
2129920,0.55,0.96,0.0,399.53,5.669728327989578,0.03,0.004855028353631496,427,0.41
2138112,0.54,0.96,0.0,403.11,5.480287300348282,0.03,0.009265027940273285,427,0.45
2146304,0.54,0.96,0.0,403.58,5.550663738250733,0.03,0.006593429949134588,427,0.46
2154496,0.54,0.96,0.0,404.05,5.5482315158844,0.03,0.00622607721015811,427,0.48
2162688,0.54,0.96,0.0,404.74,5.569193279743194,0.03,0.0040114326402544975,428,0.47
2170880,0.5,0.96,0.0,418.61,4.555370426177978,0.03,0.008736382238566875,427,0.51
2179072,0.48,0.96,0.0,425.95,4.023172798156739,0.03,0.00470682792365551,427,0.53
2187264,0.47,0.96,0.0,429.22,3.759280080795288,0.03,0.005839006043970585,428,0.54
2195456,0.46,0.96,0.0,432.62,3.3451841688156128,0.03,0.008203954435884953,428,0.53
2203648,0.46,0.96,0.0,432.44,3.41892395734787,0.03,0.006703252904117107,428,0.51
2211840,0.47,0.96,0.0,428.02,3.731337332725525,0.1,0.009771725162863731,428,0.5
2220032,0.47,0.96,0.0,428.66,3.725603528022766,0.1,0.0033081285655498505,428,0.49
2228224,0.47,0.96,0.0,428.7,3.7291646146774293,0.1,0.0035843858495354652,428,0.46
2236416,0.43,0.96,0.0,443.05,2.7454406356811525,0.1,0.011595092713832855,428,0.42
2244608,0.42,0.96,0.0,446.64,2.3268880426883696,0.1,0.00914143305271864,428,0.42
2252800,0.44,0.95,0.0,438.27,2.9486716449260713,0.1,0.004482959397137165,428,0.43
2260992,0.42,0.95,0.0,445.68,2.409307105541229,0.1,0.004004570655524731,428,0.45
2269184,0.4,0.94,0.0,452.54,1.9577949929237366,0.1,0.006421802565455437,429,0.46
2277376,0.42,0.94,0.0,444.44,2.4248463106155396,0.1,0.006772526539862156,428,0.47
2285568,0.44,0.94,0.0,437.8,2.94785315990448,0.1,0.005564603488892317,429,0.48
2293760,0.46,0.94,0.0,430.38,3.374051344394684,0.1,0.003298131749033928,429,0.47
2301952,0.49,0.95,0.0,420.08,4.244378076791763,0.1,0.004825209733098745,429,0.46
2310144,0.48,0.94,0.0,425.42,4.04977997303009,0.1,0.00523908156901598,429,0.43
2318336,0.49,0.94,0.0,422.12,4.312800631523133,0.1,0.004772616550326347,429,0.43
2326528,0.47,0.94,0.0,429.53,3.7764055013656614,0.1,0.008678068406879902,429,0.4
2334720,0.46,0.94,0.0,433.35,3.4032015347480775,0.0,0.008850454352796078,429,0.38
2342912,0.47,0.94,0.0,430.3,3.7866042375564577,0.0,0.00453961081802845,429,0.38
2351104,0.46,0.94,0.0,434.2,3.5653327357769014,0.05,0.007056554313749075,429,0.41
2359296,0.45,0.94,0.0,437.94,3.3042274576425554,0.05,0.005953159183263779,429,0.45
2367488,0.49,0.95,0.0,423.16,4.368892627358437,0.05,0.005718886852264404,429,0.48
