global_step,success,success_slab_top,success_slab_bottom,ep_len,mean_return,hazard_steps,approx_kl,sps,success_rand_spawn
8192,nan,nan,nan,nan,nan,nan,0.007242129184305668,316,1.0
16384,1.0,1.0,nan,222.05882352941177,17.223525552188647,0.0,0.005413982085883617,304,1.0
24576,1.0,1.0,nan,225.7,17.190377712249756,0.0,0.00989305879920721,305,1.0
32768,1.0,1.0,nan,226.14285714285714,17.18652207510812,0.0,0.010451052337884903,304,1.0
40960,0.6304347826086957,1.0,0.0,363.7391304347826,7.452853731487108,0.0,0.009304506704211235,309,0.5757575757575758
49152,0.660377358490566,1.0,0.0,352.49056603773585,8.220011828080663,0.0,0.008703899569809437,304,0.6428571428571429
57344,0.6290322580645161,1.0,0.0,365.1774193548387,7.359294622175155,0.0,0.011659523472189903,301,0.5789473684210527
65536,0.6231884057971014,1.0,0.0,367.84057971014494,7.18699366113414,0.0,0.010382959619164467,302,0.5932203389830508
73728,0.6266666666666667,1.0,0.0,366.4533333333333,7.282128925323486,0.0,0.009624125435948372,302,0.6119402985074627
81920,0.532608695652174,1.0,0.0,401.75,4.905934452362683,0.0,0.0059892889112234116,303,0.5512820512820513
90112,0.5263157894736842,1.0,0.0,404.0315789473684,4.735509635900196,0.0,0.01146650966256857,303,0.5595238095238095
98304,0.49,1.0,0.0,418.35,3.8258001643419264,0.0,0.006509134545922279,303,0.5161290322580645
106496,0.45,1.0,0.0,434.98,2.7353021842241287,0.0,0.010977139696478844,302,0.5
114688,0.44,1.0,0.0,438.26,2.4762970286607744,0.0,0.009582530707120895,302,0.44
122880,0.42,1.0,0.0,445.61,1.9529374438524245,0.0,0.005569938570261002,302,0.46
131072,0.51,1.0,0.0,412.38,4.279799306988716,0.0,0.016558757051825523,302,0.44
139264,0.51,1.0,0.0,412.53,4.289647091031075,0.0,0.006757674738764763,302,0.46
147456,0.52,1.0,0.0,408.36,4.5568200951814655,0.0,0.008139748126268387,302,0.44
155648,0.47,1.0,0.0,425.75,3.323021702170372,0.0,0.010253561660647392,301,0.46
163840,0.48,1.0,0.0,422.0,3.550609411597252,0.0,0.010582766495645046,302,0.46
172032,0.51,1.0,0.0,410.83,4.3535752338171,0.0,0.018727067857980728,301,0.48
180224,0.51,1.0,0.0,410.4,4.26353621006012,0.0,0.008030508644878864,301,0.49
188416,0.51,1.0,0.0,410.06,4.275124621391297,0.0,0.004376591183245182,300,0.52
196608,0.5,1.0,0.0,412.99,3.9497016870975497,0.0,0.006218584254384041,300,0.5
204800,0.53,1.0,0.0,402.92,4.812672420740127,0.0,0.008554528467357159,300,0.51
212992,0.51,1.0,0.0,409.67,4.286528249979019,0.0,0.01682024821639061,300,0.5
221184,0.53,1.0,0.0,402.33,4.8197640192508695,0.0,0.010591727681457996,300,0.46
229376,0.51,1.0,0.0,409.97,4.346285065412522,0.0,0.00788353942334652,302,0.43
237568,0.49,1.0,0.0,417.75,3.8212382018566133,0.0,0.006207321770489216,303,0.37
245760,0.51,1.0,0.0,410.29,4.353616389036179,0.0,0.005815792363137007,304,0.37
253952,0.51,0.99,0.0,410.8,4.37129842042923,0.0,0.006148933432996273,305,0.37
262144,0.54,0.99,0.0,398.92,5.240929017066955,0.0,0.006870242767035961,306,0.38
270336,0.52,0.99,0.0,407.19,4.78181637763977,0.0,0.01306307502090931,308,0.33
278528,0.51,0.99,0.0,410.39,4.511523590087891,0.0,0.006180069409310818,309,0.33
286720,0.51,0.99,0.0,410.08,4.636401995420456,0.0,0.008708687499165535,310,0.37
294912,0.49,0.99,0.0,416.29,4.331355710029602,0.0,0.01114369835704565,310,0.32
303104,0.5,0.99,0.0,413.0,4.519525437355042,0.0,0.008975272998213768,311,0.33
311296,0.47,0.99,0.0,424.3,3.719343981742859,0.0,0.009836668148636818,312,0.32
319488,0.46,0.99,0.0,428.37,3.521758632659912,0.0,0.00875120796263218,313,0.34
327680,0.45,0.99,0.0,431.61,3.205307834148407,0.0,0.007646987214684486,313,0.39
335872,0.44,0.99,0.01,438.2,2.933040316104889,0.86,0.006370208226144314,314,0.37
344064,0.45,0.99,0.01,434.42,3.384506170749664,0.86,0.006297349464148283,315,0.35
352256,0.43,0.99,0.01,443.05,2.7834046757221222,0.86,0.010035461746156216,315,0.34
360448,0.46,0.99,0.01,431.68,3.735009654760361,0.86,0.00609589833766222,316,0.36
368640,0.46,0.99,0.01,432.49,3.858612358570099,0.86,0.00749855674803257,316,0.33
376832,0.46,0.99,0.01,432.53,3.819696651697159,0.86,0.016905317083001137,316,0.33
385024,0.42,0.98,0.01,447.18,2.7811055326461793,0.86,0.00459084240719676,317,0.36
393216,0.46,0.98,0.01,432.66,3.7649897468090057,0.86,0.008744707331061363,317,0.4
401408,0.47,0.98,0.01,428.68,4.106745197772979,0.86,0.012276759371161461,318,0.39
409600,0.47,0.98,0.01,428.74,4.177209399938583,0.86,0.016487181186676025,318,0.37
417792,0.48,0.98,0.02,427.01,4.454051663279533,1.66,0.008941440843045712,319,0.38
425984,0.5,0.98,0.02,416.51,5.006847621798515,0.8,0.010256746783852577,319,0.36
434176,0.49,0.98,0.02,420.7,4.776137351989746,0.8,0.010359257459640503,320,0.4
442368,0.46,0.98,0.02,429.63,4.143283807039261,0.8,0.005297612398862839,320,0.44
450560,0.47,0.97,0.02,424.97,4.4895769166946415,0.8,0.007100109942257404,321,0.45
458752,0.49,0.97,0.02,417.24,4.986558527946472,0.8,0.007907018065452576,321,0.45
466944,0.5,0.96,0.02,414.57,5.155557732582093,0.8,0.011026402935385704,321,0.46
475136,0.46,0.96,0.02,429.1,4.254744093418122,0.8,0.004839097149670124,322,0.45
483328,0.46,0.94,0.02,429.02,4.333538167476654,0.8,0.009114811196923256,322,0.44
491520,0.42,0.94,0.02,441.42,3.425198341012001,0.0,0.005782958120107651,322,0.47
499712,0.4,0.94,0.01,449.19,2.901529842019081,0.0,0.006676637567579746,323,0.48
507904,0.42,0.94,0.01,441.66,3.285530469417572,0.0,0.00716126523911953,323,0.49
516096,0.4,0.94,0.01,448.73,2.5610828471183775,0.0,0.007054902147501707,323,0.5
524288,0.4,0.94,0.01,449.2,2.553880078792572,0.0,0.01621413044631481,324,0.5
532480,0.4,0.94,0.01,449.27,2.273859168291092,0.0,0.014193889684975147,324,0.46
540672,0.39,0.94,0.01,453.28,1.7864969170093536,0.0,0.009322142228484154,324,0.46
548864,0.41,0.94,0.01,444.96,2.306285357475281,0.0,0.004600877407938242,324,0.42
557056,0.4,0.94,0.0,449.16,1.9622598671913147,0.0,0.007757073268294334,325,0.42
565248,0.43,0.95,0.0,438.72,2.8271309185028075,0.0,0.01161954179406166,325,0.41
573440,0.41,0.95,0.0,446.47,2.1456333839893342,0.0,0.0076876371167600155,326,0.38
581632,0.41,0.95,0.0,446.38,2.043017785549164,0.0,0.007990892976522446,326,0.38
589824,0.41,0.95,0.0,446.8,2.0216545462608337,0.0,0.006922260858118534,326,0.36
598016,0.45,0.95,0.0,432.32,3.2242925906181337,0.0,0.011847359128296375,327,0.36
606208,0.44,0.95,0.0,436.08,3.111507923603058,0.07,0.007696046959608793,327,0.37
614400,0.41,0.95,0.0,448.08,2.390462865829468,0.07,0.00928547978401184,327,0.42
622592,0.43,0.95,0.0,441.13,3.2565282940864564,0.07,0.008439557626843452,327,0.41
630784,0.44,0.97,0.0,437.42,3.5036259233951568,0.08,0.012198607437312603,327,0.41
638976,0.45,0.97,0.0,432.91,3.941331861615181,0.08,0.00787397287786007,327,0.4
647168,0.46,0.98,0.0,429.51,4.277952728867531,0.08,0.007888522930443287,327,0.4
655360,0.53,1.0,0.0,403.73,6.162281883358955,0.08,0.005861400626599789,328,0.43
663552,0.53,1.0,0.0,403.7,6.419484388232231,0.08,0.011192535050213337,328,0.43
671744,0.52,1.0,0.0,407.28,6.117434337735176,0.08,0.004834333900362253,328,0.44
679936,0.53,1.0,0.02,408.8,6.179674970507622,1.51,0.008313406258821487,328,0.45
688128,0.51,1.0,0.02,416.45,5.574700276255608,2.03,0.013556215912103653,328,0.47
696320,0.53,1.0,0.03,411.59,5.804855173826217,2.59,0.007690037600696087,328,0.47
704512,0.54,1.0,0.03,407.6,6.062181063890457,2.84,0.007794298697263002,328,0.44
712704,0.53,1.0,0.04,414.5,5.697043842673302,3.59,0.01115242950618267,329,0.41
720896,0.53,1.0,0.05,416.8,5.464173797965049,5.03,0.013189943507313728,329,0.4
729088,0.51,1.0,0.05,424.87,5.11493731200695,5.56,0.005413202568888664,329,0.38
737280,0.49,0.99,0.05,432.12,4.483040646910667,5.56,0.007524100132286549,329,0.4
745472,0.44,0.99,0.05,450.5,3.272226223349571,5.56,0.00550504308193922,329,0.4
753664,0.43,0.99,0.05,454.14,2.956712917685509,5.56,0.005939675495028496,329,0.41
761856,0.43,0.99,0.05,455.22,2.854723682999611,5.59,0.006967684254050255,330,0.4
770048,0.4,0.99,0.05,465.11,2.386227863430977,4.9,0.007459199987351894,330,0.38
778240,0.41,0.99,0.05,458.36,2.5328257101774216,3.58,0.018956325948238373,330,0.34
786432,0.41,0.99,0.05,458.21,2.929910746216774,3.58,0.005671598017215729,330,0.3
794624,0.44,0.99,0.05,445.49,3.6334627747535704,3.02,0.005612311419099569,330,0.3
802816,0.41,0.99,0.05,452.93,3.2491164779663086,2.01,0.004875394981354475,330,0.33
811008,0.42,0.99,0.05,446.93,3.649139232635498,0.57,0.006630118936300278,330,0.37
819200,0.43,0.99,0.05,443.11,3.7389576172828676,0.04,0.014372086152434349,330,0.38
827392,0.43,0.99,0.05,443.42,3.756193857192993,0.04,0.01229847688227892,331,0.35
835584,0.48,0.99,0.04,427.64,4.8427416503429415,0.67,0.011471427977085114,331,0.37
843776,0.47,0.99,0.04,431.34,4.425232409238816,0.69,0.013788270764052868,331,0.38
851968,0.51,0.99,0.04,415.11,5.343344455957412,0.66,0.006891864817589521,331,0.37
860160,0.5,0.99,0.05,421.86,4.748130692243576,2.0,0.00929422676563263,331,0.4
868352,0.51,0.99,0.04,418.02,4.830076342821121,2.0,0.010119590908288956,331,0.41
876544,0.51,0.99,0.03,416.29,4.7325062251091,2.09,0.005520120728760958,331,0.41
884736,0.51,0.99,0.03,416.09,4.744946650266647,2.09,0.007551506161689758,331,0.43
892928,0.5,0.99,0.05,422.82,4.518098779916763,3.25,0.009385498240590096,331,0.44
901120,0.54,0.99,0.05,407.6,5.435516217947006,4.33,0.005222894251346588,331,0.46
909312,0.55,0.99,0.06,406.27,5.588484412431717,5.0,0.0071790786460042,331,0.48
917504,0.56,1.0,0.06,399.11,6.24305049777031,4.4,0.008815906941890717,332,0.47
925696,0.56,1.0,0.06,399.43,6.237290309667587,4.39,0.007264511659741402,332,0.44
933888,0.57,1.0,0.06,393.49,7.070665400028229,3.15,0.004176759161055088,332,0.45
942080,0.59,1.0,0.07,388.19,7.538350567817688,3.73,0.005643123760819435,332,0.45
950272,0.62,1.0,0.08,380.48,8.2071854865551,4.14,0.0033636062871664762,332,0.45
958464,0.61,1.0,0.08,384.21,8.040874506235122,4.14,0.005025811027735472,332,0.47
966656,0.58,1.0,0.08,390.92,7.555350534319878,3.57,0.005617975722998381,332,0.44
974848,0.58,1.0,0.08,390.65,7.6097184616327285,2.9,0.0074538965709507465,332,0.43
983040,0.56,1.0,0.08,397.03,7.323169483542443,1.83,0.009673460386693478,332,0.42
991232,0.58,1.0,0.09,392.88,7.635558449625969,2.35,0.012728078290820122,332,0.38
999424,0.57,1.0,0.08,397.18,7.39322202861309,2.35,0.00923864170908928,332,0.39
1007616,0.54,1.0,0.09,408.59,6.92095652282238,3.63,0.008123274892568588,332,0.34
1015808,0.52,1.0,0.07,416.2,6.485447252392769,3.55,0.00828575436025858,333,0.37
1024000,0.48,1.0,0.07,425.35,5.574008353352546,2.47,0.005927517078816891,333,0.37
1032192,0.47,1.0,0.08,432.42,5.181536067128182,3.18,0.009190586395561695,333,0.36
1040384,0.48,1.0,0.09,432.19,5.2309339720010755,3.9,0.005539834499359131,333,0.38
