global_step,success,success_slab_top,success_slab_bottom,ep_len,mean_return,hazard_steps,approx_kl,sps,success_rand_spawn
8192,nan,nan,nan,nan,nan,nan,0.01318126730620861,334,1.0
16384,1.0,1.0,nan,227.66666666666666,17.160260094536675,0.0,0.005904422141611576,334,1.0
24576,1.0,1.0,nan,227.66666666666666,17.160260094536675,0.0,0.012718254700303078,335,1.0
32768,1.0,1.0,nan,228.6818181818182,17.15548662705855,0.0,0.014351543970406055,335,1.0
40960,0.575,1.0,0.0,386.075,6.047146993875503,0.0,0.011355815455317497,336,0.4838709677419355
49152,0.5531914893617021,1.0,0.0,395.40425531914894,5.499689563791803,0.0,0.005334579851478338,334,0.5641025641025641
57344,0.5423728813559322,0.9696969696969697,0.0,399.1864406779661,5.072631209583606,0.11864406779661017,0.008502727374434471,332,0.47058823529411764
65536,0.55,0.9705882352941176,0.0,396.6166666666667,5.271301893393199,0.11666666666666667,0.012240864336490631,331,0.5333333333333333
73728,0.578125,0.9736842105263158,0.0,386.59375,6.00851022079587,0.109375,0.006976925767958164,332,0.53125
81920,0.4935064935064935,0.9743589743589743,0.0,417.53246753246754,3.9502179359460805,0.09090909090909091,0.006255941931158304,333,0.4634146341463415
90112,0.4810126582278481,0.9743589743589743,0.0,422.126582278481,3.6148950193501728,0.08860759493670886,0.010525432415306568,333,0.45555555555555555
98304,0.48936170212765956,0.9787234042553191,0.0,419.5851063829787,3.8800062575238816,0.07446808510638298,0.008955175057053566,331,0.42
106496,0.5,0.9807692307692307,0.0,416.18,4.133353238105774,0.07,0.010433598421514034,331,0.36
114688,0.49,0.9833333333333333,0.0,422.09,3.887619333267212,0.07,0.014475854113698006,331,0.39
122880,0.44,0.9848484848484849,0.0,441.24,2.5476270866394044,0.07,0.00951999332755804,331,0.39
131072,0.46,0.9857142857142858,0.0,434.82,2.9932960534095763,0.07,0.020704060792922974,330,0.36
139264,0.5,0.9864864864864865,0.0,422.18,4.011776921749115,0.07,0.005096035078167915,330,0.37
147456,0.52,0.975,0.0,415.79,4.670951088070869,0.03,0.006954175885766745,330,0.33
155648,0.49,0.9759036144578314,0.0,428.78,3.9505080085992814,0.0,0.009196477942168713,330,0.38
163840,0.46,0.9651162790697675,0.0,441.66,3.201234708428383,0.0,0.006988937966525555,330,0.38
172032,0.5,0.967032967032967,0.0,428.7,4.233769623637199,0.0,0.012345373630523682,329,0.41
180224,0.51,0.967741935483871,0.0,425.59,4.525443517565727,0.0,0.006247329525649548,330,0.41
188416,0.49,0.95,0.0,433.25,4.254464079737663,0.0,0.009531520307064056,330,0.38
196608,0.48,0.95,0.0,437.25,3.9861627727746964,0.0,0.006829430349171162,330,0.39
204800,0.47,0.95,0.0,441.25,3.6774874979257586,0.0,0.015944842249155045,330,0.39
212992,0.46,0.95,0.0,444.58,3.4375052839517592,0.0,0.01429304014891386,330,0.36
221184,0.45,0.95,0.0,448.26,3.3096896678209307,0.0,0.010317202657461166,330,0.37
229376,0.47,0.95,0.0,440.98,3.8906034356355668,0.0,0.005021819844841957,329,0.36
237568,0.46,0.95,0.0,443.9,3.6589251255989073,0.0,0.006130503490567207,329,0.36
245760,0.47,0.95,0.0,439.39,3.9041103410720823,0.0,0.0080878846347332,329,0.37
253952,0.49,0.96,0.0,431.15,4.497223296165466,0.0,0.004529471043497324,328,0.37
262144,0.53,0.96,0.0,416.42,5.430685591697693,0.0,0.007889972999691963,327,0.35
270336,0.51,0.96,0.0,422.79,5.083304724693298,0.0,0.005091910250484943,325,0.37
278528,0.51,0.96,0.0,423.74,4.918314085006714,0.0,0.011382483877241611,324,0.36
286720,0.51,0.96,0.0,423.74,4.918314085006714,0.0,0.009305600076913834,323,0.39
294912,0.51,0.96,0.0,423.87,5.0780646109581,0.0,0.0028291840571910143,321,0.45
303104,0.48,0.96,0.0,434.86,4.4675823903083804,0.0,0.0032866299152374268,320,0.48
311296,0.47,0.96,0.0,437.85,4.2715891432762145,0.0,0.007015254348516464,320,0.48
319488,0.49,0.96,0.0,430.51,4.866546874046326,0.0,0.009927748702466488,319,0.46
327680,0.49,0.96,0.0,429.9,4.921654167175293,0.0,0.006283658556640148,318,0.42
335872,0.49,0.95,0.0,429.73,5.053560829162597,0.0,0.007469408214092255,317,0.46
344064,0.44,0.97,0.0,447.82,3.9123946404457093,0.04,0.005089959129691124,316,0.49
352256,0.46,0.97,0.0,440.67,4.434562451839447,0.04,0.005113915074616671,315,0.5
360448,0.48,0.98,0.0,432.95,4.8769108891487125,0.04,0.00781985279172659,314,0.5
368640,0.5,0.99,0.0,424.65,5.353392031192779,0.04,0.004022952169179916,314,0.49
376832,0.46,0.99,0.0,438.19,4.309778578281403,0.04,0.004453321453183889,313,0.43
385024,0.47,0.99,0.0,433.44,4.548639132976532,0.04,0.007636569906026125,312,0.38
393216,0.5,0.99,0.0,422.77,5.2581313967704775,0.04,0.007346373051404953,312,0.39
401408,0.5,0.99,0.0,421.91,5.265832889080047,0.04,0.018108472228050232,311,0.37
409600,0.52,0.99,0.0,415.61,5.653374364376068,0.04,0.00760088162496686,311,0.38
417792,0.48,0.99,0.0,428.97,4.762498028278351,0.04,0.008403759449720383,311,0.34
425984,0.48,0.99,0.0,428.06,4.670741808414459,0.04,0.004380726255476475,310,0.33
434176,0.5,0.99,0.0,419.58,5.146396980285645,0.0,0.008039383217692375,310,0.31
442368,0.52,0.99,0.0,411.06,5.65581404209137,0.0,0.005044068209826946,310,0.34
450560,0.51,0.99,0.0,413.4,5.442901945114135,0.0,0.0054834503680467606,311,0.36
458752,0.51,0.99,0.0,414.83,5.506082644462586,0.0,0.0057066576555371284,311,0.4
466944,0.51,0.99,0.0,414.88,5.556485676765442,0.0,0.011293074116110802,311,0.39
475136,0.54,0.99,0.0,403.64,6.329906673431396,0.02,0.008922244422137737,311,0.4
483328,0.53,0.99,0.0,406.95,6.0951220893859865,0.02,0.010804143734276295,312,0.42
491520,0.51,0.99,0.0,412.79,5.68610716342926,0.02,0.005481909029185772,312,0.41
499712,0.54,0.99,0.0,401.79,6.34493471622467,0.09,0.004380377940833569,312,0.43
507904,0.5,1.0,0.0,415.25,5.489139866828919,0.1,0.005683711729943752,312,0.46
516096,0.49,1.0,0.0,419.4,5.23466911315918,0.11,0.006990676745772362,311,0.47
524288,0.5,1.0,0.0,415.97,5.5101128101348875,0.11,0.003123470116406679,311,0.45
532480,0.51,1.0,0.0,411.14,5.760722494125366,0.11,0.005960574373602867,311,0.42
540672,0.5,1.0,0.0,415.19,5.476589188575745,0.19,0.004083885811269283,311,0.4
548864,0.51,1.0,0.0,410.95,5.719533052444458,0.18,0.0045564426109194756,310,0.4
557056,0.54,1.0,0.0,399.06,6.433806004524231,0.19,0.005849144887179136,310,0.39
565248,0.54,1.0,0.0,398.96,6.413633613586426,0.25,0.005452906247228384,309,0.37
573440,0.55,1.0,0.0,394.98,6.651929030418396,0.25,0.008248910307884216,309,0.39
581632,0.56,1.0,0.0,390.96,6.882579092979431,0.2,0.008552023209631443,308,0.39
589824,0.56,1.0,0.0,390.89,6.781712379455566,0.42,0.005671788938343525,308,0.38
598016,0.58,1.0,0.0,383.02,7.257633285522461,0.56,0.005580473225563765,308,0.38
606208,0.59,1.0,0.0,378.52,7.542464469671249,0.56,0.003941752016544342,307,0.41
614400,0.58,1.0,0.0,382.03,7.239094961881637,0.57,0.006802714429795742,307,0.45
622592,0.58,1.0,0.0,381.83,7.152589944601059,0.8,0.009144212119281292,307,0.44
630784,0.58,1.0,0.0,382.09,7.007058047056198,1.09,0.0037728487513959408,306,0.47
638976,0.6,1.0,0.0,376.95,7.4561215531826015,1.08,0.004478157497942448,306,0.48
647168,0.61,1.0,0.0,373.26,7.731842919588089,1.04,0.003273105714470148,305,0.5
655360,0.59,1.0,0.0,381.07,7.114257355928421,1.27,0.006880433764308691,305,0.51
663552,0.55,1.0,0.0,395.97,6.082429958581924,1.72,0.0070425523445010185,305,0.52
671744,0.53,1.0,0.0,404.15,5.70532599568367,1.82,0.009556113742291927,304,0.49
679936,0.53,1.0,0.0,404.49,5.635582748651505,2.03,0.002303584013134241,304,0.47
688128,0.51,1.0,0.0,412.64,5.24881183207035,2.57,0.004343618638813496,304,0.47
696320,0.5,1.0,0.0,416.74,4.967103276848793,2.91,0.008836574852466583,303,0.43
704512,0.48,1.0,0.0,423.87,4.492044901847839,3.5,0.007106940262019634,303,0.44
712704,0.48,1.0,0.0,423.79,4.778568348288536,3.3,0.0034628272987902164,302,0.45
720896,0.45,1.0,0.0,433.39,4.247763469815254,3.51,0.00520821288228035,302,0.43
729088,0.44,1.0,0.0,437.33,3.9414667683839797,4.14,0.00854796264320612,302,0.45
737280,0.45,1.0,0.0,433.28,4.140322132706642,4.11,0.006715682335197926,302,0.45
745472,0.45,1.0,0.0,433.06,4.206110845208168,4.02,0.005772557109594345,301,0.43
753664,0.5,1.0,0.0,414.4,5.422240161895752,3.78,0.004810333251953125,301,0.44
761856,0.54,1.0,0.0,398.99,6.328187441825866,3.55,0.0041272081434726715,301,0.47
770048,0.53,1.0,0.0,402.43,6.053878439664841,3.2,0.005152886733412743,300,0.47
778240,0.5,1.0,0.0,414.27,5.229208273887634,3.09,0.00589643232524395,300,0.47
786432,0.5,1.0,0.0,414.1,5.292104616165161,2.44,0.0055679865181446075,300,0.47
794624,0.51,1.0,0.0,411.55,5.612909681200981,2.19,0.004656663164496422,300,0.5
802816,0.53,1.0,0.0,404.91,5.990695564746857,2.05,0.006656876765191555,299,0.46
811008,0.55,1.0,0.0,397.74,6.232196654081345,1.83,0.0065181199461221695,299,0.47
819200,0.56,1.0,0.0,393.19,6.571955517530442,1.08,0.0125528983771801,299,0.49
827392,0.56,1.0,0.0,393.69,6.595906137228012,0.97,0.007104175630956888,299,0.44
835584,0.55,1.0,0.0,397.2,6.255189017653465,1.17,0.006995080970227718,298,0.46
843776,0.55,1.0,0.0,397.14,6.309531349539757,1.17,0.007225238252431154,298,0.44
851968,0.55,1.0,0.0,396.87,6.281345042586326,1.33,0.007423372473567724,298,0.43
860160,0.57,0.99,0.0,389.94,6.76976429104805,1.43,0.006449894048273563,298,0.44
868352,0.56,0.99,0.0,395.7,6.50348529458046,1.3,0.005189474672079086,297,0.47
876544,0.56,0.99,0.0,394.99,6.404655313491821,1.36,0.0025639485102146864,297,0.48
884736,0.52,0.99,0.0,409.66,5.314398040771485,1.75,0.005934343673288822,297,0.51
892928,0.53,0.99,0.0,406.1,5.527885394096375,1.68,0.004096551798284054,297,0.5
901120,0.53,0.99,0.0,405.92,5.435700378417969,2.06,0.001327039673924446,297,0.5
909312,0.49,0.99,0.0,420.57,4.425039148330688,2.49,0.009183278307318687,297,0.52
917504,0.45,0.99,0.0,435.54,3.476024854183197,3.04,0.0049480292946100235,296,0.51
925696,0.44,0.99,0.0,439.0,3.2524613404273985,2.99,0.005053168162703514,296,0.48
933888,0.44,0.99,0.0,438.07,3.3176369738578795,2.96,0.009432593360543251,296,0.49
942080,0.47,0.99,0.0,427.1,3.9772700095176696,2.62,0.005554224364459515,296,0.47
950272,0.49,0.99,0.0,416.56,4.451919009685517,2.98,0.005013762973248959,296,0.46
958464,0.48,0.97,0.0,420.02,4.385950623750687,2.92,0.005094139836728573,295,0.45
966656,0.51,0.97,0.0,409.36,5.136701756715775,2.7,0.010557111352682114,295,0.43
974848,0.48,0.97,0.0,419.76,4.30083317399025,3.22,0.012981572188436985,295,0.4
983040,0.51,0.97,0.0,408.05,5.104768077135086,3.62,0.0029776892624795437,295,0.39
991232,0.52,0.96,0.0,404.68,5.260062330365181,3.77,0.0037813312374055386,295,0.37
999424,0.53,0.96,0.0,401.16,5.486123607754707,3.91,0.007521754130721092,295,0.38
1007616,0.51,0.96,0.0,408.75,5.037071426510811,4.31,0.00467026699334383,294,0.4
1015808,0.48,0.96,0.0,420.29,4.083194640278816,5.47,0.003951673395931721,294,0.43
1024000,0.49,0.97,0.0,416.18,4.311493303179741,6.07,0.00532831996679306,294,0.42
1032192,0.48,0.97,0.0,420.11,3.958252465128899,6.86,0.006092091090977192,294,0.45
1040384,0.46,0.97,0.0,426.55,3.333422732949257,7.15,0.007121961563825607,294,0.45
1048576,0.47,0.97,0.0,421.45,3.775786091685295,6.92,0.009044554084539413,294,0.47
1056768,0.47,0.97,0.0,421.42,3.912675692439079,6.29,0.00886861328035593,293,0.49
1064960,0.47,0.97,0.0,422.1,4.025501363277435,5.55,0.00743092130869627,293,0.51
1073152,0.48,0.96,0.0,419.02,4.396735569238663,4.98,0.00503911729902029,293,0.54
1081344,0.46,0.96,0.0,426.92,4.017647043466568,4.23,0.018999656662344933,293,0.55
1089536,0.5,0.96,0.0,412.1,5.2085061562061306,3.05,0.003756411839276552,293,0.54
1097728,0.49,0.96,0.0,415.93,5.094096285104752,2.51,0.005990154109895229,293,0.53
1105920,0.49,0.96,0.0,415.83,5.232714154720306,1.39,0.004104807041585445,293,0.54
1114112,0.48,0.96,0.0,419.63,5.066676845550537,0.74,0.007143530994653702,292,0.55
1122304,0.43,0.97,0.0,438.65,3.91688311457634,0.76,0.006618623621761799,292,0.52
1130496,0.45,0.98,0.0,430.91,4.414255098104477,0.61,0.004062551073729992,292,0.52
1138688,0.45,0.98,0.0,430.33,4.474430426359176,0.57,0.006101020611822605,292,0.51
1146880,0.43,0.98,0.0,438.01,4.023046869039535,0.57,0.005284273065626621,292,0.49
1155072,0.38,0.97,0.0,455.44,2.956515169143677,0.57,0.005194150842726231,292,0.45
1163264,0.4,0.97,0.0,448.82,3.4752651166915896,0.37,0.006864815019071102,292,0.44
1171456,0.42,0.98,0.0,441.06,4.037371439933777,0.09,0.006896955892443657,292,0.45
1179648,0.43,0.98,0.0,437.85,4.270698943138123,0.09,0.009948929771780968,292,0.44
1187840,0.43,0.97,0.0,439.31,4.286881651878357,0.09,0.004345313645899296,291,0.43
1196032,0.43,0.97,0.0,439.79,4.344634404182434,0.01,0.011670189909636974,291,0.43
1204224,0.43,0.96,0.0,440.57,4.305474061965942,0.01,0.004235946573317051,291,0.43
1212416,0.41,0.96,0.0,448.83,3.7519457149505615,0.15,0.006724582519382238,291,0.38
1220608,0.42,0.96,0.0,445.4,3.9579224014282226,0.16,0.004823764786124229,291,0.39
1228800,0.46,0.96,0.0,431.51,4.758627514839173,0.17,0.002473199740052223,291,0.37
1236992,0.46,0.96,0.0,431.31,4.795031137466431,0.16,0.005792652256786823,291,0.38
1245184,0.46,0.96,0.0,430.43,4.802675392627716,0.19,0.004549076780676842,291,0.38
1253376,0.41,0.97,0.0,449.72,3.6166314339637755,0.27,0.005352448672056198,291,0.38
1261568,0.39,0.97,0.0,456.75,3.1627566814422607,0.55,0.006348509341478348,291,0.4
1269760,0.41,0.97,0.0,448.17,3.5904975748062133,0.55,0.013370201922953129,291,0.39
1277952,0.41,0.97,0.0,448.05,3.6543389439582823,0.59,0.005982523784041405,290,0.37
1286144,0.42,0.97,0.0,444.5,3.9055461144447325,0.96,0.009721034206449986,290,0.36
1294336,0.41,0.97,0.0,447.89,3.678218138217926,0.96,0.0035559337120503187,290,0.4
1302528,0.42,0.97,0.0,444.76,3.976724536418915,1.04,0.0028136493638157845,290,0.38
1310720,0.44,0.97,0.0,439.12,4.426392533779144,1.03,0.01116570271551609,290,0.38
1318912,0.47,0.96,0.0,428.37,5.157772762775421,1.02,0.004351160954684019,290,0.38
1327104,0.46,0.97,0.0,432.81,4.92252436876297,1.01,0.00844600424170494,290,0.37
1335296,0.48,0.97,0.0,427.22,5.362465105056763,0.93,0.00486921239644289,290,0.38
1343488,0.51,0.97,0.0,415.27,6.057981872558594,0.98,0.004293994978070259,290,0.4
1351680,0.49,0.97,0.0,423.33,5.608644106388092,0.8,0.00844083447009325,289,0.41
1359872,0.49,0.97,0.0,424.28,5.5358934450149535,0.78,0.002919907681643963,289,0.46
1368064,0.5,0.98,0.0,420.84,5.809837980270386,0.57,0.00391281396150589,289,0.45
1376256,0.48,0.98,0.0,427.89,5.402059817314148,0.35,0.00267661246471107,289,0.51
1384448,0.5,0.99,0.01,423.4,5.7413919639587405,1.06,0.0032897316850721836,289,0.52
1392640,0.48,0.99,0.01,429.1,5.32410102725029,1.08,0.00562912505120039,289,0.56
1400832,0.46,0.99,0.01,435.78,4.797303379774093,1.16,0.004519983194768429,289,0.56
1409024,0.42,0.99,0.01,450.01,3.961017025709152,1.14,0.006787233520299196,289,0.58
1417216,0.44,0.99,0.01,442.13,4.386960614919662,1.3,0.0029048877768218517,289,0.59
1425408,0.44,0.99,0.01,440.32,4.420676521062851,1.47,0.00970476120710373,289,0.55
1433600,0.43,0.99,0.01,444.17,4.133727959394455,1.35,0.00619778735563159,289,0.52
1441792,0.47,0.99,0.01,429.27,5.004538410902024,1.43,0.005412519909441471,288,0.5
1449984,0.51,0.99,0.01,412.24,5.859432471990585,1.28,0.012056030333042145,288,0.46
1458176,0.52,0.99,0.01,407.99,5.970778573751449,1.67,0.003017805516719818,288,0.46
1466368,0.51,0.98,0.01,407.28,5.6820868909358975,1.23,0.0020819399505853653,288,0.43
1474560,0.54,0.99,0.01,395.93,6.341195377111435,1.25,0.005067834630608559,288,0.41
1482752,0.53,0.99,0.01,398.96,6.063572844266892,1.57,0.005983167327940464,288,0.42
1490944,0.54,0.99,0.01,395.32,6.077616931200027,2.25,0.00328253791667521,288,0.4
1499136,0.54,0.99,0.02,397.36,5.918497825860977,3.19,0.004441722296178341,288,0.37
1507328,0.53,0.99,0.02,400.63,5.800915849208832,3.69,0.0028640604577958584,288,0.36
1515520,0.53,0.99,0.02,400.4,5.794566481113434,3.72,0.007285275496542454,288,0.35
1523712,0.52,0.99,0.02,404.14,5.658045282363892,3.92,0.0018229158595204353,288,0.36
1531904,0.51,0.99,0.02,408.31,5.445251698493958,3.98,0.0015943413600325584,288,0.36
1540096,0.5,0.99,0.02,412.38,5.372010118365288,4.03,0.009987575933337212,288,0.36
1548288,0.49,0.99,0.02,416.54,5.252099467515945,4.09,0.004791225306689739,288,0.37
1556480,0.5,0.99,0.01,413.75,5.741554133892059,4.6,0.004415078088641167,288,0.38
1564672,0.49,0.99,0.01,417.61,5.516207216978073,4.55,0.004084893502295017,288,0.41
1572864,0.49,0.99,0.01,418.38,5.535118540525437,4.44,0.0051905144937336445,288,0.4
1581056,0.51,0.99,0.01,411.14,6.306239992976189,3.79,0.0053469398990273476,287,0.39
1589248,0.52,0.99,0.01,406.28,6.704487320780754,2.41,0.0037425076588988304,287,0.42
1597440,0.49,0.99,0.01,417.51,5.904486218094826,2.66,0.003675933927297592,287,0.43
1605632,0.5,0.99,0.01,414.65,6.241997882723808,2.4,0.005208050832152367,287,0.44
1613824,0.52,0.99,0.02,410.19,6.529081353545189,2.96,0.0049997009336948395,287,0.46
1622016,0.53,0.99,0.02,408.46,6.686311604976654,3.22,0.0033492688089609146,287,0.45
1630208,0.54,0.99,0.03,408.35,6.863179686665535,3.36,0.004349339287728071,287,0.42
1638400,0.54,0.99,0.03,407.33,6.687013700604439,3.51,0.0036780154332518578,287,0.42
1646592,0.51,0.99,0.04,420.7,5.974992052912712,5.28,0.0076251705177128315,287,0.41
1654784,0.52,0.99,0.04,416.92,6.220224615931511,5.23,0.003476092591881752,287,0.4
1662976,0.49,0.99,0.04,427.77,5.576639356017113,6.81,0.0047374083660542965,287,0.42
1671168,0.48,0.99,0.05,435.81,5.171039680242538,8.5,0.003108359407633543,287,0.36
1679360,0.51,0.99,0.06,427.72,5.7765874469280245,9.35,0.005511474329978228,287,0.36
1687552,0.52,0.98,0.07,427.43,5.943225957155228,9.89,0.004576411098241806,287,0.34
1695744,0.51,0.98,0.07,428.16,5.756456335186958,9.35,0.004465876147150993,286,0.36
1703936,0.51,0.98,0.07,426.44,5.703803151249885,8.98,0.0034183457028120756,286,0.37
1712128,0.5,0.97,0.07,426.94,5.669128206372261,8.07,0.00410030223429203,286,0.41
1720320,0.52,0.97,0.07,419.82,6.045471640229225,7.02,0.0029607038013637066,286,0.43
1728512,0.53,0.97,0.07,414.29,6.187266901135445,6.25,0.0025584837421774864,286,0.4
1736704,0.56,0.97,0.1,413.2,6.602022011876106,7.2,0.002694950671866536,286,0.37
1744896,0.59,0.97,0.1,402.64,7.2258845418691635,5.59,0.001614609151147306,286,0.4
1753088,0.58,0.97,0.12,410.2,6.888187870383263,6.7,0.0036374579649418592,286,0.42
1761280,0.54,0.96,0.12,422.5,6.082511649131775,6.27,0.005942440591752529,286,0.41
1769472,0.54,0.96,0.12,419.93,6.0667986488342285,5.14,0.0046416693367064,286,0.43
1777664,0.51,0.95,0.12,427.85,5.567263249754905,4.56,0.005425505340099335,286,0.41
1785856,0.51,0.95,0.11,427.76,5.593214071393013,4.5,0.00383262662217021,286,0.36
1794048,0.51,0.94,0.11,428.22,5.551194704771042,4.65,0.004647406749427319,286,0.36
1802240,0.5,0.94,0.1,431.77,5.3239734542369845,5.36,0.003142942674458027,286,0.36
1810432,0.5,0.94,0.1,431.41,5.251755075454712,5.08,0.0016769868088886142,286,0.38
1818624,0.48,0.94,0.09,438.34,4.876795685887337,5.08,0.0010608346201479435,286,0.4
1826816,0.45,0.94,0.09,438.43,4.594450557827949,4.0,0.0032319582533091307,286,0.36
1835008,0.45,0.94,0.08,433.85,4.65372056543827,2.66,0.00558057613670826,286,0.36
1843200,0.49,0.94,0.07,416.56,5.518606804609298,1.75,0.0018179446924477816,286,0.39
1851392,0.53,0.94,0.07,401.17,6.470704272985459,1.75,0.007151068653911352,286,0.39
1859584,0.53,0.95,0.07,400.81,6.45570327937603,2.32,0.0033290707506239414,286,0.4
1867776,0.53,0.94,0.05,400.23,6.448954576849937,2.17,0.0031865283381193876,286,0.43
1875968,0.52,0.94,0.06,406.67,5.979244748950005,2.79,0.002162626013159752,286,0.43
1884160,0.52,0.94,0.06,407.42,6.0118364828825,1.88,0.004287920892238617,286,0.44
1892352,0.51,0.93,0.06,411.39,5.809717926383018,1.87,0.0029604071751236916,286,0.48
1900544,0.53,0.93,0.06,403.9,6.0678764092922215,1.19,0.0025483034551143646,286,0.43
1908736,0.57,0.92,0.05,393.1,6.870041329860687,1.73,0.0020926566794514656,286,0.45
1916928,0.55,0.92,0.04,401.0,6.487474114894867,1.73,0.002860241336748004,286,0.45
1925120,0.53,0.92,0.03,408.82,6.0756545782089235,1.73,0.003375612199306488,286,0.45
1933312,0.48,0.92,0.03,431.2,4.88682596206665,2.57,0.004097179509699345,286,0.42
1941504,0.49,0.92,0.03,426.84,5.148048071861267,2.0,0.00258087576366961,286,0.43
1949696,0.5,0.92,0.03,423.18,5.402646417617798,2.0,0.0007252542418427765,286,0.43
1957888,0.49,0.91,0.03,422.94,5.331002706289292,1.62,0.001963201444596052,287,0.4
1966080,0.47,0.91,0.03,430.35,4.880395638942718,1.65,0.0014439597725868225,287,0.42
1974272,0.46,0.91,0.03,434.11,4.623008830547333,1.65,7.964344695210457e-05,287,0.42
1982464,0.46,0.91,0.03,430.29,4.791128461360931,1.11,0.00047985895071178675,287,0.41
1990656,0.43,0.91,0.03,441.87,3.9281133258342744,1.11,0.0005683220224454999,288,0.4
1998848,0.46,0.91,0.03,430.19,4.646261743307114,1.11,0.000130569125758484,288,0.39
