global_step,obey_top,obey_bottom,success_top,success_bottom,wrong_steps,segment_return,approx_kl,sps
1204224,0.3,0.495,0.09,0.26,55.845,-2.461818778887391,0.030216986313462257,184
1212416,0.3,0.52,0.095,0.27,51.315,-2.215608539059758,0.03529508411884308,183
1220608,0.305,0.505,0.095,0.26,54.79,-2.9688203977420926,0.029071930795907974,182
1228800,0.295,0.51,0.1,0.265,60.315,-2.1447487268596888,0.013835365884006023,181
1236992,0.28,0.505,0.1,0.265,59.15,-2.024839694611728,0.020615074783563614,180
1245184,0.28,0.515,0.1,0.275,58.26,-2.0687583908438683,0.04519924148917198,180
1253376,0.275,0.51,0.095,0.275,58.74,-2.0871259216219187,0.023724399507045746,179
1261568,0.265,0.53,0.085,0.28,61.62,-1.563740739133209,0.01941145397722721,180
1269760,0.265,0.51,0.085,0.27,58.96,-1.4333809840027243,0.03014461323618889,181
1277952,0.255,0.51,0.085,0.26,60.345,-1.295311663649045,0.029357627034187317,181
1286144,0.25,0.515,0.085,0.255,61.485,-0.6055060020880774,0.016582684591412544,182
1294336,0.26,0.535,0.085,0.25,56.925,-1.806638015434146,0.02702314592897892,183
1302528,0.26,0.54,0.085,0.245,57.395,-2.1512901950627565,0.037428971379995346,183
1310720,0.26,0.55,0.085,0.25,55.575,-1.7851718626916409,0.019650017842650414,182
1318912,0.265,0.545,0.075,0.25,52.6,-1.5402745930477977,0.027898523956537247,182
1327104,0.255,0.535,0.065,0.24,58.785,-2.368250367231667,0.019879009574651718,181
1335296,0.26,0.55,0.055,0.245,51.96,-2.2120596058666706,0.028438864275813103,181
1343488,0.255,0.545,0.045,0.23,46.48,-2.8450725078582764,0.020865757018327713,180
1351680,0.265,0.535,0.045,0.23,46.225,-2.2762362277135253,0.024126987904310226,180
1359872,0.265,0.535,0.045,0.235,40.1,-1.968677131459117,0.04010955989360809,179
1368064,0.27,0.54,0.045,0.23,45.27,-1.3270655125379562,0.03234264999628067,178
1376256,0.275,0.54,0.045,0.23,41.305,-1.6094345496967435,0.02067713439464569,178
1384448,0.27,0.545,0.045,0.225,42.545,-1.4417518386617303,0.017738357186317444,177
1392640,0.275,0.545,0.03,0.21,39.95,-1.5750094093382359,0.022445103153586388,177
1400832,0.28,0.525,0.025,0.195,37.19,-1.6548824785277247,0.048782236874103546,176
1409024,0.295,0.52,0.035,0.185,37.19,-1.872426213696599,0.0184787604957819,176
1417216,0.295,0.52,0.035,0.175,39.76,-2.179033965803683,0.020578768104314804,175
1425408,0.29,0.53,0.03,0.16,43.205,-2.098693775013089,0.018728721886873245,175
1433600,0.285,0.545,0.035,0.165,42.25,-1.1539767943322659,0.02427990362048149,174
1441792,0.275,0.57,0.035,0.155,40.595,-1.8500951901078224,0.01908833347260952,174
1449984,0.285,0.57,0.04,0.155,39.815,-1.0535166691988707,0.043154969811439514,174
1458176,0.275,0.565,0.035,0.155,42.63,-1.2672543860971928,0.015342818573117256,173
1466368,0.275,0.565,0.035,0.15,41.65,-1.8512116661295295,0.028167562559247017,173
1474560,0.275,0.555,0.03,0.14,41.65,-1.2812831688206643,0.021778661757707596,172
1482752,0.275,0.56,0.03,0.14,35.07,-1.1396147434134036,0.019147656857967377,172
1490944,0.295,0.56,0.025,0.145,31.375,-0.9963205705862492,0.023692956194281578,171
1499136,0.3,0.555,0.025,0.145,28.575,-1.624766614753753,0.02221612073481083,171
1507328,0.3,0.535,0.025,0.135,29.445,-1.5296610544901341,0.02376665733754635,171
1515520,0.3,0.53,0.025,0.135,28.345,-1.1617313439492136,0.028252599760890007,170
1523712,0.305,0.53,0.03,0.125,30.47,-1.2262943871319294,0.03392120823264122,170
1531904,0.305,0.535,0.03,0.12,27.9,-1.0284175709821284,0.019913583993911743,169
1540096,0.31,0.535,0.025,0.12,26.205,-1.5997482207603753,0.018689706921577454,169
1548288,0.295,0.53,0.025,0.115,24.725,-1.5323422076180577,0.04116315022110939,169
1556480,0.29,0.53,0.03,0.115,17.135,-1.115249814291019,0.027155913412570953,169
1564672,0.29,0.545,0.03,0.105,17.255,-1.3585120995994657,0.026645049452781677,169
1572864,0.28,0.545,0.03,0.105,17.255,-1.6357448077760637,0.019786974415183067,170
1581056,0.285,0.55,0.03,0.1,14.44,-1.8868581275455654,0.03882425278425217,171
1589248,0.28,0.56,0.03,0.105,10.93,-1.4712853077799082,0.030214253813028336,171
1597440,0.275,0.57,0.03,0.095,11.345,-2.4119349541142583,0.020866408944129944,172
1605632,0.27,0.59,0.03,0.095,13.815,-2.2223043176345527,0.023125939071178436,172
1613824,0.275,0.595,0.03,0.1,18.47,-2.3725608540698886,0.02161087840795517,171
1622016,0.28,0.59,0.03,0.095,18.74,-2.306114736944437,0.039705075323581696,171
1630208,0.29,0.565,0.03,0.085,22.475,-1.786033139564097,0.021796349436044693,170
1638400,0.305,0.555,0.03,0.085,28.04,-1.4825533295515925,0.015445233322679996,170
1646592,0.315,0.54,0.03,0.08,28.04,-1.676194659434259,0.011560481041669846,169
1654784,0.315,0.545,0.03,0.09,29.74,-1.3883438273333013,0.02327517420053482,169
1662976,0.325,0.555,0.03,0.075,29.74,-2.543407356366515,0.05131705477833748,168
1671168,0.315,0.555,0.03,0.065,31.16,-1.8375418591313064,0.02613530308008194,168
1679360,0.31,0.57,0.02,0.07,35.11,-1.6524462010711432,0.019099729135632515,167
1687552,0.315,0.575,0.02,0.07,34.99,-1.4868385740555823,0.025229260325431824,167
1695744,0.325,0.58,0.02,0.07,38.295,-1.4529404947534204,0.01753251999616623,166
1703936,0.345,0.6,0.02,0.065,38.295,-1.3407406639307737,0.020948467776179314,166
1712128,0.36,0.6,0.015,0.06,40.985,-1.5435215015895665,0.023339929059147835,165
1720320,0.355,0.6,0.01,0.06,36.12,-1.682973351329565,0.028502900153398514,165
1728512,0.375,0.605,0.01,0.06,36.45,-2.0922916773706675,0.018598148599267006,164
1736704,0.385,0.6,0.01,0.06,37.555,-1.3309994186274707,0.03524729609489441,164
1744896,0.395,0.595,0.015,0.055,34.475,-1.2715382631868124,0.019678397104144096,164
1753088,0.41,0.615,0.015,0.05,28.415,-1.3865910125896335,0.019589969888329506,163
1761280,0.41,0.62,0.015,0.055,28.48,-1.688809970393777,0.023780761286616325,163
1769472,0.415,0.625,0.015,0.05,27.77,-1.7284139674156904,0.021977759897708893,162
1777664,0.415,0.65,0.015,0.055,27.77,-1.5254259924404323,0.019751638174057007,162
1785856,0.42,0.66,0.015,0.055,33.975,-1.5374678120133467,0.031639132648706436,162
1794048,0.42,0.665,0.01,0.055,30.875,-1.0673310889396816,0.011009911075234413,161
1802240,0.445,0.66,0.01,0.05,26.93,-1.290121209109202,0.02834252640604973,161
1810432,0.45,0.665,0.015,0.045,28.375,-0.973483226611279,0.018821051344275475,161
1818624,0.475,0.66,0.01,0.045,28.375,-0.9868507931241766,0.016561780124902725,160
1826816,0.5,0.66,0.01,0.05,25.945,-0.6873317018034868,0.01761205494403839,160
1835008,0.525,0.66,0.01,0.055,29.445,-0.8583693618420511,0.02553272619843483,159
1843200,0.53,0.68,0.01,0.06,31.085,-1.1377621446736157,0.019268371164798737,159
1851392,0.57,0.69,0.01,0.065,28.86,-2.0134311793372035,0.016298504546284676,159
1859584,0.58,0.71,0.015,0.07,25.025,-2.410598959773779,0.013151871040463448,158
1867776,0.59,0.74,0.015,0.07,25.025,-2.380181025713682,0.010158521123230457,158
1875968,0.585,0.75,0.015,0.085,32.415,-0.9872984043322504,0.0107656829059124,158
1884160,0.59,0.745,0.015,0.085,38.76,-1.056240958161652,0.036410924047231674,157
1892352,0.595,0.74,0.015,0.09,41.57,-0.6654588902601972,0.012010074220597744,157
1900544,0.61,0.75,0.015,0.095,33.645,-1.082496406743303,0.016706233844161034,157
1908736,0.63,0.75,0.02,0.09,38.03,-1.5157312680967152,0.014058147557079792,156
1916928,0.655,0.76,0.02,0.105,38.025,-1.8681190572679043,0.013379985466599464,156
1925120,0.65,0.765,0.02,0.105,33.28,-2.907715694978833,0.020838480442762375,156
1933312,0.655,0.77,0.02,0.1,40.855,-3.161924480460584,0.023686647415161133,155
1941504,0.65,0.775,0.02,0.105,47.155,-2.600748530589044,0.008630003780126572,155
1949696,0.66,0.785,0.02,0.11,49.605,-1.6262397454120219,0.027589449658989906,155
1957888,0.665,0.81,0.02,0.13,53.14,-0.43662155279889703,0.02156148850917816,154
1966080,0.66,0.82,0.02,0.15,56.595,-0.4534406091552228,0.015484153293073177,154
1974272,0.665,0.81,0.02,0.16,59.015,-0.7969272090122104,0.03065994381904602,154
1982464,0.68,0.815,0.02,0.16,59.015,-0.850170724792406,0.018890760838985443,154
1990656,0.68,0.815,0.02,0.185,51.42,-0.32115950918523595,0.010687164030969143,153
1998848,0.685,0.82,0.02,0.195,47.715,-0.9936089077964425,0.03216831758618355,154
2007040,0.7,0.83,0.02,0.195,46.51,-1.4447227112250403,0.012594478204846382,154
2015232,0.705,0.835,0.03,0.205,46.51,-1.1536499853245914,0.028621181845664978,155
2023424,0.72,0.835,0.035,0.215,45.38,-1.6588940154761076,0.01908186823129654,155
2031616,0.72,0.84,0.035,0.225,50.665,-1.618115875404328,0.013463128358125687,155
2039808,0.725,0.85,0.035,0.23,52.07,-1.0460568752605468,0.0158306285738945,156
2048000,0.73,0.855,0.035,0.235,42.735,-1.3308248287066817,0.01830262690782547,156
2056192,0.725,0.85,0.035,0.235,45.44,-1.1728580091148615,0.015256254933774471,157
2064384,0.725,0.845,0.035,0.25,35.205,-0.6440263544209301,0.010778795927762985,157
2072576,0.73,0.845,0.035,0.26,37.02,-0.856239155633375,0.016421344131231308,157
2080768,0.73,0.845,0.035,0.275,41.255,0.8794822882628068,0.015864795073866844,158
2088960,0.735,0.855,0.035,0.285,38.0,-0.15892855625133961,0.009755504317581654,158
2097152,0.745,0.86,0.04,0.285,35.79,-2.0200700480490923,0.015875644981861115,159
2105344,0.74,0.865,0.045,0.295,39.08,-2.2966118920594454,0.03428638353943825,159
2113536,0.745,0.885,0.045,0.29,37.39,-3.086504830047488,0.015570241957902908,159
2121728,0.76,0.88,0.05,0.285,41.19,-2.0133382380008698,0.009830208495259285,160
2129920,0.76,0.875,0.05,0.295,45.58,-2.0631026308983564,0.021720238029956818,160
2138112,0.755,0.875,0.05,0.305,42.64,-2.2585500348359346,0.01437537930905819,161
2146304,0.74,0.875,0.05,0.31,50.26,-2.30657294485718,0.02048509009182453,161
2154496,0.735,0.885,0.05,0.305,51.005,-1.85782356467098,0.01985282637178898,161
2162688,0.73,0.89,0.05,0.305,57.595,-1.6904354668222368,0.01963726431131363,162
2170880,0.74,0.895,0.055,0.285,58.39,-0.9964590617455542,0.019783176481723785,162
2179072,0.75,0.895,0.06,0.28,58.51,-0.7532053592149168,0.012311619706451893,163
2187264,0.765,0.9,0.065,0.28,53.56,-0.94086929038167,0.019586222246289253,163
2195456,0.78,0.9,0.07,0.275,53.845,0.5110474520479329,0.021580049768090248,163
2203648,0.79,0.905,0.07,0.265,53.83,-0.4811994197079912,0.017599165439605713,164
2211840,0.8,0.9,0.065,0.28,53.425,-0.7021352318115532,0.009935179725289345,164
2220032,0.805,0.905,0.065,0.3,51.105,-1.0947443400509655,0.016853924840688705,165
2228224,0.81,0.91,0.07,0.31,47.835,-1.6605097819119692,0.014672471210360527,165
2236416,0.815,0.91,0.075,0.305,52.94,-1.0988762713968754,0.018887437880039215,165
2244608,0.82,0.905,0.09,0.32,49.275,0.23661598766921088,0.018119195476174355,166
2252800,0.82,0.905,0.08,0.34,46.995,-0.025931184296496212,0.01692085713148117,166
2260992,0.815,0.905,0.095,0.34,42.57,-1.4494842225685716,0.014659666456282139,166
2269184,0.82,0.91,0.1,0.345,34.515,-1.1105015156790614,0.014297020621597767,167
2277376,0.825,0.905,0.095,0.34,38.395,-1.685387902893126,0.01967986486852169,167
2285568,0.83,0.91,0.1,0.345,44.53,0.3176921005942859,0.017932835966348648,168
2293760,0.83,0.895,0.115,0.335,49.61,-0.1145633599953726,0.012014609761536121,168
2301952,0.84,0.895,0.14,0.35,49.87,0.7048933652113192,0.010615328326821327,168
2310144,0.85,0.9,0.145,0.37,46.985,-0.22095679363701493,0.01615845039486885,169
2318336,0.835,0.9,0.165,0.38,54.4,-0.7493779826909304,0.024755865335464478,169
2326528,0.825,0.905,0.17,0.395,57.065,-0.30230354494415224,0.005379652604460716,169
2334720,0.83,0.91,0.17,0.4,50.93,-0.7631409210152924,0.013409958221018314,170
2342912,0.835,0.905,0.195,0.435,48.355,0.9713740493170917,0.01359050814062357,170
2351104,0.83,0.9,0.215,0.445,48.31,1.056689804769121,0.008978130295872688,171
2359296,0.835,0.905,0.245,0.465,57.625,0.9250807226635516,0.01249704696238041,171
2367488,0.83,0.91,0.26,0.49,56.845,0.61867990414612,0.009956775233149529,171
2375680,0.84,0.91,0.275,0.495,54.135,-0.9330706489272416,0.007368806749582291,172
2383872,0.85,0.915,0.3,0.5,43.365,-0.12476404302287847,0.01910276710987091,172
2392064,0.835,0.905,0.305,0.485,52.57,-1.1593160801567137,0.01568811759352684,172
2400256,0.83,0.905,0.33,0.485,58.22,0.28098439518362284,0.01542896032333374,172
2408448,0.825,0.915,0.335,0.505,53.48,1.0727158437948674,0.013806194067001343,173
2416640,0.83,0.925,0.375,0.495,51.6,1.2050776990363374,0.014569812454283237,173
2424832,0.825,0.92,0.38,0.52,52.95,1.7054781136102974,0.010665046982467175,173
2433024,0.825,0.91,0.405,0.53,56.845,0.07301151542924345,0.019354309886693954,173
2441216,0.82,0.915,0.415,0.525,47.555,0.6622212359798141,0.010520356707274914,173
2449408,0.82,0.915,0.44,0.53,50.205,0.7559090304421261,0.007561767473816872,173
2457600,0.825,0.915,0.45,0.545,46.25,0.3768293960019946,0.013976635411381721,174
2465792,0.82,0.915,0.455,0.555,50.315,-0.19576736516319215,0.010906064882874489,174
2473984,0.83,0.915,0.495,0.55,53.0,0.3772225205320865,0.030736980959773064,174
2482176,0.835,0.915,0.5,0.545,40.83,-0.5436655150260776,0.008942002430558205,174
2490368,0.83,0.905,0.505,0.555,44.215,-0.0016883988864719868,0.014463630504906178,174
2498560,0.81,0.905,0.5,0.555,51.72,-0.18216005084104836,0.011463434435427189,174
2506752,0.815,0.91,0.505,0.56,59.47,0.0661956777330488,0.010398591868579388,175
2514944,0.81,0.92,0.525,0.575,58.005,2.7635047213407233,0.005471589043736458,175
2523136,0.81,0.91,0.535,0.57,60.9,0.8204751165176276,0.008210629224777222,175
2531328,0.82,0.91,0.53,0.565,53.0,1.887866371544078,0.012871192768216133,175
