global_step,obey_top,obey_bottom,success_top,success_bottom,wrong_steps,segment_return,approx_kl,sps
909312,0.35,0.7,0.0,0.17,48.38,-4.357129614800215,0.018116658553481102,471
917504,0.33,0.695,0.0,0.17,52.02,-3.925812479108572,0.029295165091753006,471
925696,0.31,0.71,0.0,0.185,58.485,-1.9932489860802889,0.03277887403964996,472
933888,0.315,0.705,0.0,0.19,58.9,-2.537007413804531,0.01763748750090599,472
942080,0.32,0.7,0.0,0.19,55.78,-2.7592077730223536,0.0466180294752121,472
950272,0.33,0.705,0.0,0.19,53.215,-1.8985970164649189,0.03146316111087799,473
958464,0.33,0.72,0.0,0.2,54.24,-1.991826517507434,0.03575250133872032,473
966656,0.35,0.715,0.0,0.195,53.86,-2.5801049917936325,0.03647741302847862,474
974848,0.355,0.73,0.0,0.2,50.245,-2.6617867313325405,0.028879692777991295,474
983040,0.35,0.745,0.0,0.215,40.995,-1.6458334382623434,0.040234409272670746,474
991232,0.35,0.755,0.0,0.24,37.105,-1.2789584351703525,0.02271800860762596,475
999424,0.355,0.76,0.0,0.24,40.42,-3.051690060645342,0.04435126855969429,475
1007616,0.35,0.775,0.0,0.26,38.815,-2.650834357365966,0.03102693147957325,475
1015808,0.335,0.775,0.0,0.26,42.89,-2.4434029101394117,0.03021184355020523,476
1024000,0.32,0.79,0.0,0.265,39.875,-2.2183972131460905,0.025419265031814575,476
1032192,0.32,0.805,0.0,0.275,34.235,-0.5591316656209528,0.03202011436223984,476
1040384,0.325,0.81,0.0,0.295,32.26,-1.2286139843054116,0.036551229655742645,477
1048576,0.33,0.82,0.0,0.305,34.37,-3.995567847043276,0.03697527199983597,477
1056768,0.33,0.815,0.0,0.325,31.95,-3.4375948682427406,0.02043958008289337,478
1064960,0.325,0.82,0.0,0.325,35.295,-3.6827829498797655,0.0273447148501873,478
1073152,0.325,0.82,0.0,0.325,34.96,-2.8120716642588377,0.03295239061117172,478
1081344,0.33,0.815,0.0,0.32,40.12,-2.6182416900992393,0.03351172059774399,478
1089536,0.345,0.82,0.0,0.335,39.64,-1.3960645133629441,0.024033185094594955,479
1097728,0.34,0.825,0.0,0.33,39.19,-2.8468080749735236,0.033152952790260315,479
1105920,0.34,0.845,0.0,0.35,39.795,-1.0716744866222143,0.02695927955210209,479
1114112,0.35,0.845,0.0,0.35,38.695,-2.133218562230468,0.024685192853212357,480
1122304,0.335,0.85,0.0,0.355,37.14,-0.8271509425248951,0.015395773574709892,480
1130496,0.33,0.86,0.0,0.355,34.84,-0.8100922871381044,0.017207834869623184,480
1138688,0.33,0.875,0.0,0.35,34.63,-1.3304561278782785,0.0383005365729332,480
1146880,0.335,0.885,0.0,0.345,34.655,-1.805649846792221,0.015349697321653366,480
1155072,0.345,0.9,0.0,0.355,34.655,-1.7107471069321036,0.024788321927189827,481
1163264,0.35,0.92,0.0,0.35,33.515,-2.4220702489838004,0.017648430541157722,481
1171456,0.355,0.92,0.005,0.35,33.515,-2.655069346539676,0.031023064628243446,481
1179648,0.36,0.93,0.005,0.355,34.555,-3.4567660205066204,0.014987226575613022,481
1187840,0.345,0.93,0.005,0.36,30.44,-2.5752561446279287,0.041291579604148865,482
1196032,0.335,0.935,0.005,0.365,26.87,-2.200065717101097,0.022050410509109497,482
1204224,0.335,0.935,0.005,0.355,33.68,-1.4271276299841702,0.03347039222717285,482
1212416,0.34,0.935,0.005,0.345,30.465,-2.506944539025426,0.030100803822278976,482
1220608,0.34,0.935,0.005,0.335,28.225,-3.182683454826474,0.027953948825597763,483
1228800,0.35,0.94,0.01,0.33,26.15,-4.343178881332278,0.023076556622982025,483
1236992,0.33,0.93,0.01,0.325,28.03,-5.256120968610048,0.02122494950890541,483
1245184,0.33,0.915,0.01,0.32,38.975,-4.221853479743004,0.03390135616064072,484
1253376,0.335,0.915,0.01,0.315,36.41,-3.383929841220379,0.031433966010808945,484
1261568,0.33,0.895,0.01,0.28,43.83,-3.697649486362934,0.029215995222330093,484
1269760,0.33,0.895,0.01,0.26,43.83,-3.0801898185163736,0.040452178567647934,484
1277952,0.35,0.895,0.01,0.24,44.95,-4.24782532081008,0.014337820932269096,485
1286144,0.35,0.885,0.01,0.23,46.15,-4.6641126330941916,0.022844426333904266,485
1294336,0.34,0.885,0.01,0.23,44.895,-4.927277944982052,0.026339901611208916,485
1302528,0.35,0.88,0.01,0.22,46.68,-4.079689064994454,0.03508049249649048,485
1310720,0.345,0.86,0.01,0.215,54.295,-4.475636120885611,0.03083493560552597,486
1318912,0.345,0.85,0.01,0.2,50.655,-3.3733808379620314,0.02462305687367916,486
1327104,0.355,0.84,0.01,0.19,53.34,-2.2326545165851712,0.024431705474853516,486
1335296,0.355,0.84,0.01,0.175,53.34,-1.3661537850275636,0.02006538212299347,486
1343488,0.35,0.835,0.01,0.165,56.065,-1.2188488547690213,0.034765854477882385,487
1351680,0.345,0.815,0.01,0.145,56.065,-1.4922998826950788,0.018814656883478165,487
1359872,0.36,0.8,0.01,0.145,50.785,-1.036608588998206,0.020000949501991272,487
1368064,0.36,0.785,0.01,0.14,43.325,-0.949413558235392,0.015633665025234222,488
1376256,0.36,0.77,0.01,0.125,37.73,-0.8723877606680617,0.026050351560115814,488
1384448,0.37,0.765,0.01,0.12,34.99,-1.4613164481706917,0.03786736726760864,489
1392640,0.385,0.755,0.01,0.115,29.805,-0.9015581383137032,0.026722192764282227,491
1400832,0.39,0.745,0.01,0.1,29.905,-1.2188046618830413,0.027325371280312538,492
1409024,0.395,0.725,0.01,0.09,26.17,-1.7058782875537872,0.027978159487247467,494
1417216,0.38,0.72,0.005,0.085,20.855,-1.5821151426061988,0.03099726140499115,495
1425408,0.385,0.715,0.005,0.08,18.66,-2.292099536396563,0.02686857059597969,497
1433600,0.41,0.695,0.005,0.075,15.925,-1.6013620728626847,0.037166886031627655,498
1441792,0.425,0.695,0.005,0.07,12.25,-1.0135642203968018,0.022628270089626312,500
1449984,0.455,0.68,0.01,0.06,9.46,-1.9729216052219272,0.03516437113285065,501
1458176,0.46,0.665,0.01,0.055,12.25,-1.9138196986168623,0.03200284764170647,503
1466368,0.475,0.66,0.005,0.04,11.24,-1.7458701743744314,0.03359414264559746,504
1474560,0.51,0.66,0.005,0.04,12.2,-1.8130562379956245,0.01531777810305357,506
1482752,0.53,0.635,0.005,0.03,12.585,-3.143132336437702,0.0249253511428833,507
1490944,0.555,0.64,0.005,0.03,12.585,-2.956032583490014,0.03011704795062542,502
1499136,0.565,0.635,0.005,0.025,13.625,-3.2901131622493267,0.030142374336719513,497
1507328,0.575,0.64,0.005,0.025,16.57,-3.5818642526865005,0.028795726597309113,492
1515520,0.585,0.625,0.01,0.025,25.085,-1.5775193297304213,0.03581041097640991,486
1523712,0.595,0.605,0.01,0.025,25.59,-1.1172827722039074,0.024709545075893402,482
1531904,0.61,0.6,0.01,0.025,25.59,-0.9932047314941883,0.012120034545660019,478
1540096,0.62,0.585,0.015,0.02,25.6,-1.530434558633715,0.02025608718395233,474
1548288,0.64,0.58,0.015,0.015,22.84,-2.1675244821235538,0.01668262481689453,470
1556480,0.645,0.575,0.015,0.015,23.435,-2.327395351603627,0.021220719441771507,466
1564672,0.68,0.575,0.015,0.01,25.285,-1.4282589089125395,0.029018688946962357,462
1572864,0.7,0.575,0.015,0.01,25.285,-1.5686729243025184,0.017543736845254898,459
1581056,0.715,0.56,0.015,0.01,25.61,-2.1669053309597075,0.02857997640967369,455
1589248,0.73,0.56,0.015,0.01,24.195,-1.091115897987038,0.011866082437336445,451
1597440,0.75,0.555,0.025,0.005,21.93,-1.4036555453203619,0.024854198098182678,448
1605632,0.755,0.55,0.025,0.005,25.2,-1.813778892159462,0.023356713354587555,444
1613824,0.755,0.56,0.025,0.005,26.86,-1.3116402821615338,0.031958065927028656,441
