global_step,success,success_slab_top,success_slab_bottom,ep_len,mean_return,hazard_steps,approx_kl,sps
532480,0.19,0.0,0.21,580.53,-0.3021765851974487,1.64,0.0065048327669501305,501
540672,0.12,0.0,0.22,585.13,-1.330289866924286,0.0,0.009182432666420937,501
548864,0.12,0.0,0.22,585.13,-1.330289866924286,0.0,0.01217350922524929,501
557056,0.14,0.01,0.23,581.66,-0.8727963161468506,0.0,0.00933925248682499,501
565248,0.15,0.02,0.23,579.77,-0.6375910305976867,0.0,0.006463571451604366,501
573440,0.26,0.06,0.28,571.07,1.4256009650230408,0.78,0.007894959300756454,500
581632,0.14,0.06,0.28,584.94,-0.8824723082780838,0.78,0.009176990017294884,500
589824,0.19,0.11,0.28,571.32,0.11550296247005462,0.78,0.008460631594061852,500
598016,0.28,0.19,0.29,552.36,1.692030685544014,0.78,0.0038530249148607254,500
606208,0.37,0.28,0.29,536.89,3.4109087866544723,0.78,0.008114645257592201,499
614400,0.26,0.29,0.22,546.72,1.942772896885872,0.0,0.0037006158381700516,499
622592,0.28,0.32,0.22,540.04,2.3394181007146835,0.0,0.008117279037833214,499
630784,0.36,0.4,0.22,523.96,3.9714689463377,0.0,0.0031787913758307695,499
638976,0.43,0.47,0.21,509.13,5.450367358922958,0.0,0.005802638363093138,498
647168,0.35,0.52,0.15,526.82,4.212116156816482,0.0,0.00873568095266819,498
655360,0.3,0.53,0.1,534.86,3.5167976021766663,0.0,0.007324659265577793,498
663552,0.32,0.55,0.1,529.67,3.9712002265453337,0.0,0.004518026951700449,498
671744,0.41,0.64,0.1,506.04,5.501630629301071,0.0,0.009494154714047909,498
679936,0.34,0.65,0.08,521.75,4.278014509677887,0.0,0.005879564676433802,497
688128,0.3,0.61,0.03,529.11,3.60795804142952,0.0,0.0074982107616961,497
696320,0.22,0.56,0.02,545.04,2.2332236528396607,0.0,0.006794091314077377,497
704512,0.24,0.55,0.02,535.17,2.5387010407447814,0.0,0.006329961121082306,497
712704,0.24,0.53,0.01,533.72,2.549449430704117,0.0,0.0066341739147901535,497
720896,0.21,0.49,0.0,538.78,2.0347758865356447,0.0,0.007454589009284973,496
729088,0.18,0.49,0.0,546.12,1.5084005761146546,0.0,0.007840868085622787,496
737280,0.2,0.48,0.0,539.84,1.8769174897670746,0.0,0.005442571826279163,496
745472,0.19,0.44,0.0,542.35,1.6908141338825227,0.0,0.008887898176908493,496
753664,0.18,0.41,0.0,543.31,1.5089231133460999,0.0,0.01066841371357441,496
761856,0.14,0.38,0.0,555.06,0.7611020231246948,0.0,0.01709590293467045,496
770048,0.13,0.34,0.0,557.8,0.5611812126636505,0.0,0.005675491876900196,495
778240,0.12,0.3,0.0,560.99,0.37562888145446777,0.0,0.004744685720652342,495
786432,0.08,0.26,0.0,573.52,-0.373420912027359,0.0,0.013676157221198082,495
794624,0.05,0.26,0.0,583.19,-0.9327187609672546,0.0,0.008310150355100632,495
802816,0.06,0.27,0.0,580.38,-0.7555157685279846,0.0,0.0068531883880496025,495
811008,0.07,0.26,0.0,577.07,-0.562442432641983,0.0,0.0055524008348584175,495
819200,0.08,0.25,0.0,576.12,-0.3923121976852417,0.0,0.016009218990802765,495
827392,0.08,0.23,0.0,576.33,-0.4969597351551056,0.0,0.005918842274695635,495
835584,0.08,0.21,0.0,576.33,-0.5063627922534942,0.0,0.005780216306447983,495
843776,0.09,0.22,0.0,573.95,-0.33238818287849425,0.0,0.0040046037174761295,495
851968,0.11,0.19,0.0,567.61,0.04906086802482605,0.0,0.0051849232986569405,495
860160,0.11,0.19,0.0,568.78,0.022716064453125,0.0,0.008028418757021427,495
868352,0.1,0.17,0.0,572.09,-0.15805886626243593,0.0,0.007714008912444115,495
876544,0.08,0.18,0.0,576.08,-0.48947219729423525,0.0,0.002825015690177679,495
884736,0.08,0.17,0.0,576.68,-0.3902096903324127,0.0,0.0062245214357972145,495
892928,0.09,0.18,0.0,573.73,-0.1997702646255493,0.0,0.0053130947053432465,495
901120,0.08,0.19,0.0,576.16,-0.36482184529304507,0.0,0.005864319391548634,495
909312,0.06,0.19,0.0,581.2,-0.7217237973213195,0.0,0.004702872596681118,495
917504,0.05,0.18,0.0,584.43,-0.893107281923294,0.0,0.003920586314052343,495
925696,0.05,0.18,0.0,584.43,-0.9091068768501281,0.0,0.007100555580109358,495
933888,0.04,0.18,0.0,587.14,-1.102218552827835,0.0,0.005973043851554394,495
942080,0.06,0.18,0.0,584.7,-0.7628725028038025,0.0,0.009362222626805305,495
950272,0.06,0.19,0.0,585.14,-0.7712668073177338,0.0,0.007692539598792791,495
958464,0.08,0.18,0.0,579.69,-0.4192262434959412,0.0,0.01590685360133648,495
966656,0.07,0.17,0.0,582.63,-0.6301142263412476,0.0,0.0060200802981853485,494
974848,0.07,0.15,0.0,582.63,-0.6364795708656311,0.0,0.006460197269916534,494
983040,0.08,0.13,0.0,580.06,-0.4542911624908447,0.0,0.002939706202596426,494
