global_step,success,success_slab_top,success_slab_bottom,ep_len,mean_return,hazard_steps,approx_kl,sps
8192,nan,nan,nan,nan,nan,nan,0.00850909948348999,660
16384,nan,nan,nan,nan,nan,nan,0.024737421423196793,653
24576,nan,nan,nan,nan,nan,nan,0.005383165553212166,645
32768,nan,nan,nan,nan,nan,nan,0.007143637165427208,638
40960,0.0,0.0,0.0,599.0,-5.888230606913567,1.984375,0.007359614595770836,636
49152,0.0,0.0,0.0,599.0,-5.888230606913567,1.984375,0.014201251789927483,635
57344,0.0,0.0,0.0,599.0,-5.888230606913567,1.984375,0.013123972341418266,633
65536,0.0,0.0,0.0,599.0,-5.888230606913567,1.984375,0.018576854839920998,632
73728,0.0,0.0,0.0,599.0,-5.888230606913567,1.984375,0.01655101589858532,631
81920,0.0,0.0,0.0,599.0,-4.713259296417236,0.0,0.0085963886231184,629
90112,0.0,0.0,0.0,599.0,-4.713259296417236,0.0,0.027652651071548462,628
98304,0.0,0.0,0.0,599.0,-4.713259296417236,0.0,0.006156916730105877,629
106496,0.0,0.0,0.0,599.0,-4.713259296417236,0.0,0.003634715685620904,630
114688,0.0,0.0,0.0,599.0,-4.713259296417236,0.0,0.008410463109612465,632
122880,0.0,0.0,0.0,599.0,-3.4169895100593566,0.0,0.014648741111159325,632
131072,0.0,0.0,0.0,599.0,-3.4169895100593566,0.0,0.007274307310581207,632
139264,0.0,0.0,0.0,599.0,-3.4169895100593566,0.0,0.012727553024888039,632
147456,0.0,0.0,0.0,599.0,-3.4169895100593566,0.0,0.005439138039946556,633
155648,0.0,0.0,0.0,599.0,-2.8589126300811767,0.9,0.002885684370994568,633
163840,0.0,0.0,0.0,599.0,-2.8589126300811767,0.9,0.02180573344230652,633
172032,0.0,0.0,0.0,599.0,-2.8589126300811767,0.9,0.0033814478665590286,633
180224,0.0,0.0,0.0,599.0,-2.8589126300811767,0.9,0.015825411304831505,633
188416,0.01,0.01,0.0,597.52,-2.679662673473358,0.9,0.0032954365015029907,633
196608,0.01,0.01,0.0,597.52,-2.432092685699463,1.62,0.004597702529281378,632
204800,0.01,0.01,0.0,597.52,-2.432092685699463,1.62,0.007469050586223602,633
212992,0.01,0.01,0.0,597.52,-2.432092685699463,1.62,0.03642760217189789,633
221184,0.02,0.01,0.01,595.8,-2.3323523926734926,2.74,0.009952027350664139,633
229376,0.03,0.01,0.02,594.63,-2.25397705078125,3.89,0.012571338564157486,633
237568,0.02,0.01,0.02,596.11,-2.1864328920841216,2.27,0.013987433165311813,634
245760,0.02,0.01,0.02,596.11,-2.1864328920841216,2.27,0.005908997263759375,634
253952,0.02,0.01,0.02,596.11,-2.1864328920841216,2.27,0.002699100412428379,635
262144,0.02,0.01,0.02,596.11,-2.171671586036682,2.27,0.005312206223607063,636
270336,0.0,0.01,0.02,599.0,-2.5263797640800476,0.0,0.004955491051077843,637
278528,0.0,0.01,0.02,599.0,-2.5263797640800476,0.0,0.01236388273537159,637
286720,0.0,0.01,0.02,599.0,-2.5263797640800476,0.0,0.005521546117961407,638
294912,0.0,0.01,0.02,599.0,-2.5263797640800476,0.0,0.007006894331425428,638
303104,0.0,0.01,0.02,599.0,-2.518474977016449,0.0,0.004509429447352886,637
311296,0.0,0.0,0.02,599.0,-2.2579701888561248,0.0,0.005544730927795172,637
319488,0.0,0.0,0.02,599.0,-2.2579701888561248,0.0,0.00380574818700552,637
327680,0.0,0.0,0.02,599.0,-2.2579701888561248,0.0,0.006089597009122372,637
335872,0.04,0.02,0.04,590.63,-1.5992613554000854,1.88,0.012415934354066849,636
344064,0.05,0.02,0.05,589.56,-1.508405225276947,3.0,0.014588745310902596,636
352256,0.05,0.02,0.03,589.56,-1.5565547317266464,6.17,0.009901204146444798,637
360448,0.05,0.02,0.03,589.56,-1.5565547317266464,6.17,0.008420420810580254,637
368640,0.05,0.02,0.03,589.56,-1.5567731672525407,6.17,0.0075824023224413395,637
376832,0.05,0.02,0.03,589.56,-1.5685254377126694,7.05,0.00686830235645175,637
385024,0.02,0.04,0.03,597.22,-1.733589026927948,2.98,0.009399885311722755,638
393216,0.02,0.04,0.03,597.22,-1.733589026927948,2.98,0.00878162495791912,638
401408,0.04,0.05,0.04,592.76,-1.4378245902061462,3.76,0.006450106389820576,638
409600,0.09,0.06,0.08,582.53,-0.7022385227680207,5.44,0.003797258250415325,638
417792,0.11,0.06,0.1,579.69,-0.5669190448522567,7.88,0.0024298271164298058,638
425984,0.09,0.06,0.09,581.47,-1.11614815056324,11.32,0.005784892477095127,638
434176,0.09,0.06,0.08,581.47,-1.116097533106804,11.32,0.008011845871806145,638
442368,0.1,0.06,0.08,578.66,-0.9716990774869919,12.07,0.009571239352226257,638
450560,0.11,0.06,0.09,576.79,-0.7724765938520431,12.9,0.00486725615337491,638
458752,0.11,0.06,0.09,576.79,-0.7650939875841141,12.9,0.006328918039798737,638
466944,0.02,0.04,0.09,594.32,-1.9774066865444184,5.75,0.007765870075672865,638
475136,0.03,0.04,0.1,592.84,-1.865680854320526,6.38,0.006854143925011158,638
483328,0.04,0.04,0.1,590.01,-1.6740841192007065,6.38,0.01254279538989067,637
491520,0.05,0.03,0.11,587.89,-1.4181162482500076,6.09,0.011739064007997513,637
499712,0.03,0.03,0.11,592.57,-1.769354255795479,5.75,0.007181879132986069,637
507904,0.03,0.03,0.11,592.57,-1.769354255795479,5.75,0.006424265913665295,637
516096,0.03,0.03,0.1,592.57,-1.847987647652626,6.54,0.006963083520531654,637
524288,0.05,0.04,0.08,586.5,-1.4434340432286263,6.71,0.006134971044957638,636
532480,0.06,0.03,0.05,584.6,-1.3259129992127419,7.6,0.00500587560236454,636
540672,0.03,0.03,0.05,591.03,-1.6136609569191933,6.76,0.008875006809830666,636
548864,0.03,0.03,0.05,591.03,-1.610258301794529,6.76,0.009886049665510654,636
557056,0.05,0.05,0.04,584.71,-1.145871538221836,6.1,0.010742196813225746,636
565248,0.06,0.06,0.03,582.01,-1.0317181268334388,7.01,0.010706388391554356,636
573440,0.08,0.08,0.03,580.33,-0.5539183238148689,5.36,0.007669178768992424,636
581632,0.05,0.08,0.02,588.3,-0.9137797612883151,2.83,0.007287217304110527,636
589824,0.05,0.08,0.02,588.3,-0.8195878762938082,2.83,0.013522402383387089,636
598016,0.05,0.08,0.01,588.3,-0.6844043035246432,1.73,0.011277440004050732,636
606208,0.05,0.08,0.01,588.3,-0.7461053426004947,1.73,0.01161940023303032,636
614400,0.0,0.07,0.01,599.0,-1.6359462876059114,1.0,0.007878415286540985,636
622592,0.0,0.07,0.01,599.0,-1.6359462876059114,1.0,0.0059996237978339195,636
630784,0.01,0.08,0.01,596.84,-1.40812903592363,1.0,0.03486618772149086,636
638976,0.01,0.08,0.0,596.84,-1.4039789360202848,1.0,0.008588781580328941,636
647168,0.04,0.09,0.0,592.13,-0.6897401523031295,1.0,0.005343527067452669,636
655360,0.05,0.1,0.0,591.77,-0.7456206206977367,7.85,0.011599975638091564,636
663552,0.07,0.11,0.01,587.54,-0.5061032883822918,9.15,0.005175122059881687,636
671744,0.07,0.11,0.01,587.54,-0.5771090786159039,10.43,0.0030822213739156723,636
679936,0.08,0.11,0.01,584.71,-0.38850322052836417,11.87,0.003748856019228697,635
688128,0.08,0.09,0.01,584.71,-0.3199359194934368,11.87,0.005091766826808453,635
696320,0.06,0.09,0.01,585.92,-0.7319190263748169,13.01,0.007458706386387348,635
704512,0.05,0.09,0.01,586.28,-0.9371760284900665,13.01,0.004739088471978903,635
712704,0.07,0.11,0.01,580.36,-0.4481383627653122,10.04,0.008550576865673065,635
720896,0.07,0.11,0.01,580.36,-0.41126992166042325,8.97,0.0071685900911688805,635
729088,0.04,0.11,0.01,587.42,-0.5299282252788544,1.14,0.006523369811475277,635
737280,0.04,0.11,0.01,587.42,-0.5338758742809295,1.14,0.010357214137911797,635
745472,0.04,0.11,0.01,587.42,-0.6853502035140991,1.14,0.0030831836629658937,635
753664,0.04,0.11,0.01,587.42,-0.6997945809364319,0.51,0.003646489232778549,635
761856,0.04,0.1,0.01,587.42,-0.778202793598175,0.0,0.004447484854608774,635
770048,0.0,0.09,0.0,599.0,-1.8778076249361038,1.39,0.008098742924630642,635
778240,0.0,0.07,0.0,599.0,-1.882025978565216,1.39,0.005032801069319248,635
786432,0.0,0.06,0.0,599.0,-1.8328883099555968,1.39,0.004223797935992479,635
794624,0.02,0.07,0.0,596.14,-1.5560423064231872,2.12,0.009487753733992577,635
802816,0.05,0.09,0.0,593.93,-0.9824591755867005,2.83,0.010331432335078716,635
811008,0.08,0.12,0.0,589.92,-0.3206489008665085,2.83,0.01005852222442627,635
819200,0.11,0.15,0.0,582.4,0.26887626826763156,2.83,0.007357287220656872,635
827392,0.11,0.15,0.0,582.4,0.45088284492492675,2.83,0.005756596103310585,635
835584,0.12,0.16,0.0,579.11,0.7464377063512803,2.74,0.0041978852823376656,634
843776,0.11,0.12,0.01,581.33,0.5212400543689728,3.77,0.0059757898561656475,634
851968,0.11,0.13,0.01,578.75,0.5844334381818771,3.77,0.006295682862401009,634
860160,0.09,0.14,0.01,576.51,0.3075554770231247,3.77,0.011577682569622993,634
