global_step,success,success_slab_top,success_slab_bottom,ep_len,mean_return,hazard_steps,approx_kl,sps
8192,nan,nan,nan,nan,nan,nan,0.010563570074737072,556
16384,nan,nan,nan,nan,nan,nan,0.03279726952314377,547
24576,nan,nan,nan,nan,nan,nan,0.010375694371759892,543
32768,nan,nan,nan,nan,nan,nan,0.01305803470313549,545
40960,0.0,0.0,0.0,599.0,-2.342893773689866,0.0,0.01585477590560913,544
49152,0.0,0.0,0.0,599.0,-2.342893773689866,0.0,0.011284727603197098,541
57344,0.0,0.0,0.0,599.0,-2.342893773689866,0.0,0.008303344249725342,539
65536,0.0,0.0,0.0,599.0,-2.342893773689866,0.0,0.00616487255319953,540
73728,0.0,0.0,0.0,599.0,-2.342893773689866,0.0,0.007283993996679783,540
81920,0.0,0.0,0.0,599.0,-2.2744743716716767,0.0,0.006103514693677425,541
90112,0.0,0.0,0.0,599.0,-2.2744743716716767,0.0,0.004528379067778587,541
98304,0.0,0.0,0.0,599.0,-2.2744743716716767,0.0,0.007283261977136135,543
106496,0.01,0.015625,0.0,597.35,-2.1062283623218536,0.0,0.02125895954668522,543
114688,0.01,0.015625,0.0,597.35,-2.1062283623218536,0.0,0.004401739686727524,542
122880,0.01,0.01,0.0,597.35,-1.9763446617126466,1.7,0.004811703227460384,542
131072,0.01,0.01,0.0,597.35,-1.9763446617126466,1.7,0.007597752846777439,542
139264,0.01,0.01,0.0,597.35,-1.9763446617126466,1.7,0.018725521862506866,542
147456,0.04,0.01,0.031914893617021274,593.49,-1.7329944705963134,4.04,0.02917339652776718,541
155648,0.03,0.01,0.03,595.14,-1.7287991791963577,5.47,0.01590130105614662,540
163840,0.03,0.01,0.03,595.14,-1.7287991791963577,5.47,0.008601944893598557,541
172032,0.03,0.01,0.03,595.14,-1.7287991791963577,5.47,0.008527570404112339,541
180224,0.03,0.01,0.03,595.14,-1.7287991791963577,5.47,0.00622857641428709,542
188416,0.03,0.01,0.03,595.14,-1.8596833711862564,7.18,0.018110428005456924,542
196608,0.0,0.01,0.03,599.0,-2.503824970573187,3.32,0.009157094173133373,543
204800,0.0,0.01,0.03,599.0,-2.503824970573187,3.32,0.00705342274159193,544
212992,0.0,0.01,0.03,599.0,-2.503824970573187,3.32,0.006937960162758827,545
221184,0.03,0.01,0.06,594.54,-2.259459724277258,5.99,0.018783889710903168,545
229376,0.06,0.02,0.08,592.14,-1.9630191038548945,7.56,0.010109402239322662,546
237568,0.06,0.01,0.05,592.14,-1.8137097911536693,5.68,0.02235838770866394,546
245760,0.06,0.01,0.05,592.14,-1.8137097911536693,5.68,0.0037917778827250004,547
253952,0.06,0.01,0.05,592.14,-1.8137097911536693,5.68,0.003738557454198599,547
262144,0.11,0.06,0.05,586.21,-0.865927186012268,6.35,0.018481232225894928,547
270336,0.05,0.06,0.05,593.07,-0.9939386546611786,1.43,0.011655202135443687,547
278528,0.05,0.06,0.05,593.07,-0.9939386546611786,1.43,0.00397531921043992,547
286720,0.05,0.06,0.05,593.07,-0.9939386546611786,1.43,0.011279983446002007,547
294912,0.08,0.06,0.08,586.91,-0.7059740114212036,3.62,0.011056030169129372,547
303104,0.1,0.07,0.09,583.99,-0.5406894993782043,4.86,0.01669115386903286,546
311296,0.05,0.07,0.09,589.92,-1.3764377295970918,5.31,0.004909426439553499,546
319488,0.05,0.07,0.09,589.92,-1.3764377295970918,5.31,0.005755195394158363,546
327680,0.06,0.07,0.08,587.13,-1.3898115813732148,6.01,0.007435397244989872,546
335872,0.06,0.07,0.05,587.13,-1.5319066786766051,6.93,0.005863073281943798,546
344064,0.06,0.07,0.05,587.13,-1.528725541830063,6.93,0.015203642658889294,545
352256,0.01,0.06,0.05,596.21,-1.9429548825323582,3.01,0.006127234548330307,545
360448,0.01,0.06,0.05,596.21,-1.9429548825323582,3.01,0.021867841482162476,545
368640,0.02,0.07,0.05,593.58,-1.7650326885282994,3.01,0.008577939122915268,545
376832,0.03,0.08,0.05,591.93,-1.6672724725306034,3.01,0.006193789653480053,545
385024,0.02,0.03,0.02,594.72,-1.623818744570017,0.51,0.007520364597439766,544
393216,0.02,0.03,0.02,594.72,-1.623818744570017,0.51,0.005770634859800339,544
401408,0.02,0.03,0.02,594.72,-1.623818744570017,0.51,0.004400400444865227,545
409600,0.04,0.04,0.02,588.83,-1.3406703712046146,1.2,0.006148600019514561,544
417792,0.04,0.04,0.02,588.83,-1.3552370381355285,1.2,0.005478073842823505,544
425984,0.02,0.03,0.01,593.11,-1.7380077707767487,2.03,0.010676438920199871,544
434176,0.03,0.04,0.01,590.07,-1.5553313374519349,2.03,0.009239817038178444,544
442368,0.04,0.05,0.01,586.89,-1.2773426151275635,1.52,0.005646900273859501,544
450560,0.04,0.05,0.01,586.89,-1.2728534901142121,1.52,0.005780641455203295,544
458752,0.04,0.05,0.01,586.89,-1.2689071583747864,1.52,0.0052242157980799675,544
466944,0.03,0.05,0.02,589.2,-1.4508339762687683,1.32,0.0052421074360609055,545
475136,0.03,0.05,0.02,589.2,-1.4542977559566497,1.32,0.005076729692518711,545
483328,0.05,0.05,0.02,583.37,-1.0880447483062745,1.32,0.007768412120640278,545
491520,0.05,0.05,0.02,583.37,-1.0561504352092743,1.32,0.015785206109285355,545
499712,0.03,0.05,0.02,589.59,-1.3518045246601105,0.49,0.004766909871250391,545
