global_step,success,success_slab_top,success_slab_bottom,ep_len,mean_return,hazard_steps,approx_kl,sps
8192,nan,nan,nan,nan,nan,nan,0.013210276141762733,1072
16384,nan,nan,nan,nan,nan,nan,0.0301114022731781,1071
24576,nan,nan,nan,nan,nan,nan,0.0033897743560373783,1010
32768,nan,nan,nan,nan,nan,nan,0.01382342167198658,874
40960,0.0,0.0,0.0,599.0,-2.459896767511964,0.0,0.010274142026901245,813
49152,0.0,0.0,0.0,599.0,-2.459896767511964,0.0,0.02479080855846405,773
57344,0.0,0.0,0.0,599.0,-2.459896767511964,0.0,0.02179262973368168,747
65536,0.0,0.0,0.0,599.0,-2.459896767511964,0.0,0.0074651772156357765,730
73728,0.0,0.0,0.0,599.0,-2.459896767511964,0.0,0.00654936209321022,718
81920,0.0,0.0,0.0,599.0,-2.632120182514191,1.38,0.014942243695259094,710
90112,0.0,0.0,0.0,599.0,-2.632120182514191,1.38,0.009729582816362381,703
98304,0.0,0.0,0.0,599.0,-2.632120182514191,1.38,0.003353784792125225,696
106496,0.0,0.0,0.0,599.0,-2.632120182514191,1.38,0.004271254409104586,691
114688,0.0,0.0,0.0,599.0,-2.632120182514191,1.38,0.006652381271123886,687
122880,0.0,0.0,0.0,599.0,-2.278429620265961,1.08,0.01035345159471035,684
131072,0.0,0.0,0.0,599.0,-2.278429620265961,1.08,0.002978296484798193,681
139264,0.0,0.0,0.0,599.0,-2.278429620265961,1.08,0.008809437043964863,677
147456,0.0,0.0,0.0,599.0,-2.278429620265961,1.08,0.004785085562616587,674
155648,0.0,0.0,0.0,599.0,-2.1681447517871857,1.08,0.010923134163022041,672
163840,0.0,0.0,0.0,599.0,-2.1681447517871857,1.08,0.005066010169684887,670
172032,0.0,0.0,0.0,599.0,-2.1681447517871857,1.08,0.013968273997306824,667
180224,0.0,0.0,0.0,599.0,-2.1681447517871857,1.08,0.018648643046617508,665
188416,0.0,0.0,0.0,599.0,-2.1681447517871857,1.08,0.03312798961997032,664
196608,0.0,0.0,0.0,599.0,-1.8537314879894256,0.0,0.003865939099341631,663
204800,0.0,0.0,0.0,599.0,-1.8537314879894256,0.0,0.007213592063635588,661
212992,0.0,0.0,0.0,599.0,-1.8537314879894256,0.0,0.010309930890798569,659
221184,0.0,0.0,0.0,599.0,-1.8537314879894256,0.0,0.014243698678910732,657
229376,0.0,0.0,0.0,599.0,-1.8537314879894256,0.0,0.0073834671638906,656
237568,0.0,0.0,0.0,599.0,-2.2809833708405494,2.64,0.011618358083069324,657
245760,0.0,0.0,0.0,599.0,-2.2809833708405494,2.64,0.015251195058226585,656
253952,0.0,0.0,0.0,599.0,-2.2809833708405494,2.64,0.020644616335630417,655
262144,0.0,0.0,0.0,599.0,-2.2809833708405494,2.64,0.003196710254997015,654
270336,0.01,0.01,0.0,598.09,-2.5596401762776075,17.37,0.0027836868539452553,654
278528,0.01,0.01,0.0,598.09,-2.5596401762776075,17.37,0.008596467785537243,653
286720,0.01,0.01,0.0,598.09,-2.5596401762776075,17.37,0.006707200780510902,652
294912,0.05,0.04,0.01,588.31,-1.8868027472309767,17.38,0.012656575068831444,651
303104,0.09,0.07,0.02,583.31,-1.2194692575745285,17.38,0.0070044673047959805,651
311296,0.12,0.1,0.03,583.41,-1.1803613406978548,17.98,0.003681229893118143,650
319488,0.14,0.12,0.03,579.12,-0.6296575886569917,15.67,0.006743432488292456,650
327680,0.14,0.12,0.03,579.12,-0.5793431026302278,15.67,0.006621380802243948,650
335872,0.18,0.16,0.03,573.75,0.2662125956453383,14.09,0.006756418384611607,649
344064,0.26,0.24,0.03,567.29,1.695316769424826,11.04,0.010632239282131195,649
352256,0.15,0.25,0.03,581.31,-0.18494765067473054,7.67,0.009175986051559448,648
360448,0.15,0.25,0.03,581.31,-0.17908853316679596,7.67,0.005506335292011499,648
368640,0.21,0.3,0.03,566.55,0.8649337968789041,7.67,0.0035983179695904255,648
376832,0.24,0.33,0.03,561.79,1.6250274089537562,3.72,0.00742749311029911,647
385024,0.1,0.33,0.03,577.91,-1.6548483003862202,17.16,0.006689254194498062,646
393216,0.1,0.33,0.03,577.91,-1.6548483003862202,17.16,0.00946040078997612,646
401408,0.11,0.33,0.03,576.44,-1.4533703608997166,17.13,0.006693956442177296,646
409600,0.11,0.28,0.03,576.44,-1.5979295462556182,16.17,0.009080439805984497,646
417792,0.12,0.25,0.01,575.55,-1.4017340296506882,15.17,0.010534308850765228,645
425984,0.03,0.26,0.01,596.04,-3.080850603878498,19.94,0.010923711583018303,645
434176,0.03,0.26,0.01,596.04,-3.149374894797802,20.41,0.0035403836518526077,645
442368,0.05,0.25,0.02,590.1,-2.726754053533077,15.11,0.013765287585556507,645
450560,0.05,0.23,0.02,590.1,-2.4882378962635996,13.7,0.008802700787782669,645
458752,0.06,0.15,0.02,586.73,-1.8660635712742806,8.37,0.009019694291055202,644
466944,0.03,0.11,0.02,589.69,-2.0350404688715935,8.78,0.004832570906728506,644
475136,0.04,0.11,0.02,586.72,-1.8026973947882652,8.76,0.005438529420644045,644
483328,0.04,0.1,0.02,586.72,-1.6316879433393479,6.77,0.003884448204189539,644
491520,0.04,0.08,0.02,586.72,-1.8093723839521407,6.77,0.008379625156521797,643
499712,0.02,0.05,0.02,592.66,-2.006159267425537,5.98,0.005233757197856903,643
507904,0.02,0.05,0.02,592.66,-2.006159267425537,5.98,0.0044675059616565704,643
516096,0.01,0.05,0.02,596.03,-2.187434413433075,5.98,0.003476057667285204,643
524288,0.01,0.04,0.02,596.03,-2.202397783994675,6.05,0.011111682280898094,643
532480,0.01,0.04,0.02,596.03,-2.1983070623874665,6.05,0.02050042897462845,643
540672,0.01,0.04,0.01,595.49,-2.494830615520477,9.97,0.00394496601074934,642
548864,0.01,0.04,0.01,595.49,-2.4819600164890288,9.97,0.0062031992711126804,642
557056,0.04,0.05,0.02,588.56,-1.8658179354667663,8.66,0.010490663349628448,642
565248,0.04,0.05,0.01,588.56,-2.0551646798849106,12.31,0.006740896962583065,642
573440,0.07,0.07,0.02,581.92,-1.6357265383005142,13.07,0.005962257739156485,642
581632,0.07,0.06,0.02,581.92,-1.7001764005422593,12.39,0.003247077576816082,642
589824,0.08,0.06,0.03,580.47,-1.641873636841774,14.22,0.015749454498291016,642
598016,0.09,0.07,0.03,576.9,-1.4675870871543883,14.22,0.01557234488427639,641
606208,0.1,0.08,0.03,573.35,-1.0836166322231293,11.66,0.006902842782437801,641
614400,0.04,0.07,0.04,587.78,-1.491657395362854,3.97,0.005328596569597721,641
622592,0.04,0.07,0.04,587.78,-1.491657395362854,3.97,0.010722421109676361,641
630784,0.04,0.07,0.04,587.78,-1.4918715977668762,3.97,0.005640346556901932,641
638976,0.05,0.08,0.04,584.71,-1.3218572276830673,3.97,0.010781968012452126,641
647168,0.05,0.08,0.04,584.71,-1.2822675180435181,3.97,0.005867323838174343,641
655360,0.01,0.08,0.03,595.93,-1.586018050312996,0.0,0.0036097054835408926,641
663552,0.01,0.08,0.03,595.93,-1.5856415873765946,0.0,0.007076865993440151,641
671744,0.02,0.09,0.03,592.67,-1.4034900933504104,0.0,0.003344943281263113,641
679936,0.02,0.08,0.03,592.67,-1.4226385420560836,0.0,0.011556217446923256,640
688128,0.02,0.06,0.02,592.67,-1.4451322788000107,0.0,0.00591673981398344,640
696320,0.02,0.05,0.01,592.84,-1.4818479800224305,0.0,0.011137137189507484,640
704512,0.02,0.05,0.01,592.84,-1.4815585005283356,0.0,0.0034683705307543278,640
712704,0.02,0.05,0.01,592.84,-1.4873061823844909,0.0,0.0064263781532645226,640
720896,0.02,0.05,0.0,592.84,-1.5732799077033996,0.0,0.005303594283759594,640
729088,0.01,0.03,0.0,596.1,-1.808832489848137,0.16,0.006539436988532543,640
737280,0.01,0.03,0.0,596.1,-1.808832489848137,0.16,0.009167890064418316,640
745472,0.01,0.03,0.0,596.1,-1.806994622349739,0.16,0.0048373425379395485,640
753664,0.01,0.03,0.0,596.1,-1.8009102588891983,0.16,0.0041220299899578094,640
761856,0.01,0.03,0.0,596.1,-1.8455823856592177,0.16,0.0023565159644931555,639
770048,0.0,0.02,0.0,599.0,-1.9648277699947356,0.16,0.004292372614145279,638
778240,0.0,0.02,0.0,599.0,-1.965312728881836,0.16,0.008299596607685089,638
786432,0.01,0.03,0.0,596.09,-1.7901177787780762,0.16,0.002990653272718191,638
794624,0.01,0.03,0.0,596.09,-1.8715012454986573,0.01,0.012874346226453781,637
802816,0.01,0.03,0.0,596.09,-2.0021806961297988,0.01,0.0038697165437042713,637
811008,0.01,0.02,0.0,596.09,-2.1132683461904525,0.01,0.005833995062857866,637
819200,0.02,0.03,0.0,594.79,-1.9489014941453933,0.01,0.010920850560069084,637
827392,0.03,0.03,0.0,592.13,-1.7895429557561875,0.01,0.007086798083037138,637
835584,0.05,0.05,0.0,587.57,-1.4965987116098405,0.01,0.013380811549723148,637
843776,0.04,0.05,0.0,590.48,-1.6358207416534425,1.48,0.008720429614186287,636
851968,0.04,0.05,0.0,590.48,-1.6358207416534425,1.48,0.02314870059490204,636
860160,0.05,0.06,0.0,588.77,-1.5525079667568207,1.48,0.0061082420870661736,636
868352,0.07,0.07,0.01,584.61,-1.369815595149994,1.95,0.011514628306031227,636
876544,0.09,0.09,0.01,581.69,-0.9077091133594513,1.95,0.010396243073046207,636
884736,0.05,0.08,0.01,590.21,-1.6947964680194856,1.99,0.014532819390296936,636
892928,0.06,0.09,0.01,588.39,-1.526062127351761,1.99,0.02906973659992218,636
901120,0.06,0.09,0.01,588.39,-1.5289573097229003,1.99,0.0076292105950415134,636
909312,0.06,0.09,0.01,588.39,-1.5333538281917571,1.99,0.010717726312577724,636
917504,0.09,0.13,0.01,584.77,-0.9665235769748688,0.51,0.0064076390117406845,636
925696,0.06,0.1,0.01,589.47,-1.3094120967388152,0.08,0.0028046444058418274,636
933888,0.07,0.11,0.01,587.88,-1.2470063996315002,0.09,0.015019460581243038,636
942080,0.08,0.12,0.01,586.3,-0.9364978981018066,0.08,0.008451811969280243,635
950272,0.09,0.13,0.01,584.48,-0.7662288606166839,0.08,0.009644020348787308,635
958464,0.06,0.12,0.01,588.93,-1.7552084815502167,0.48,0.004240118432790041,635
966656,0.06,0.12,0.01,588.93,-1.7572270822525025,0.48,0.004860634449869394,635
974848,0.05,0.11,0.01,589.65,-2.014977513551712,0.57,0.005074925720691681,635
983040,0.06,0.12,0.01,587.65,-1.7456517434120178,0.53,0.003372655250132084,635
991232,0.07,0.12,0.0,585.63,-1.6106578016281128,0.54,0.007490223739296198,635
999424,0.03,0.11,0.0,593.0,-2.026582125425339,0.51,0.01179688610136509,635
1007616,0.03,0.11,0.0,593.0,-1.655218507051468,0.3,0.006119648460298777,635
1015808,0.03,0.11,0.0,593.0,-1.5553868973255158,0.12,0.005323341581970453,635
1024000,0.03,0.09,0.0,593.0,-1.44622744679451,0.11,0.0033599187154322863,634
1032192,0.05,0.09,0.0,589.91,-1.121256515979767,0.04,0.006419535260647535,634
1040384,0.03,0.09,0.0,593.75,-1.4296709156036378,0.03,0.004848684184253216,634
1048576,0.04,0.09,0.0,590.25,-1.243428419828415,0.03,0.007514825090765953,634
1056768,0.04,0.08,0.0,590.25,-1.2451072037220001,0.03,0.00465391855686903,634
1064960,0.04,0.07,0.0,590.25,-1.2151384389400481,0.02,0.015873044729232788,634
1073152,0.04,0.07,0.0,590.25,-1.2868313312530517,0.03,0.00783773697912693,634
1081344,0.02,0.07,0.0,593.34,-1.6980462610721587,0.04,0.0054932814091444016,634
1089536,0.03,0.08,0.0,591.45,-1.5261558747291566,0.04,0.004734744317829609,634
1097728,0.03,0.09,0.0,591.34,-1.421002037525177,0.02,0.0063158487901091576,634
1105920,0.02,0.06,0.0,594.84,-1.6432837295532225,0.03,0.013374611735343933,634
1114112,0.04,0.08,0.0,589.57,-1.3885034263134002,0.1,0.007306662388145924,634
1122304,0.04,0.08,0.0,589.57,-1.3975411891937255,0.1,0.007673133164644241,634
1130496,0.04,0.08,0.0,589.57,-1.3208122336864472,0.09,0.009401286020874977,634
1138688,0.04,0.08,0.0,589.57,-1.263317621946335,0.09,0.0030499682761728764,634
1146880,0.04,0.07,0.0,591.03,-1.3087475192546845,0.1,0.005254833027720451,634
1155072,0.03,0.07,0.0,593.3,-1.7696640515327453,0.33,0.008284115232527256,634
1163264,0.03,0.07,0.0,593.3,-1.7507354201376437,0.33,0.006743175908923149,634
1171456,0.03,0.07,0.0,593.72,-1.791436503082514,0.34,0.005194184370338917,633
1179648,0.05,0.09,0.0,592.17,-1.3694589127600194,0.27,0.00745889637619257,633
1187840,0.07,0.11,0.0,590.44,-1.2039194239675999,0.31,0.00702501367777586,633
1196032,0.08,0.11,0.0,588.35,-1.0433795203268528,0.31,0.004407885484397411,633
1204224,0.09,0.12,0.0,586.17,-0.8636177684366703,0.31,0.006969766225665808,633
1212416,0.1,0.13,0.0,582.38,-0.6052342893183231,0.29,0.006487030070275068,633
1220608,0.11,0.14,0.0,580.38,-0.3987997436523438,0.11,0.012178776785731316,633
1228800,0.08,0.13,0.0,584.02,-0.9132261312007904,0.11,0.011513982899487019,633
1236992,0.08,0.13,0.0,584.02,-1.071369262933731,0.17,0.005097759421914816,633
1245184,0.1,0.16,0.0,577.89,-0.5774416100978851,0.13,0.007448893040418625,633
1253376,0.13,0.2,0.0,571.72,-0.05168210864067078,0.13,0.009067895822227001,632
1261568,0.13,0.22,0.0,572.48,-0.09794636845588683,0.13,0.0018581841140985489,632
1269760,0.12,0.22,0.0,576.38,-0.1425638997554779,0.09,0.0045577604323625565,633
1277952,0.14,0.23,0.0,570.25,0.32728755235671997,0.07,0.012434499338269234,633
1286144,0.14,0.21,0.0,570.25,0.37574206441640856,0.07,0.005207482259720564,632
1294336,0.15,0.21,0.0,570.17,0.6782484796643257,0.03,0.009523764252662659,632
1302528,0.11,0.21,0.0,579.08,0.032384093105793,0.05,0.0057880207896232605,632
1310720,0.08,0.21,0.0,584.2,-0.42436597906053064,0.05,0.00559152290225029,632
1318912,0.12,0.24,0.0,574.78,0.339851531162858,0.05,0.007757166866213083,632
1327104,0.13,0.24,0.0,572.21,0.5960231087356805,0.05,0.005942046642303467,632
1335296,0.14,0.28,0.0,575.55,0.6468226239085197,0.16,0.013255865313112736,632
1343488,0.13,0.28,0.0,578.0,0.5202030378952622,0.18,0.0133102647960186,632
1351680,0.15,0.28,0.0,571.04,1.0031431371346116,0.15,0.005764514673501253,632
1359872,0.17,0.29,0.0,568.04,1.2603772169724108,0.21,0.003588614519685507,632
1368064,0.22,0.31,0.0,557.71,2.0965443417057394,0.21,0.0038398541510105133,632
1376256,0.19,0.31,0.0,566.42,1.4881909487769007,0.22,0.008981144055724144,632
1384448,0.19,0.33,0.0,566.66,1.503785064406693,0.16,0.007339877542108297,632
1392640,0.2,0.34,0.0,560.89,1.6053183256462216,0.11,0.004325175657868385,632
1400832,0.23,0.37,0.0,555.44,2.055709286779165,0.14,0.007031874731183052,632
1409024,0.25,0.42,0.0,556.64,2.4557998184859753,0.06,0.0071760304272174835,632
1417216,0.28,0.48,0.0,550.41,3.041409919410944,0.06,0.008232571184635162,632
1425408,0.31,0.48,0.0,544.03,3.5809168209135533,0.07,0.007083192002028227,632
1433600,0.33,0.52,0.0,537.79,3.906827722787857,0.07,0.00631861062720418,632
1441792,0.36,0.55,0.0,532.58,4.38447527050972,0.07,0.00608079694211483,632
1449984,0.36,0.57,0.0,534.44,4.354429117441177,0.02,0.005589171312749386,631
1458176,0.32,0.57,0.0,535.87,3.4617746263742446,0.29,0.008938856422901154,631
1466368,0.31,0.57,0.0,539.54,3.0398917382955553,0.3,0.0038117971271276474,631
1474560,0.27,0.54,0.0,547.6,2.4564951246976854,0.3,0.007492629811167717,631
1482752,0.22,0.53,0.0,556.6,1.6537717908620835,0.3,0.014050990343093872,631
1490944,0.17,0.53,0.0,564.89,0.9705614620447158,0.29,0.007660265546292067,631
