global_step,obey_top,obey_bottom,success_top,success_bottom,obey_top_can,obey_bottom_can,success_top_can,success_bottom_can,wrong_steps,segment_return,approx_kl,sps
8192,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,1.7642701882869005,0.2911263108253479,1094
16384,0.8333333333333334,1.0,0.8333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,3.1315998589852825,0.27574026584625244,1097
24576,0.875,0.9523809523809523,0.875,0.9523809523809523,0.6,0.8888888888888888,0.6,0.8888888888888888,0.0,4.552965318085626,0.05988672375679016,1080
32768,0.85,0.8064516129032258,0.85,0.8064516129032258,0.5714285714285714,0.6842105263157895,0.5714285714285714,0.6842105263157895,0.0,1.194144573644735,0.10894979536533356,1086
40960,0.925,0.75,0.575,0.625,0.8235294117647058,0.625,0.29411764705882354,0.46875,0.0,2.0382070311461575,0.0993635356426239,1088
49152,0.9285714285714286,0.7307692307692307,0.5952380952380952,0.6153846153846154,0.8421052631578947,0.5882352941176471,0.3684210526315789,0.4411764705882353,0.0,1.2452517874189653,0.0668652355670929,1095
57344,0.9259259259259259,0.7619047619047619,0.5925925925925926,0.5714285714285714,0.8181818181818182,0.6341463414634146,0.3181818181818182,0.4146341463414634,0.0,2.142584683082532,0.025483861565589905,1091
65536,0.9344262295081968,0.7808219178082192,0.5901639344262295,0.5616438356164384,0.8333333333333334,0.6521739130434783,0.3333333333333333,0.391304347826087,0.0,1.7167006910894997,0.03264398127794266,1088
73728,0.9295774647887324,0.7682926829268293,0.6056338028169014,0.5365853658536586,0.8148148148148148,0.6274509803921569,0.3333333333333333,0.35294117647058826,0.0,2.353734463045839,0.025323942303657532,1085
81920,0.9213483146067416,0.776595744680851,0.550561797752809,0.5212765957446809,0.8055555555555556,0.6379310344827587,0.25,0.3275862068965517,0.0,2.5310740295099095,0.04801793396472931,1083
90112,0.9108910891089109,0.7920792079207921,0.5445544554455446,0.5445544554455446,0.7857142857142857,0.6440677966101694,0.23809523809523808,0.3220338983050847,0.0,2.6078978338046,0.15835949778556824,1079
98304,0.9158878504672897,0.808695652173913,0.5420560747663551,0.5565217391304348,0.8,0.6615384615384615,0.24444444444444444,0.3230769230769231,0.0,2.966387013962958,0.15202905237674713,1078
106496,0.9090909090909091,0.816,0.5537190082644629,0.568,0.7884615384615384,0.6666666666666666,0.28846153846153844,0.3333333333333333,0.0,3.4111014780937694,0.07986272871494293,1077
114688,0.9076923076923077,0.8345323741007195,0.5461538461538461,0.5971223021582733,0.7894736842105263,0.6933333333333334,0.2807017543859649,0.36,0.0,3.3553947501350194,0.06497964262962341,1074
122880,0.9084507042253521,0.8424657534246576,0.5492957746478874,0.5958904109589042,0.7868852459016393,0.7012987012987013,0.29508196721311475,0.35064935064935066,0.0,2.579602883895859,0.022912776097655296,1074
131072,0.9078947368421053,0.8553459119496856,0.5460526315789473,0.610062893081761,0.7941176470588235,0.7261904761904762,0.3088235294117647,0.36904761904761907,0.0,3.27013416797854,0.023579176515340805,1072
139264,0.9113924050632911,0.8571428571428571,0.5316455696202531,0.6190476190476191,0.8,0.7303370786516854,0.3142857142857143,0.38202247191011235,0.0,2.1920726792886853,0.07117608189582825,1072
147456,0.9075144508670521,0.8659217877094972,0.5317919075144508,0.6312849162011173,0.7922077922077922,0.75,0.3116883116883117,0.4166666666666667,0.0,3.885534402099438,0.0536232590675354,1070
155648,0.8802083333333334,0.8756476683937824,0.53125,0.6321243523316062,0.7444444444444445,0.7647058823529411,0.32222222222222224,0.4215686274509804,0.0,4.327788336784579,0.1258385181427002,1068
163840,0.885,0.875,0.545,0.625,0.7419354838709677,0.7663551401869159,0.3225806451612903,0.4205607476635514,0.0,3.084567548939958,0.02184128761291504,1068
172032,0.885,0.865,0.54,0.605,0.7419354838709677,0.7631578947368421,0.3225806451612903,0.42105263157894735,0.0,2.7938469923101366,0.26039838790893555,1069
180224,0.885,0.87,0.52,0.61,0.7422680412371134,0.7652173913043478,0.32989690721649484,0.4260869565217391,0.0,2.54019328992581,0.1008596122264862,1068
188416,0.885,0.905,0.5,0.615,0.7475728155339806,0.7804878048780488,0.32038834951456313,0.42276422764227645,0.0,2.410043729643803,0.12201971560716629,1068
196608,0.88,0.925,0.525,0.63,0.7522935779816514,0.7846153846153846,0.3211009174311927,0.4076923076923077,0.0,2.403497328690719,0.36276566982269287,1066
204800,0.87,0.93,0.53,0.635,0.7478260869565218,0.7894736842105263,0.33043478260869563,0.40601503759398494,0.0,2.364447470754385,0.058989252895116806,1065
212992,0.87,0.94,0.525,0.645,0.7457627118644068,0.7956204379562044,0.3305084745762712,0.40145985401459855,0.0,2.0114141035592183,0.07064048945903778,1065
221184,0.875,0.94,0.535,0.65,0.7560975609756098,0.795774647887324,0.3333333333333333,0.4084507042253521,0.0,3.0028879484161735,0.1710699498653412,1065
229376,0.875,0.95,0.525,0.65,0.7674418604651163,0.8013698630136986,0.3333333333333333,0.4178082191780822,0.0,2.2376643422758207,0.0652899369597435,1064
237568,0.885,0.945,0.54,0.655,0.7686567164179104,0.7947019867549668,0.3208955223880597,0.4105960264900662,0.0,2.168774218123872,0.08674976229667664,1064
245760,0.89,0.945,0.545,0.645,0.7785714285714286,0.7908496732026143,0.32857142857142857,0.40522875816993464,0.0,1.6777503858320415,0.04253228008747101,1064
253952,0.89,0.945,0.545,0.65,0.7832167832167832,0.7924528301886793,0.3356643356643357,0.4088050314465409,0.0,1.3493978124752175,0.22125647962093353,1065
262144,0.9,0.945,0.535,0.635,0.7905405405405406,0.8,0.3310810810810811,0.4303030303030303,0.0,2.5555070910486393,0.06728951632976532,1064
270336,0.895,0.94,0.53,0.615,0.7857142857142857,0.7976878612716763,0.3246753246753247,0.43352601156069365,0.0,2.322183537937235,0.04225032776594162,1063
278528,0.9,0.925,0.53,0.6,0.7924528301886793,0.7900552486187845,0.32075471698113206,0.4198895027624309,0.0,2.2387984646484256,0.22691988945007324,1063
286720,0.9,0.91,0.54,0.585,0.79375,0.7783783783783784,0.325,0.41621621621621624,0.0,1.3732418075960595,0.07868246734142303,1063
294912,0.905,0.905,0.535,0.58,0.7987804878048781,0.7801047120418848,0.3231707317073171,0.42408376963350786,0.0,1.6054431344964541,0.0810878723859787,1063
303104,0.905,0.905,0.535,0.555,0.8035714285714286,0.7817258883248731,0.3273809523809524,0.4213197969543147,0.0,1.7248177058645524,0.0365830734372139,1062
311296,0.915,0.89,0.525,0.525,0.8125,0.77,0.32386363636363635,0.4,0.0,0.7898356967489235,0.1592104583978653,1062
319488,0.925,0.88,0.52,0.51,0.8146067415730337,0.765,0.3202247191011236,0.38,0.0,0.5927470923634246,0.08470317721366882,1063
327680,0.935,0.88,0.52,0.5,0.8176795580110497,0.765,0.3259668508287293,0.37,0.0,0.592437917861389,0.1689368337392807,1063
335872,0.945,0.88,0.52,0.475,0.8162162162162162,0.78,0.32972972972972975,0.365,0.0,0.6463346959208138,0.0735701322555542,1063
344064,0.955,0.88,0.49,0.445,0.8210526315789474,0.785,0.3263157894736842,0.355,0.0,0.5152329442789778,0.116538867354393,1063
352256,0.95,0.885,0.475,0.425,0.8195876288659794,0.79,0.3247422680412371,0.36,0.0,0.7711828627216164,0.04360751062631607,1063
360448,0.955,0.87,0.49,0.4,0.8223350253807107,0.785,0.3350253807106599,0.36,0.0,1.119961448945105,0.3235716223716736,1063
368640,0.955,0.86,0.495,0.38,0.8190954773869347,0.78,0.3316582914572864,0.355,0.0,-0.001577560615260154,0.07274822145700455,1064
376832,0.96,0.865,0.49,0.37,0.825,0.795,0.33,0.35,0.0,0.5654078645748086,0.07735718786716461,1064
385024,0.97,0.86,0.48,0.35,0.835,0.79,0.32,0.355,0.0,1.447345521475654,0.26277273893356323,1064
393216,0.96,0.86,0.455,0.335,0.825,0.8,0.335,0.355,0.0,1.2148160774959251,0.0739285796880722,1064
401408,0.955,0.85,0.455,0.33,0.825,0.795,0.335,0.36,0.0,1.9065073537640274,0.04896294325590134,1064
409600,0.945,0.85,0.455,0.33,0.815,0.8,0.335,0.36,0.0,0.8754863109788857,0.044956620782613754,1065
417792,0.945,0.845,0.45,0.325,0.815,0.805,0.33,0.365,0.0,1.1477144042728469,0.02458930015563965,1065
425984,0.945,0.85,0.45,0.3,0.815,0.805,0.335,0.35,0.0,0.6764600069145672,0.27077099680900574,1065
434176,0.935,0.845,0.43,0.285,0.82,0.795,0.335,0.335,0.0,0.43527977727353573,0.08079696446657181,1064
442368,0.93,0.84,0.425,0.275,0.815,0.79,0.33,0.33,0.0,0.6228101099841297,0.17133364081382751,1065
450560,0.925,0.84,0.415,0.255,0.81,0.785,0.325,0.32,0.0,0.8228825448895805,0.5423712730407715,1064
458752,0.925,0.85,0.405,0.245,0.81,0.785,0.31,0.295,0.0,0.5766539927572012,0.08695328235626221,1064
466944,0.91,0.85,0.38,0.24,0.8,0.78,0.305,0.285,0.0,0.349835698842071,0.024277839809656143,1064
475136,0.895,0.865,0.37,0.25,0.795,0.78,0.29,0.28,0.0,1.0315604475908913,0.2617148756980896,1064
483328,0.875,0.875,0.375,0.24,0.78,0.78,0.27,0.265,0.0,1.9508012405131012,0.04410673677921295,1064
491520,0.855,0.875,0.36,0.235,0.76,0.785,0.265,0.26,0.0,0.6900045404327102,0.030659537762403488,1064
499712,0.835,0.885,0.355,0.245,0.75,0.785,0.255,0.245,0.0,1.2560302972560748,0.05934600159525871,1063
507904,0.825,0.89,0.365,0.25,0.75,0.785,0.255,0.245,0.0,1.347979480982758,0.1002255231142044,1063
516096,0.82,0.885,0.38,0.245,0.755,0.78,0.26,0.235,0.0,0.9860715856193565,0.13689494132995605,1063
524288,0.815,0.88,0.355,0.25,0.755,0.77,0.265,0.24,0.0,0.9594483550754376,0.11328628659248352,1062
532480,0.8,0.88,0.36,0.245,0.745,0.77,0.255,0.24,0.0,0.6068702068296261,0.08758391439914703,1063
540672,0.78,0.875,0.35,0.24,0.735,0.765,0.255,0.23,0.0,0.7469374961801805,0.05890389159321785,1063
548864,0.785,0.88,0.36,0.25,0.735,0.755,0.255,0.225,0.0,0.7989848011638969,0.2535022497177124,1063
557056,0.77,0.875,0.355,0.265,0.72,0.745,0.245,0.215,0.0,0.8037259088014252,0.03797492757439613,1063
565248,0.765,0.875,0.345,0.27,0.71,0.755,0.235,0.215,0.0,1.035787847446045,0.09855064004659653,1063
573440,0.76,0.88,0.335,0.27,0.7,0.76,0.235,0.215,0.0,0.03019581944681704,0.032112039625644684,1063
581632,0.75,0.885,0.335,0.26,0.69,0.76,0.225,0.205,0.0,0.4955418169265613,0.2065986692905426,1063
589824,0.74,0.885,0.34,0.255,0.67,0.755,0.22,0.195,0.0,0.7602694731031079,0.06700852513313293,1063
598016,0.73,0.89,0.33,0.25,0.66,0.755,0.22,0.165,0.0,0.7496079840348102,0.024023214355111122,1063
606208,0.74,0.885,0.34,0.26,0.66,0.755,0.22,0.165,0.0,1.4627831425750628,0.027132121846079826,1063
614400,0.735,0.895,0.34,0.28,0.655,0.76,0.22,0.165,0.0,1.0940123609034345,0.06355699896812439,1063
622592,0.725,0.905,0.345,0.265,0.625,0.77,0.195,0.155,0.0,-0.07105496333679184,0.03602175414562225,1063
630784,0.725,0.905,0.345,0.265,0.625,0.785,0.2,0.15,0.0,0.11297473928425461,0.23668190836906433,1064
638976,0.725,0.91,0.345,0.26,0.625,0.79,0.195,0.145,0.0,-0.42904694488970563,0.06748803704977036,1064
647168,0.725,0.905,0.325,0.25,0.615,0.795,0.19,0.14,0.0,-0.22894019610248506,0.015220840461552143,1064
655360,0.72,0.895,0.325,0.23,0.61,0.8,0.19,0.14,0.0,0.20618168427608907,0.2426162213087082,1064
663552,0.72,0.895,0.32,0.225,0.585,0.8,0.19,0.15,0.0,0.2653109033126384,0.09355806559324265,1064
671744,0.725,0.885,0.33,0.225,0.575,0.795,0.19,0.15,0.0,-0.017945438739843667,0.07046005129814148,1064
679936,0.725,0.875,0.32,0.21,0.56,0.805,0.18,0.15,0.0,0.012075452192220837,0.1453970968723297,1064
688128,0.73,0.88,0.315,0.205,0.555,0.825,0.18,0.16,0.0,0.6221324897487648,0.04177875071763992,1064
696320,0.725,0.875,0.305,0.2,0.54,0.815,0.175,0.165,0.0,-0.06313941889675334,0.12614431977272034,1064
704512,0.685,0.86,0.285,0.2,0.5,0.805,0.16,0.16,0.0,0.42027807724662125,0.0715353935956955,1064
712704,0.685,0.86,0.27,0.21,0.485,0.81,0.15,0.175,0.0,0.03892628930043429,0.10932251065969467,1064
720896,0.685,0.86,0.29,0.205,0.475,0.815,0.145,0.175,0.0,0.6691631431458518,0.09033479541540146,1064
729088,0.68,0.86,0.28,0.19,0.465,0.815,0.13,0.16,0.0,-0.23370801645796746,0.028162091970443726,1064
737280,0.695,0.85,0.28,0.175,0.455,0.815,0.125,0.155,0.0,0.9681122639449313,0.04725510999560356,1064
745472,0.685,0.85,0.285,0.17,0.435,0.82,0.12,0.16,0.0,0.5554415458464064,0.0451304093003273,1064
753664,0.695,0.845,0.305,0.17,0.43,0.82,0.11,0.16,0.0,1.0464181863935664,0.07437797635793686,1064
761856,0.685,0.845,0.295,0.16,0.42,0.825,0.105,0.16,0.0,-0.18065752560505643,0.03575586900115013,1064
770048,0.675,0.845,0.3,0.145,0.405,0.83,0.105,0.16,0.0,0.2403829355025664,0.018771741539239883,1064
778240,0.685,0.845,0.3,0.145,0.405,0.835,0.095,0.16,0.0,0.11809620697749779,0.048346713185310364,1064
786432,0.675,0.84,0.3,0.14,0.405,0.84,0.095,0.165,0.0,0.2525649552990217,0.03439144790172577,1064
794624,0.67,0.83,0.3,0.11,0.39,0.835,0.095,0.165,0.0,0.11129163316218182,0.08993981778621674,1064
802816,0.68,0.825,0.295,0.12,0.38,0.84,0.09,0.175,0.0,0.3725745364208706,0.08630672097206116,1064
811008,0.67,0.825,0.295,0.12,0.375,0.845,0.09,0.18,0.0,0.40121240756707266,0.05415937304496765,1064
819200,0.675,0.81,0.315,0.11,0.365,0.835,0.1,0.175,0.0,0.30726627897820435,0.10113430768251419,1064
827392,0.66,0.815,0.31,0.105,0.34,0.835,0.1,0.17,0.0,-0.21684075857046992,0.041153356432914734,1064
835584,0.66,0.825,0.31,0.105,0.33,0.835,0.105,0.17,0.0,-0.2870314824394882,0.07242617011070251,1064
843776,0.655,0.815,0.3,0.1,0.33,0.835,0.105,0.17,0.0,-0.7686746172839776,0.12378808856010437,1064
851968,0.65,0.815,0.29,0.09,0.325,0.83,0.105,0.17,0.0,-0.5417153295420576,0.038667142391204834,1064
860160,0.66,0.82,0.29,0.08,0.325,0.84,0.105,0.165,0.0,-0.1335858227685094,0.14890053868293762,1063
868352,0.655,0.825,0.285,0.085,0.32,0.84,0.1,0.17,0.0,-0.1530917739146389,0.27588847279548645,1063
876544,0.665,0.82,0.295,0.08,0.32,0.845,0.1,0.165,0.0,-0.08520433166995645,0.06976024061441422,1063
884736,0.665,0.825,0.3,0.08,0.325,0.85,0.1,0.17,0.0,-0.1913411293644458,0.04362473264336586,1063
892928,0.65,0.835,0.275,0.085,0.315,0.865,0.085,0.175,0.0,-0.8587441733106971,0.04286104440689087,1063
901120,0.65,0.835,0.275,0.075,0.32,0.85,0.08,0.16,0.0,0.0912270926637575,0.022524166852235794,1063
909312,0.64,0.825,0.27,0.06,0.31,0.855,0.07,0.16,0.0,-0.4453783978242427,0.05380997061729431,1063
917504,0.635,0.835,0.28,0.06,0.3,0.85,0.07,0.15,0.0,0.5491853951243684,0.03256724402308464,1063
925696,0.63,0.83,0.26,0.07,0.285,0.84,0.07,0.16,0.0,0.07974176132120192,0.06486858427524567,1063
933888,0.625,0.83,0.245,0.07,0.285,0.84,0.065,0.16,0.0,-0.1466900257510133,0.05441209673881531,1063
942080,0.63,0.825,0.25,0.07,0.285,0.84,0.065,0.16,0.0,0.32911864802008495,0.026026364415884018,1063
950272,0.635,0.825,0.24,0.075,0.29,0.845,0.065,0.16,0.0,-0.33721747394884005,0.07274070382118225,1064
958464,0.64,0.82,0.245,0.09,0.295,0.845,0.065,0.17,0.0,0.2843622501241043,0.05013444274663925,1064
966656,0.62,0.83,0.245,0.095,0.29,0.845,0.065,0.175,0.0,0.5056268270127475,0.03151027858257294,1064
974848,0.59,0.825,0.235,0.095,0.29,0.84,0.065,0.175,0.0,0.010984589694999158,0.03474021703004837,1063
983040,0.575,0.83,0.225,0.085,0.28,0.84,0.06,0.17,0.0,-0.5533493798575364,0.056936584413051605,1063
991232,0.575,0.825,0.22,0.075,0.285,0.835,0.06,0.17,0.0,0.19516592798754573,0.030876271426677704,1063
999424,0.575,0.825,0.22,0.08,0.29,0.835,0.05,0.17,0.0,0.06284167181001976,0.07444201409816742,1064
1007616,0.6,0.84,0.225,0.09,0.3,0.85,0.05,0.175,0.0,0.12236143398331478,0.012423161417245865,1064
1015808,0.59,0.83,0.215,0.09,0.295,0.85,0.045,0.17,0.0,-0.6508227273589,0.020274484530091286,1064
1024000,0.585,0.835,0.21,0.1,0.305,0.845,0.045,0.17,0.0,-0.4418177909683436,0.01599782705307007,1064
1032192,0.58,0.83,0.205,0.11,0.3,0.835,0.045,0.165,0.0,-0.393034725158941,0.045550789684057236,1064
1040384,0.56,0.825,0.2,0.12,0.295,0.83,0.045,0.17,0.0,-0.33985015470534563,0.08300706744194031,1064
1048576,0.57,0.83,0.205,0.115,0.295,0.83,0.045,0.16,0.0,-0.5069192055962048,0.057046715170145035,1064
1056768,0.575,0.82,0.19,0.12,0.295,0.83,0.045,0.16,0.0,-0.459196615498513,0.04087899625301361,1064
1064960,0.57,0.815,0.185,0.12,0.3,0.83,0.045,0.165,0.0,-0.7967593717039563,0.06746306270360947,1064
1073152,0.575,0.82,0.18,0.125,0.3,0.845,0.045,0.17,0.0,-0.40835620765574276,0.041956931352615356,1064
1081344,0.57,0.84,0.175,0.125,0.3,0.85,0.045,0.165,0.0,-0.9552521966397762,0.09190303832292557,1064
