global_step,obey_top,obey_bottom,success_top,success_bottom,obey_top_can,obey_bottom_can,success_top_can,success_bottom_can,wrong_steps,segment_return,approx_kl,sps
8192,nan,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,-0.11904312405386008,0.3236723840236664,950
16384,0.75,0.7142857142857143,0.75,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,2.7499245639774017,0.020803913474082947,982
24576,0.8333333333333334,0.8461538461538461,0.8333333333333334,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,1.6758975395350717,0.07120540738105774,1017
32768,0.8571428571428571,0.875,0.8571428571428571,0.875,0.0,0.0,0.0,0.0,0.0,-0.006675882963463664,0.07019554078578949,1045
40960,0.6136363636363636,0.6206896551724138,0.4090909090909091,0.5172413793103449,0.2916666666666667,0.08333333333333333,0.0,0.0,0.0,-0.6455683787353337,0.029479539021849632,1057
49152,0.6,0.6129032258064516,0.4,0.5161290322580645,0.2857142857142857,0.07692307692307693,0.0,0.0,0.0,-0.12286015704739839,0.027762167155742645,1063
57344,0.6666666666666666,0.575,0.4126984126984127,0.5,0.34375,0.05555555555555555,0.0,0.0,0.0,1.248826113238465,0.06267634779214859,1066
65536,0.6571428571428571,0.6,0.4,0.5111111111111111,0.3333333333333333,0.1,0.0,0.0,0.0,0.5621662107296288,0.05669528245925903,1067
73728,0.6623376623376623,0.6296296296296297,0.4155844155844156,0.5555555555555556,0.3157894736842105,0.09090909090909091,0.0,0.0,0.0,1.3323229905217886,0.11578965932130814,1067
81920,0.627906976744186,0.5714285714285714,0.38372093023255816,0.5,0.28888888888888886,0.0625,0.0,0.0,0.0,0.7857707168150228,0.07201433181762695,1068
90112,0.6458333333333334,0.573170731707317,0.375,0.5121951219512195,0.3333333333333333,0.05405405405405406,0.0,0.0,0.0,1.5863700797199272,0.059521451592445374,1065
98304,0.6363636363636364,0.5824175824175825,0.38181818181818183,0.5274725274725275,0.3220338983050847,0.05,0.0,0.0,0.0,1.8408994647907093,0.028882253915071487,1064
106496,0.6410256410256411,0.61,0.38461538461538464,0.55,0.3114754098360656,0.07142857142857142,0.0,0.0,0.0,1.6345276465872303,0.027874089777469635,1064
114688,0.648,0.6203703703703703,0.4,0.5370370370370371,0.30158730158730157,0.06818181818181818,0.0,0.0,0.0,0.6116347742499784,0.11301068216562271,1064
122880,0.6417910447761194,0.5950413223140496,0.40298507462686567,0.5206611570247934,0.29411764705882354,0.057692307692307696,0.0,0.0,0.0,0.4833658757270314,0.06821286678314209,1065
131072,0.6388888888888888,0.5692307692307692,0.3888888888888889,0.5,0.2777777777777778,0.05084745762711865,0.0,0.0,0.0,-0.041463726898655295,0.022317860275506973,1065
139264,0.6282051282051282,0.556390977443609,0.3782051282051282,0.48872180451127817,0.275,0.04838709677419355,0.0,0.0,0.0,-0.17192358389729634,0.028288688510656357,1065
147456,0.6273291925465838,0.5602836879432624,0.38509316770186336,0.46808510638297873,0.2682926829268293,0.06060606060606061,0.0,0.0,0.0,-0.12670086359139532,0.06851939857006073,1066
155648,0.6235294117647059,0.5620915032679739,0.3764705882352941,0.43137254901960786,0.2727272727272727,0.056338028169014086,0.0,0.0,0.0,-0.1513535900739953,0.024730779230594635,1066
163840,0.632768361581921,0.5569620253164557,0.3728813559322034,0.4177215189873418,0.2857142857142857,0.07894736842105263,0.0,0.0,0.0,-0.5881357598118484,0.11537867784500122,1068
172032,0.6223404255319149,0.5481927710843374,0.3617021276595745,0.40963855421686746,0.2828282828282828,0.07407407407407407,0.0,0.0,0.0,-0.07448999857297167,0.06224169582128525,1067
180224,0.628140703517588,0.5555555555555556,0.37185929648241206,0.40350877192982454,0.2815533980582524,0.07317073170731707,0.0,0.0,0.0,0.5479835909209214,0.027922971174120903,1066
188416,0.63,0.5568181818181818,0.35,0.39204545454545453,0.28703703703703703,0.07142857142857142,0.0,0.0,0.0,-0.1332960040308535,0.032390132546424866,1067
196608,0.62,0.554945054945055,0.325,0.3791208791208791,0.2882882882882883,0.07954545454545454,0.0,0.0,0.0,-0.4146304248133674,0.06788396090269089,1067
204800,0.64,0.5561497326203209,0.32,0.3689839572192513,0.2982456140350877,0.08791208791208792,0.0,0.0,0.0,-0.28563132835552096,0.03420402854681015,1067
212992,0.65,0.5505050505050505,0.34,0.35858585858585856,0.3114754098360656,0.10101010101010101,0.0,0.010101010101010102,0.0,0.5334180810023099,0.031494081020355225,1066
221184,0.67,0.55,0.345,0.355,0.31746031746031744,0.09900990099009901,0.0,0.009900990099009901,0.0,0.02083880075952038,0.19941675662994385,1066
229376,0.67,0.535,0.345,0.315,0.328125,0.11320754716981132,0.0,0.009433962264150943,0.0,0.22519201319664717,0.046173229813575745,1067
237568,0.675,0.535,0.35,0.285,0.328125,0.11818181818181818,0.0,0.00909090909090909,0.0,-1.1330707831075415,0.017004474997520447,1068
245760,0.68,0.54,0.34,0.285,0.33076923076923076,0.12389380530973451,0.0,0.008849557522123894,0.0,-0.9316980198491365,0.02893713489174843,1069
