global_step,success,success_slab_top,success_slab_bottom,ep_len,mean_return,hazard_steps,approx_kl,sps,success_rand_spawn
548864,0.45,0.87,0.02,445.98,3.0409636735916137,0.96,0.02251366153359413,449,nan
557056,0.41,0.83,0.02,460.24,2.0303365629911423,0.74,0.02649320289492607,449,nan
565248,0.4,0.83,0.02,462.18,1.9462153369188309,0.69,0.032931629568338394,449,nan
573440,0.42,0.84,0.01,454.6,2.81810034096241,0.12,0.02325223758816719,449,nan
581632,0.41,0.84,0.01,461.86,2.923814952969551,0.12,0.026012040674686432,449,nan
589824,0.38,0.85,0.01,474.3,2.142010439038277,0.22,0.026128463447093964,449,nan
598016,0.39,0.84,0.01,475.3,2.405933685302734,0.13,0.017681017518043518,449,nan
606208,0.46,0.85,0.01,455.13,3.9108340454101564,0.14,0.01981830596923828,449,nan
614400,0.49,0.86,0.03,445.62,4.345683612823486,0.15,0.015755968168377876,448,nan
622592,0.51,0.87,0.04,432.94,4.568226644992828,0.15,0.02189013734459877,448,nan
630784,0.54,0.88,0.07,423.17,5.458522613048554,0.62,0.023678189143538475,448,nan
638976,0.55,0.87,0.06,421.2,5.55396578669548,0.62,0.018622413277626038,448,nan
647168,0.54,0.91,0.06,425.83,5.248579510450363,0.68,0.025685478001832962,448,nan
655360,0.48,0.91,0.06,441.57,3.5944532382488252,0.77,0.022567018866539,448,nan
663552,0.44,0.92,0.06,456.38,2.5335780692100527,0.94,0.025482481345534325,448,nan
671744,0.45,0.92,0.06,453.2,2.8073960733413696,0.94,0.022283142432570457,448,nan
679936,0.47,0.93,0.06,439.5,3.398785195350647,0.35,0.022820020094513893,448,nan
688128,0.48,0.92,0.06,432.95,3.5034539484977723,0.51,0.035970330238342285,448,nan
696320,0.48,0.91,0.06,435.18,3.6399616348743438,0.4,0.03336731344461441,448,nan
704512,0.47,0.9,0.04,435.15,3.6247304034233094,0.37,0.023729044944047928,448,nan
712704,0.46,0.9,0.02,440.18,3.57994732439518,0.21,0.01487000286579132,448,nan
720896,0.43,0.89,0.0,447.51,3.0897014278173445,0.32,0.02160719223320484,448,nan
729088,0.42,0.9,0.01,452.84,2.9798454409837722,0.96,0.02019553817808628,448,nan
737280,0.42,0.91,0.01,453.59,3.0799566215276717,0.77,0.024347281083464622,448,nan
745472,0.42,0.92,0.01,450.87,2.933071724772453,0.77,0.01996692083775997,448,nan
753664,0.4,0.93,0.01,462.84,2.0743160927295685,1.0,0.02202601358294487,448,nan
761856,0.4,0.92,0.01,460.96,2.0379420578479768,1.27,0.037117403000593185,448,nan
770048,0.4,0.92,0.01,464.84,2.1169838404655454,0.52,0.025127356871962547,448,nan
778240,0.41,0.93,0.01,461.81,2.398101135492325,0.75,0.02491205930709839,448,nan
786432,0.43,0.94,0.02,460.46,2.65633479475975,1.55,0.015296385623514652,448,nan
794624,0.43,0.93,0.02,461.48,3.022576004266739,1.55,0.020703565329313278,448,nan
802816,0.44,0.93,0.02,454.24,3.4624725973606107,1.33,0.023710206151008606,448,nan
811008,0.41,0.92,0.02,462.68,2.703941676616669,1.63,0.02131406031548977,448,nan
819200,0.44,0.92,0.03,450.33,3.629738211631775,1.38,0.02509424090385437,447,nan
827392,0.44,0.91,0.03,446.81,3.5227454340457918,0.58,0.03200724720954895,447,nan
835584,0.48,0.9,0.03,435.53,4.332142623662949,0.58,0.021668298169970512,447,nan
843776,0.49,0.89,0.03,437.59,4.626342326402664,0.57,0.023685337975621223,447,nan
851968,0.5,0.9,0.03,438.31,4.775912067890167,0.0,0.024752337485551834,447,nan
860160,0.48,0.89,0.03,445.96,4.070411804914475,1.79,0.02126130275428295,447,nan
868352,0.48,0.87,0.04,446.78,4.093747680187225,2.43,0.013921696692705154,447,nan
876544,0.44,0.86,0.03,461.31,3.475788859128952,2.57,0.0166577510535717,447,nan
884736,0.41,0.88,0.03,468.54,2.893903733491898,2.57,0.029344603419303894,447,nan
892928,0.4,0.88,0.03,469.15,2.572977555990219,3.97,0.015378190204501152,447,nan
901120,0.42,0.89,0.02,462.76,2.975058450102806,4.55,0.026880836114287376,447,nan
909312,0.45,0.87,0.02,451.41,3.9233723777532576,2.48,0.016900718212127686,447,nan
917504,0.48,0.9,0.02,443.12,4.463255239129066,2.77,0.022582054138183594,447,nan
925696,0.46,0.89,0.02,450.65,3.774043627381325,2.86,0.02208949625492096,447,nan
933888,0.47,0.9,0.02,447.4,4.239598773121834,1.99,0.021853014826774597,447,nan
942080,0.45,0.89,0.02,451.91,3.724320995211601,2.28,0.03182262182235718,447,nan
950272,0.43,0.89,0.02,459.2,3.1408994722366335,2.79,0.03844868764281273,447,nan
958464,0.44,0.9,0.01,455.79,3.2634674417972565,2.0,0.031102139502763748,447,nan
966656,0.45,0.91,0.01,456.48,3.6483593368530274,1.91,0.021476730704307556,447,nan
974848,0.46,0.9,0.02,457.49,3.8707486391067505,2.3,0.01868096925318241,447,nan
983040,0.47,0.9,0.02,453.14,3.982068111896515,1.11,0.02901245653629303,447,nan
991232,0.51,0.9,0.03,446.86,4.830753583908081,0.71,0.018162164837121964,447,nan
999424,0.49,0.91,0.03,453.04,4.116160777807235,2.3,0.019941680133342743,447,nan
1007616,0.48,0.92,0.02,458.06,4.0188582646846776,2.3,0.041245393455028534,447,nan
1015808,0.5,0.93,0.02,451.52,4.386193436384201,2.3,0.0165121927857399,447,nan
1024000,0.46,0.93,0.02,461.72,3.611874668598175,1.91,0.019293254241347313,447,nan
1032192,0.46,0.92,0.03,463.72,3.571287385225296,1.93,0.018169624730944633,447,nan
1040384,0.46,0.94,0.03,460.02,3.805177779197693,0.02,0.014895792119204998,447,nan
1048576,0.47,0.95,0.03,454.65,3.892547105550766,0.02,0.01875445432960987,447,nan
1056768,0.45,0.94,0.06,461.28,3.288052809238434,2.03,0.02672673761844635,447,nan
1064960,0.49,0.94,0.06,444.62,4.165149921178818,2.07,0.025740591809153557,447,nan
1073152,0.47,0.94,0.06,446.87,3.6384774589538575,3.38,0.02108749747276306,447,nan
1081344,0.46,0.94,0.06,447.04,3.6217020082473756,4.41,0.025274451822042465,447,nan
1089536,0.43,0.9,0.06,457.98,3.20031950712204,4.41,0.028383685275912285,447,nan
1097728,0.44,0.89,0.06,454.8,3.408982516527176,5.69,0.03291162848472595,447,nan
1105920,0.4,0.89,0.07,465.91,2.777363554239273,4.96,0.023746900260448456,447,nan
1114112,0.44,0.89,0.06,451.85,3.8617504334449766,4.92,0.02089293673634529,447,nan
1122304,0.48,0.9,0.07,440.36,4.809281027317047,3.28,0.017334681004285812,447,nan
1130496,0.53,0.9,0.07,423.64,6.112257331609726,3.86,0.02733229473233223,447,nan
1138688,0.54,0.9,0.07,418.02,6.530514225363731,2.58,0.019128864631056786,447,nan
1146880,0.51,0.9,0.03,426.9,5.660196359753609,3.83,0.025856241583824158,447,nan
1155072,0.48,0.9,0.03,436.96,5.238776580691337,2.58,0.024530891329050064,447,nan
1163264,0.45,0.88,0.03,450.39,4.395095835328102,3.22,0.01892329379916191,447,nan
1171456,0.41,0.89,0.03,462.03,3.4169888025522233,4.13,0.0276106595993042,447,nan
1179648,0.39,0.89,0.03,473.06,2.534766634106636,3.64,0.02409028261899948,447,nan
1187840,0.38,0.91,0.03,478.87,2.1915184342861176,3.08,0.01191004365682602,447,nan
1196032,0.41,0.91,0.03,468.39,2.7808248949050904,3.06,0.023806646466255188,447,nan
1204224,0.49,0.91,0.04,445.83,4.0556325674057,4.77,0.02437279373407364,447,nan
1212416,0.54,0.92,0.03,429.08,5.2639254891872405,4.01,0.0179657731205225,447,nan
1220608,0.54,0.92,0.03,425.76,5.563077838420868,4.44,0.02251438796520233,446,nan
1228800,0.53,0.92,0.03,430.9,5.381088302135468,4.69,0.024890001863241196,447,nan
1236992,0.54,0.93,0.03,428.36,5.551240503787994,4.81,0.020816851407289505,447,nan
1245184,0.52,0.94,0.02,438.72,5.38740595459938,2.61,0.015019860118627548,447,nan
1253376,0.49,0.94,0.03,441.41,4.806985477209091,1.77,0.01711718551814556,447,nan
1261568,0.48,0.94,0.03,447.68,4.425022721290588,1.76,0.0218339916318655,447,nan
1269760,0.47,0.94,0.05,453.24,4.23851143181324,1.83,0.014227326959371567,447,nan
1277952,0.47,0.95,0.05,450.58,4.188701304793358,1.85,0.03650662675499916,447,nan
1286144,0.47,0.93,0.05,450.01,3.9977457088232042,2.33,0.020802423357963562,446,nan
1294336,0.43,0.91,0.04,466.25,3.0546862548589706,2.31,0.013906728476285934,446,nan
1302528,0.45,0.9,0.04,452.15,3.8028069108724596,1.76,0.02389872819185257,446,nan
1310720,0.49,0.88,0.04,439.24,4.653284553289414,4.31,0.023189164698123932,446,nan
1318912,0.48,0.88,0.05,441.79,4.13759213924408,4.97,0.027589865028858185,446,nan
1327104,0.49,0.87,0.06,434.53,4.50596644282341,5.68,0.02560458891093731,446,nan
1335296,0.47,0.87,0.06,443.44,4.537584006786346,4.95,0.03177851438522339,446,nan
1343488,0.48,0.83,0.05,443.51,4.828932894468307,5.6,0.028833772987127304,446,nan
1351680,0.47,0.83,0.05,450.33,4.643925713300705,2.37,0.012016091495752335,446,nan
1359872,0.49,0.85,0.05,444.72,5.3710576963424685,1.43,0.01882050931453705,446,nan
1368064,0.51,0.84,0.03,439.31,6.1198834502696995,1.42,0.02608592063188553,446,nan
1376256,0.49,0.83,0.03,443.83,5.300427914857864,2.69,0.014470393769443035,446,nan
1384448,0.53,0.84,0.04,430.52,6.052239995598793,2.7,0.020678682252764702,446,nan
1392640,0.47,0.8,0.03,447.9,4.387306163907051,3.48,0.02714315615594387,446,nan
1400832,0.46,0.81,0.03,451.06,4.225770961046219,3.48,0.01960470899939537,446,nan
1409024,0.46,0.8,0.03,458.94,4.133709904551506,3.48,0.021332619711756706,446,nan
1417216,0.47,0.83,0.03,456.12,4.144222295880318,3.45,0.014082346111536026,446,nan
1425408,0.48,0.85,0.03,453.33,4.569151123166084,1.98,0.014558091759681702,446,nan
1433600,0.45,0.85,0.03,461.91,4.139328644275666,3.13,0.02404271811246872,446,nan
1441792,0.45,0.85,0.03,463.34,4.4006196403503415,1.63,0.020852696150541306,446,nan
1449984,0.43,0.86,0.03,468.16,3.5759610563516615,2.73,0.019247662276029587,446,nan
1458176,0.4,0.83,0.04,481.1,2.71941912651062,3.54,0.01619548909366131,446,nan
1466368,0.38,0.83,0.04,493.68,2.3117295622825624,4.74,0.01576557382941246,446,nan
1474560,0.38,0.82,0.04,494.75,2.267175302505493,3.13,0.015593656338751316,446,nan
1482752,0.41,0.81,0.04,492.93,2.617676579654217,4.97,0.008243747986853123,446,nan
1490944,0.42,0.84,0.04,493.61,2.5930295369029044,6.99,0.014704955741763115,446,nan
1499136,0.43,0.82,0.04,494.56,2.803752172887325,5.99,0.01293916441500187,446,nan
1507328,0.38,0.8,0.04,504.7,1.878241021335125,8.04,0.025314589962363243,446,nan
1515520,0.39,0.79,0.05,505.7,2.208219114243984,6.91,0.01868261583149433,446,nan
1523712,0.4,0.76,0.06,504.44,2.1193959233164787,9.52,0.015444456599652767,446,nan
1531904,0.39,0.73,0.06,502.1,2.1792317879199983,7.68,0.023920003324747086,446,nan
1540096,0.36,0.65,0.05,508.92,1.9298470371961594,7.38,0.017768265679478645,446,nan
1548288,0.34,0.63,0.05,517.11,1.9973889189958571,6.52,0.012864559888839722,446,nan
1556480,0.39,0.62,0.06,507.19,3.1955828028917312,7.18,0.014311986044049263,446,nan
1564672,0.36,0.63,0.06,508.38,2.602871842980385,5.02,0.01617143303155899,446,nan
1572864,0.35,0.61,0.05,512.3,2.8004300075769426,2.58,0.01345917209982872,446,nan
1581056,0.33,0.61,0.06,518.32,1.9135099691152573,4.41,0.01978301629424095,446,nan
1589248,0.35,0.59,0.06,512.37,2.2438612949848173,5.03,0.025946760550141335,446,nan
1597440,0.38,0.59,0.05,500.02,3.0029083728790282,5.03,0.015596313402056694,446,nan
1605632,0.35,0.59,0.05,504.62,2.150016483068466,2.93,0.014175668358802795,446,nan
1613824,0.34,0.58,0.05,508.35,1.8821109533309937,3.01,0.020382100716233253,446,nan
1622016,0.39,0.6,0.05,491.38,2.811893379688263,2.75,0.01044386811554432,446,nan
1630208,0.36,0.63,0.03,492.89,2.762202233672142,0.92,0.019882619380950928,446,nan
1638400,0.34,0.65,0.02,498.14,2.236476221680641,1.22,0.009691746905446053,446,nan
1646592,0.35,0.68,0.02,493.4,2.455837351679802,1.14,0.013107421807944775,446,nan
1654784,0.37,0.67,0.02,484.46,2.786321478486061,1.14,0.027236301451921463,446,nan
1662976,0.39,0.71,0.01,479.19,3.2356175988912583,1.06,0.013612357899546623,446,nan
1671168,0.36,0.7,0.01,495.22,2.322798381447792,1.29,0.016668157652020454,446,nan
1679360,0.34,0.69,0.01,500.96,1.8329181092977525,1.29,0.01624378003180027,446,nan
1687552,0.36,0.71,0.01,494.1,2.3506910771131517,0.37,0.013140511699020863,446,nan
1695744,0.38,0.71,0.01,485.91,2.9028839379549027,0.71,0.016248004510998726,446,nan
1703936,0.35,0.71,0.01,496.29,2.5216632002592085,0.57,0.015786482021212578,446,nan
1712128,0.32,0.71,0.01,501.69,1.8713512176275253,0.57,0.020049728453159332,446,nan
1720320,0.33,0.68,0.01,494.99,2.2765850907564165,0.34,0.016698071733117104,446,nan
1728512,0.34,0.69,0.01,489.31,2.4043047291040422,0.34,0.018415188416838646,446,nan
1736704,0.33,0.67,0.01,493.94,2.2962230783700943,0.34,0.006348584778606892,446,nan
1744896,0.29,0.66,0.01,509.62,1.2214191502332687,0.22,0.018922578543424606,446,nan
1753088,0.3,0.61,0.01,510.91,1.4664062416553498,0.22,0.03613130748271942,446,nan
1761280,0.31,0.61,0.01,505.59,1.856155345439911,1.58,0.01390346884727478,446,nan
1769472,0.32,0.61,0.01,501.57,2.273167804479599,2.15,0.018155522644519806,446,nan
1777664,0.31,0.59,0.0,501.63,2.136063359379768,2.24,0.015831543132662773,446,nan
1785856,0.35,0.61,0.0,483.78,2.8438345402479173,2.24,0.018393557518720627,446,nan
1794048,0.37,0.62,0.0,475.53,3.0102418386936187,2.22,0.017997082322835922,446,nan
1802240,0.36,0.6,0.0,475.3,2.747500656247139,0.86,0.016869157552719116,446,nan
1810432,0.34,0.62,0.0,482.99,2.208463611006737,0.86,0.014060944318771362,446,nan
1818624,0.35,0.62,0.0,481.26,2.4039133769273757,0.2,0.03340601176023483,446,nan
1826816,0.35,0.62,0.0,480.84,2.245786574482918,0.2,0.01409187912940979,446,nan
1835008,0.33,0.63,0.0,487.58,1.773904523253441,0.2,0.011190957389771938,446,nan
1843200,0.29,0.65,0.0,499.77,1.0522349393367767,0.0,0.019590571522712708,446,nan
1851392,0.29,0.69,0.0,502.25,0.9260319650173188,0.0,0.021609283983707428,446,nan
1859584,0.31,0.68,0.0,494.68,1.460932811498642,0.0,0.025321900844573975,446,nan
1867776,0.31,0.66,0.0,492.81,1.6670271742343903,0.0,0.009299356490373611,446,nan
1875968,0.34,0.7,0.0,483.77,2.7983540898561476,0.0,0.025957778096199036,446,nan
1884160,0.35,0.67,0.0,483.48,2.9411599856615065,0.0,0.0147405955940485,446,nan
1892352,0.37,0.66,0.01,480.08,3.384852999448776,0.45,0.024413105100393295,445,nan
1900544,0.39,0.67,0.01,471.35,4.146585455536842,0.45,0.010220682248473167,443,nan
1908736,0.39,0.69,0.01,473.11,3.949493613243103,0.45,0.022739844396710396,442,nan
1916928,0.4,0.72,0.01,471.06,3.9971965181827547,0.91,0.014331543818116188,441,nan
1925120,0.42,0.73,0.01,462.98,4.186606294512749,1.22,0.014664956368505955,440,nan
1933312,0.41,0.73,0.01,464.11,3.950864830613136,1.23,0.01664755493402481,439,nan
1941504,0.39,0.72,0.02,471.35,3.5189629799127577,0.78,0.013484707102179527,438,nan
1949696,0.38,0.72,0.02,475.71,2.999908447265625,0.78,0.017893431708216667,437,nan
1957888,0.35,0.69,0.02,485.78,2.4692713403701783,0.78,0.016955308616161346,436,nan
1966080,0.35,0.69,0.02,486.23,2.4747792625427247,0.32,0.01712639629840851,435,nan
1974272,0.41,0.7,0.02,470.27,3.796598665714264,0.0,0.010824920609593391,434,nan
1982464,0.44,0.69,0.02,456.49,4.676364833116532,0.25,0.012943470850586891,433,nan
1990656,0.42,0.68,0.02,458.31,4.2740792882442475,0.76,0.013179043307900429,432,nan
1998848,0.48,0.68,0.01,437.68,5.288591508865356,1.05,0.011115738190710545,431,nan
2007040,0.48,0.7,0.01,437.19,5.245818053483963,1.05,0.02126752957701683,430,nan
2015232,0.49,0.69,0.01,429.09,5.45817182123661,1.05,0.013765202835202217,429,nan
2023424,0.47,0.72,0.01,436.07,4.800764392018318,1.25,0.013430371880531311,428,nan
2031616,0.46,0.71,0.01,440.28,4.426815991997719,1.37,0.011755323968827724,427,nan
2039808,0.47,0.75,0.01,442.67,4.586815174818039,0.91,0.0156780444085598,426,nan
2048000,0.47,0.76,0.01,442.62,4.597559988498688,0.91,0.020537402480840683,425,nan
2056192,0.42,0.78,0.0,466.09,3.5691475653648377,0.92,0.015866529196500778,424,nan
2064384,0.43,0.79,0.0,463.24,3.619855569601059,0.54,0.01540417317301035,424,nan
2072576,0.43,0.8,0.0,467.43,3.6166540682315826,0.54,0.009145716205239296,423,nan
2080768,0.43,0.79,0.0,467.54,3.7213106393814086,0.42,0.009114776737987995,422,nan
2088960,0.41,0.77,0.0,470.62,3.1734232825040816,0.08,0.015228904783725739,421,nan
2097152,0.4,0.75,0.0,470.61,2.970512167811394,0.08,0.015130926854908466,420,nan
2105344,0.45,0.78,0.0,451.84,4.151577270030975,0.0,0.013934528455138206,419,nan
2113536,0.46,0.8,0.0,442.36,4.4745757710933685,0.0,0.010300501249730587,419,nan
2121728,0.46,0.79,0.0,441.34,4.360461590290069,0.0,0.010619806125760078,418,nan
2129920,0.45,0.77,0.01,445.06,3.813718492984772,0.0,0.012537451460957527,417,nan
2138112,0.45,0.76,0.01,447.5,3.8503757447004316,0.0,0.012164756655693054,416,nan
2146304,0.45,0.77,0.01,446.91,4.1456954091787335,0.0,0.016688451170921326,415,nan
2154496,0.4,0.74,0.01,465.77,2.9524702352285384,0.0,0.022151896730065346,415,nan
2162688,0.41,0.76,0.01,461.49,3.0643419581651687,0.88,0.01159251295030117,414,nan
2170880,0.41,0.77,0.01,458.27,3.338092419505119,0.88,0.011553671211004257,413,nan
2179072,0.44,0.77,0.01,448.02,4.069647172093392,1.05,0.015028262510895729,413,nan
2187264,0.4,0.78,0.01,458.87,3.0128514903783796,1.05,0.010923427529633045,412,nan
2195456,0.37,0.77,0.01,474.59,2.269750284552574,1.2,0.0130473542958498,411,nan
2203648,0.37,0.76,0.01,475.8,2.29790453851223,1.2,0.011709490790963173,410,nan
2211840,0.36,0.76,0.01,476.44,2.0653582030534743,0.32,0.011311033740639687,410,nan
2220032,0.34,0.77,0.01,486.54,1.3245887398719787,1.12,0.006201272830367088,409,nan
2228224,0.31,0.79,0.01,497.05,0.7048503386974335,1.34,0.013946054503321648,408,nan
2236416,0.36,0.78,0.01,479.56,1.739252581000328,1.34,0.017428290098905563,408,nan
2244608,0.37,0.79,0.01,475.03,2.026323953270912,1.34,0.00975007750093937,407,nan
2252800,0.35,0.79,0.01,481.74,1.6705489739775659,1.42,0.012192651629447937,406,nan
2260992,0.34,0.78,0.01,485.04,1.7506412133574485,0.45,0.01191512681543827,405,nan
2269184,0.32,0.75,0.01,489.64,1.4393225772678853,0.45,0.008353723213076591,405,nan
2277376,0.37,0.75,0.01,473.28,2.5612557078897953,0.23,0.009395984001457691,404,nan
2285568,0.32,0.73,0.01,492.04,1.3554448576271534,0.26,0.012032918632030487,404,nan
2293760,0.29,0.72,0.01,504.04,0.514479953199625,0.32,0.009854860603809357,403,nan
2301952,0.31,0.72,0.0,496.25,1.0686580674350261,0.09,0.012285302393138409,402,nan
2310144,0.31,0.72,0.0,496.11,1.0085429285466672,0.09,0.009454752318561077,402,nan
2318336,0.33,0.69,0.0,489.1,1.324897665977478,2.21,0.0097840316593647,401,nan
2326528,0.31,0.69,0.0,497.2,0.6168334311246872,3.41,0.007525247521698475,400,nan
2334720,0.36,0.68,0.0,480.8,1.6889445614814758,3.38,0.010787135921418667,400,nan
2342912,0.35,0.69,0.0,481.94,1.4300244575738907,3.32,0.009086215868592262,399,nan
2351104,0.36,0.69,0.0,478.05,1.438390884399414,3.9,0.008472895249724388,399,nan
2359296,0.38,0.68,0.0,468.38,1.8493339294195175,4.1,0.007039248012006283,398,nan
2367488,0.34,0.69,0.0,480.81,1.043753089904785,1.98,0.007877827621996403,398,nan
2375680,0.37,0.7,0.0,470.96,2.059146844148636,0.78,0.008448065258562565,397,nan
2383872,0.39,0.76,0.0,463.31,2.566909363269806,0.98,0.007673963904380798,396,nan
2392064,0.38,0.76,0.0,467.67,1.984858511686325,0.98,0.007074418477714062,396,nan
2400256,0.4,0.77,0.0,460.23,2.378561589717865,0.41,0.005828064866364002,395,nan
2408448,0.38,0.75,0.0,468.29,1.904561396241188,0.21,0.004807180725038052,395,nan
2416640,0.4,0.76,0.0,462.46,2.4095767617225645,0.21,0.007489084266126156,394,nan
2424832,0.38,0.76,0.0,468.85,1.7203714597225188,0.26,0.009225824847817421,394,nan
2433024,0.32,0.75,0.0,490.78,0.4080734598636627,0.38,0.012101242318749428,393,nan
2441216,0.29,0.73,0.0,500.1,-0.15099053502082824,1.42,0.008070176467299461,393,nan
