global_step,success,success_slab_top,success_slab_bottom,ep_len,mean_return,hazard_steps,approx_kl,sps,success_rand_spawn
458752,0.48,0.85,0.02,436.3,4.606865471601486,1.93,0.0174921415746212,417,nan
466944,0.47,0.85,0.02,440.86,4.579848273992538,1.57,0.022078506648540497,417,nan
475136,0.44,0.83,0.03,452.93,4.146808305978775,1.33,0.03579379990696907,417,nan
483328,0.39,0.85,0.03,462.82,3.111129637956619,0.82,0.03192652761936188,417,nan
491520,0.4,0.83,0.05,462.0,3.1584750497341156,0.87,0.030047984793782234,417,nan
499712,0.41,0.84,0.05,462.25,3.583907012939453,0.84,0.013666778802871704,417,nan
507904,0.43,0.86,0.06,461.18,4.124994348287583,0.32,0.046790942549705505,417,nan
516096,0.43,0.86,0.06,464.61,3.94133802652359,0.33,0.0403195396065712,416,nan
524288,0.44,0.87,0.06,461.43,4.105045605897903,0.44,0.03718339651823044,416,nan
532480,0.42,0.84,0.05,468.13,3.6298490691185,0.66,0.022265218198299408,416,nan
540672,0.44,0.85,0.05,456.61,4.135237041711807,0.66,0.027013713493943214,416,nan
548864,0.41,0.85,0.05,464.03,3.488640031814575,1.05,0.03998693823814392,416,nan
