global_step,success,success_slab_top,success_slab_bottom,ep_len,mean_return,hazard_steps,approx_kl,sps
8192,nan,nan,nan,nan,nan,nan,0.011148212477564812,627
16384,nan,nan,nan,nan,nan,nan,0.008571518585085869,620
24576,nan,nan,nan,nan,nan,nan,0.008448700420558453,622
32768,nan,nan,nan,nan,nan,nan,0.007184939458966255,619
40960,0.0,0.0,0.0,599.0,-5.0189314763993025,0.0,0.007355484180152416,619
49152,0.0,0.0,0.0,599.0,-5.0189314763993025,0.0,0.015126354992389679,620
57344,0.0,0.0,0.0,599.0,-5.0189314763993025,0.0,0.0066109951585531235,621
65536,0.0,0.0,0.0,599.0,-5.0189314763993025,0.0,0.022322433069348335,619
73728,0.0,0.0,0.0,599.0,-5.0189314763993025,0.0,0.020511938259005547,618
81920,0.0,0.0,0.0,599.0,-4.359786618947982,1.36,0.007995344698429108,618
90112,0.0,0.0,0.0,599.0,-4.359786618947982,1.36,0.008560707792639732,619
98304,0.0,0.0,0.0,599.0,-4.359786618947982,1.36,0.0060809580609202385,622
106496,0.0,0.0,0.0,599.0,-4.359786618947982,1.36,0.007193704601377249,623
114688,0.0,0.0,0.0,599.0,-4.359786618947982,1.36,0.00428574625402689,623
122880,0.0,0.0,0.0,599.0,-3.234200279712677,0.0,0.021320009604096413,624
131072,0.0,0.0,0.0,599.0,-3.234200279712677,0.0,0.00645427405834198,624
139264,0.0,0.0,0.0,599.0,-3.234200279712677,0.0,0.0029031792655587196,625
147456,0.0,0.0,0.0,599.0,-3.234200279712677,0.0,0.010308844037353992,625
155648,0.0,0.0,0.0,599.0,-2.8563905715942384,0.0,0.0053991833701729774,625
163840,0.0,0.0,0.0,599.0,-2.8563905715942384,0.0,0.0080862520262599,625
172032,0.0,0.0,0.0,599.0,-2.8563905715942384,0.0,0.011946270242333412,625
180224,0.0,0.0,0.0,599.0,-2.8563905715942384,0.0,0.004884502850472927,626
188416,0.0,0.0,0.0,599.0,-2.8563905715942384,0.0,0.011631357483565807,625
196608,0.0,0.0,0.0,599.0,-2.8331074678897856,2.44,0.011319546028971672,626
204800,0.0,0.0,0.0,599.0,-2.8331074678897856,2.44,0.008807219564914703,626
212992,0.0,0.0,0.0,599.0,-2.8331074678897856,2.44,0.004428829997777939,626
221184,0.0,0.0,0.0,599.0,-2.8331074678897856,2.44,0.0038284598849713802,627
229376,0.02,0.0,0.02,597.59,-2.9865841567516327,5.75,0.005044040270149708,628
237568,0.02,0.0,0.02,597.59,-2.333182727098465,3.31,0.008026663213968277,629
245760,0.02,0.0,0.02,597.59,-2.333182727098465,3.31,0.0035298194270581007,629
253952,0.02,0.0,0.02,597.59,-2.333182727098465,3.31,0.012675812467932701,630
262144,0.03,0.01,0.02,595.91,-2.1533191907405853,3.31,0.0031125894747674465,630
270336,0.01,0.01,0.02,597.32,-2.1449290120601656,1.86,0.008676661178469658,630
278528,0.01,0.01,0.02,597.32,-2.1449290120601656,1.86,0.00522541394457221,631
286720,0.01,0.01,0.02,597.32,-2.1449290120601656,1.86,0.004707961808890104,631
294912,0.01,0.01,0.02,597.32,-2.1449290120601656,1.86,0.006224931217730045,632
303104,0.01,0.01,0.02,597.32,-2.108779368400574,1.86,0.004827053286135197,632
311296,0.0,0.01,0.02,599.0,-2.218431354165077,1.63,0.0036765988916158676,632
319488,0.0,0.01,0.02,599.0,-2.218431354165077,1.63,0.00894204992800951,631
327680,0.0,0.01,0.02,599.0,-2.218431354165077,1.63,0.01576313003897667,632
335872,0.0,0.01,0.02,599.0,-2.215196391940117,1.63,0.006462899502366781,631
344064,0.01,0.01,0.03,597.7,-2.1610825103521347,2.79,0.005072728730738163,631
352256,0.01,0.0,0.01,597.7,-2.381588617414236,4.61,0.011371280997991562,631
360448,0.02,0.01,0.01,595.74,-2.2119714652001856,4.61,0.006121126003563404,631
368640,0.02,0.01,0.01,595.74,-2.2119714652001856,4.61,0.009944925084710121,631
376832,0.02,0.01,0.01,595.74,-2.2770328532159327,5.39,0.003214379772543907,631
385024,0.01,0.01,0.01,597.04,-2.59939825758338,5.94,0.005316438619047403,631
393216,0.01,0.01,0.01,597.04,-2.59939825758338,5.94,0.00832138117402792,631
401408,0.01,0.01,0.01,597.04,-2.6050038908421995,5.94,0.005845196545124054,631
409600,0.01,0.01,0.01,597.04,-2.6050038908421995,5.94,0.010157382115721703,631
417792,0.02,0.01,0.02,595.39,-2.5611661444604397,6.83,0.015408797189593315,632
425984,0.01,0.01,0.02,597.35,-2.2412224555015565,0.89,0.009441409260034561,632
434176,0.01,0.01,0.02,597.35,-2.2412224555015565,0.89,0.0052226223051548,632
442368,0.01,0.01,0.02,597.35,-2.2297650182247164,0.89,0.00806660857051611,632
450560,0.01,0.01,0.02,597.35,-2.2275805950164793,0.89,0.0049942173063755035,632
458752,0.01,0.01,0.02,597.35,-2.222558604478836,0.89,0.008240425027906895,632
