global_step,success,success_slab_top,success_slab_bottom,ep_len,mean_return,hazard_steps,approx_kl,sps
8192,nan,nan,nan,nan,nan,nan,0.010462455451488495,1101
16384,nan,nan,nan,nan,nan,nan,0.013178719207644463,1122
24576,nan,nan,nan,nan,nan,nan,0.014942826703190804,952
32768,nan,nan,nan,nan,nan,nan,0.012599047273397446,805
40960,0.0,0.0,0.0,599.0,-6.004767648875713,0.0,0.010994978249073029,760
49152,0.0,0.0,0.0,599.0,-6.004767648875713,0.0,0.03388780355453491,740
57344,0.0,0.0,0.0,599.0,-6.004767648875713,0.0,0.020307861268520355,718
65536,0.0,0.0,0.0,599.0,-6.004767648875713,0.0,0.017969371750950813,701
73728,0.0,0.0,0.0,599.0,-6.004767648875713,0.0,0.008545774966478348,691
81920,0.0,0.0,0.0,599.0,-5.165768367052078,0.0,0.010108674876391888,680
90112,0.0,0.0,0.0,599.0,-5.165768367052078,0.0,0.013675138354301453,674
98304,0.0,0.0,0.0,599.0,-5.165768367052078,0.0,0.0030294531024992466,666
106496,0.0,0.0,0.0,599.0,-5.165768367052078,0.0,0.0034659632947295904,660
114688,0.0,0.0,0.0,599.0,-5.165768367052078,0.0,0.005370325408875942,655
122880,0.0,0.0,0.0,599.0,-3.5755872064828873,2.4,0.01615285500884056,652
131072,0.0,0.0,0.0,599.0,-3.5755872064828873,2.4,0.007630377076566219,649
139264,0.0,0.0,0.0,599.0,-3.5755872064828873,2.4,0.0014656058046966791,646
147456,0.0,0.0,0.0,599.0,-3.5755872064828873,2.4,0.007338847033679485,644
155648,0.0,0.0,0.0,599.0,-2.8033380007743833,2.56,0.004700102843344212,641
163840,0.0,0.0,0.0,599.0,-2.8033380007743833,2.56,0.018467925488948822,639
172032,0.0,0.0,0.0,599.0,-2.8033380007743833,2.56,0.003653008723631501,641
180224,0.0,0.0,0.0,599.0,-2.8033380007743833,2.56,0.006851680111140013,639
188416,0.0,0.0,0.0,599.0,-2.8033380007743833,2.56,0.00433421041816473,637
196608,0.0,0.0,0.0,599.0,-2.420910823345184,2.03,0.01568683423101902,636
204800,0.0,0.0,0.0,599.0,-2.420910823345184,2.03,0.0051202792674303055,634
212992,0.0,0.0,0.0,599.0,-2.420910823345184,2.03,0.005225884262472391,633
221184,0.01,0.0,0.01,596.96,-2.3709069788455963,2.86,0.0014615781838074327,633
229376,0.01,0.0,0.01,596.96,-2.3709069788455963,2.86,0.01019281055778265,631
237568,0.01,0.0,0.01,596.96,-2.5290080493688585,4.37,0.011959964409470558,630
245760,0.01,0.0,0.01,596.96,-2.5290080493688585,4.37,0.008708258159458637,629
253952,0.01,0.0,0.01,596.96,-2.5290080493688585,4.37,0.00662998016923666,628
262144,0.01,0.0,0.01,596.96,-2.5186263126134874,4.37,0.010581523180007935,628
270336,0.0,0.0,0.01,599.0,-2.1971178597211836,0.89,0.002664872445166111,627
278528,0.0,0.0,0.01,599.0,-2.1971178597211836,0.89,0.007945858873426914,627
