global_step,obey_top,obey_bottom,success_top,success_bottom,wrong_steps,segment_return,approx_kl,sps
253952,0.165,0.58,0.115,0.325,153.175,-16.831370182335377,0.049666278064250946,302
262144,0.155,0.57,0.1,0.315,161.84,-19.208171144127846,0.02953057549893856,301
270336,0.15,0.55,0.1,0.28,154.575,-17.141762480139732,0.022686857730150223,302
278528,0.155,0.535,0.1,0.26,152.195,-15.05999681353569,0.01569553278386593,301
286720,0.15,0.51,0.095,0.225,146.345,-15.536666102707386,0.04113882780075073,301
294912,0.145,0.525,0.085,0.23,149.9,-12.25560788065195,0.07642215490341187,301
303104,0.13,0.525,0.07,0.23,144.235,-9.979492604732513,0.06330567598342896,301
311296,0.13,0.51,0.07,0.21,140.605,-8.940322984009981,0.03187987580895424,301
319488,0.13,0.505,0.07,0.195,140.17,-7.447277400642633,0.02794010005891323,301
327680,0.12,0.5,0.06,0.18,139.445,-6.1169196628034115,0.0535363145172596,301
335872,0.12,0.485,0.06,0.16,127.89,-5.09668717905879,0.026096519082784653,301
344064,0.11,0.49,0.05,0.16,123.535,-5.27379484474659,0.01813860610127449,301
352256,0.11,0.48,0.045,0.14,112.185,-2.623384394682944,0.024027524515986443,301
360448,0.105,0.47,0.045,0.13,109.455,-4.147529795765877,0.026289721950888634,302
368640,0.1,0.46,0.035,0.11,96.685,-4.881349619477987,0.03540012985467911,302
376832,0.095,0.455,0.03,0.105,94.195,-5.236238673329353,0.017042584717273712,301
385024,0.105,0.45,0.025,0.09,68.59,-5.544353447854519,0.03713706135749817,302
393216,0.105,0.42,0.025,0.07,71.68,-4.089163918048143,0.023002564907073975,302
401408,0.105,0.415,0.025,0.07,68.155,-4.7572669349610806,0.028699219226837158,302
409600,0.1,0.39,0.015,0.055,54.03,-4.407676827162504,0.027695976197719574,302
417792,0.095,0.39,0.01,0.05,46.095,-4.194514283910394,0.034486252814531326,302
425984,0.085,0.375,0.0,0.04,43.095,-4.307484641671181,0.035278838127851486,302
434176,0.08,0.365,0.0,0.04,42.675,-2.834787235595286,0.0166483074426651,301
442368,0.08,0.34,0.0,0.03,31.955,-3.1252357847988605,0.014962992630898952,301
450560,0.08,0.325,0.0,0.025,31.955,-2.913101650774479,0.04024435579776764,302
458752,0.085,0.325,0.0,0.025,29.15,-3.3170883655548096,0.021164875477552414,301
466944,0.075,0.3,0.0,0.02,23.605,-2.6104245195165277,0.02228836715221405,302
475136,0.08,0.29,0.0,0.02,23.605,-3.0349405789747834,0.03223857283592224,302
483328,0.08,0.255,0.0,0.015,26.445,-3.776648376137018,0.03913286700844765,302
491520,0.075,0.255,0.0,0.015,23.875,-2.7164181852713227,0.022036541253328323,302
499712,0.07,0.215,0.0,0.01,23.875,-2.395770044066012,0.029694534838199615,302
507904,0.065,0.195,0.0,0.01,22.5,-2.3564068526029587,0.009666690602898598,302
516096,0.06,0.19,0.0,0.01,22.465,-2.238131372258067,0.019470756873488426,303
524288,0.055,0.17,0.0,0.01,17.055,-1.3819583309814334,0.021651173010468483,303
532480,0.05,0.17,0.0,0.01,17.055,-1.2462285161018372,0.028665460646152496,303
540672,0.05,0.145,0.0,0.005,17.055,-1.4377543283626437,0.022010216489434242,303
548864,0.05,0.145,0.0,0.005,14.51,-1.3792900638654828,0.022606734186410904,303
557056,0.045,0.115,0.0,0.0,12.05,-1.8840683046728373,0.02091844566166401,303
565248,0.045,0.105,0.0,0.0,9.245,-2.372770920395851,0.02664286270737648,303
573440,0.045,0.09,0.0,0.0,9.245,-2.3390401750802994,0.03171338886022568,303
581632,0.04,0.075,0.0,0.0,8.815,-1.8794608181342483,0.019084790721535683,303
589824,0.04,0.075,0.0,0.0,8.815,-1.8163200309500098,0.019350901246070862,304
598016,0.035,0.065,0.0,0.0,8.815,-2.3764575123786926,0.01912922039628029,303
606208,0.035,0.055,0.0,0.0,7.28,-1.804106580093503,0.017321353778243065,304
614400,0.02,0.055,0.0,0.0,7.28,-1.4106555096805096,0.032224059104919434,304
622592,0.02,0.045,0.0,0.0,7.28,-1.3714522868394852,0.024337410926818848,304
630784,0.02,0.045,0.0,0.0,5.95,-1.2989385277032852,0.024303069338202477,304
638976,0.015,0.035,0.0,0.0,3.155,-1.4073800705373287,0.018007919192314148,304
647168,0.015,0.04,0.0,0.0,3.155,-1.3469765782356262,0.042989976704120636,304
655360,0.02,0.04,0.0,0.0,3.155,-1.3357615107670426,0.0349825881421566,304
663552,0.02,0.035,0.0,0.0,3.155,-1.3096101731061935,0.0229698084294796,304
671744,0.02,0.035,0.0,0.0,3.155,-1.2863544495776296,0.03486987575888634,304
679936,0.02,0.03,0.0,0.0,3.155,-1.405582102946937,0.022223398089408875,304
688128,0.025,0.03,0.0,0.0,3.155,-1.3291083192452788,0.030756214633584023,303
696320,0.02,0.035,0.0,0.0,3.155,-1.8787031089887023,0.03176213800907135,304
704512,0.015,0.035,0.0,0.0,1.305,-2.1699250116944313,0.03401302173733711,304
712704,0.01,0.045,0.0,0.0,2.2,-1.345783888362348,0.014034994877874851,303
720896,0.01,0.045,0.0,0.0,2.2,-1.3392861187458038,0.04163077473640442,304
729088,0.01,0.04,0.0,0.0,0.895,-1.3913551215082407,0.021702267229557037,304
737280,0.01,0.04,0.0,0.0,0.895,-1.3146013598889112,0.014840323477983475,304
745472,0.01,0.04,0.0,0.0,0.895,-1.3481254130601883,0.0394606851041317,304
753664,0.01,0.04,0.0,0.0,0.895,-1.3515299251303077,0.01774342730641365,304
761856,0.01,0.04,0.0,0.0,0.895,-1.3014592826366425,0.016119668260216713,304
770048,0.01,0.04,0.0,0.0,0.895,-1.3310915613546968,0.014074350707232952,304
778240,0.01,0.04,0.0,0.0,0.895,-1.2907855063676834,0.01525742094963789,304
786432,0.01,0.035,0.0,0.0,0.895,-1.3348427852615714,0.03137430548667908,304
794624,0.01,0.03,0.0,0.0,0.895,-1.3332197964191437,0.01237382460385561,304
802816,0.01,0.03,0.0,0.0,0.895,-1.3353670835494995,0.007177209015935659,305
811008,0.01,0.03,0.0,0.0,0.895,-1.3375568175688386,0.022900540381669998,305
819200,0.01,0.03,0.0,0.0,0.895,-1.3006197214126587,0.05077345669269562,305
827392,0.01,0.03,0.0,0.0,0.0,-1.332163229584694,0.03915838152170181,305
835584,0.01,0.03,0.0,0.0,0.0,-1.3386754095554352,0.005869566462934017,305
843776,0.01,0.025,0.0,0.0,0.0,-1.3607559241354465,0.03157513588666916,305
851968,0.01,0.025,0.0,0.0,0.0,-1.257988965138793,0.020344503223896027,305
860160,0.01,0.025,0.0,0.0,0.0,-1.294461414217949,0.044167038053274155,305
868352,0.01,0.02,0.0,0.0,0.0,-1.323462188243866,0.015946777537465096,305
876544,0.01,0.02,0.0,0.0,0.0,-1.293177455663681,0.02720164693892002,305
884736,0.01,0.015,0.0,0.0,0.0,-1.3294569328427315,0.012010011821985245,306
892928,0.01,0.015,0.0,0.0,0.0,-1.2971095740795135,0.014224094338715076,306
901120,0.005,0.015,0.0,0.0,0.0,-1.3087084889411926,0.01255707535892725,306
909312,0.0,0.015,0.0,0.0,0.0,-1.3072162419557571,0.006390746217221022,306
917504,0.0,0.015,0.0,0.0,0.0,-1.307536169886589,0.006804159842431545,306
925696,0.0,0.015,0.0,0.0,0.0,-1.328001062385738,0.006560505833476782,306
933888,0.0,0.015,0.0,0.0,0.0,-1.3135070502758026,0.043940119445323944,306
942080,0.0,0.015,0.0,0.0,0.0,-1.3347945660352707,0.010962087661027908,306
950272,0.0,0.015,0.0,0.0,0.0,-1.3319596499204636,0.023954464122653008,306
958464,0.0,0.0,0.0,0.0,0.0,-1.3130977135151625,0.008123503066599369,306
966656,0.0,0.0,0.0,0.0,0.0,-1.3109055757522583,0.04270049184560776,306
974848,0.0,0.0,0.0,0.0,0.0,-1.3019069284200668,0.02677633799612522,306
983040,0.0,0.0,0.0,0.0,0.0,-1.3253680169582367,0.009780243039131165,307
991232,0.0,0.0,0.0,0.0,0.0,-1.2812479436397552,0.009287964552640915,307
999424,0.0,0.0,0.0,0.0,0.0,-1.3347362838685513,0.014462040737271309,307
1007616,0.0,0.0,0.0,0.0,0.0,-1.3004005253314972,0.02245303988456726,307
1015808,0.0,0.0,0.0,0.0,0.0,-1.3087920844554901,0.012760537676513195,307
1024000,0.0,0.0,0.0,0.0,0.0,-1.3326076418161392,0.015535179525613785,307
1032192,0.0,0.0,0.0,0.0,0.0,-1.2916476130485535,0.010907845571637154,307
1040384,0.0,0.0,0.0,0.0,0.0,-1.3265521368011832,0.04929875582456589,307
1048576,0.0,0.0,0.0,0.0,0.0,-1.2981182783842087,0.002227913588285446,307
1056768,0.0,0.0,0.0,0.0,0.0,-1.315794438123703,0.002941553248092532,307
1064960,0.0,0.0,0.0,0.0,0.0,-1.2962135821580887,0.0028649228624999523,307
1073152,0.0,0.0,0.0,0.0,0.0,-1.3087188452482224,0.0029320265166461468,308
1081344,0.0,0.0,0.0,0.0,0.0,-1.3140062931925058,0.016184817999601364,308
1089536,0.0,0.0,0.0,0.0,0.0,-1.3053658306598663,0.018460188060998917,308
1097728,0.0,0.0,0.0,0.0,0.0,-1.3244433104991913,0.013995293527841568,308
1105920,0.0,0.0,0.0,0.0,0.0,-1.2979210764169693,0.017160741612315178,308
1114112,0.0,0.0,0.0,0.0,0.0,-1.318876426666975,0.003363007213920355,308
1122304,0.0,0.0,0.0,0.0,0.0,-1.2965321689844131,0.0049512325786054134,308
1130496,0.0,0.0,0.0,0.0,0.0,-1.3139305263757706,0.014998513273894787,308
1138688,0.0,0.0,0.0,0.0,0.0,-1.3090089857578278,0.0058517418801784515,308
1146880,0.0,0.0,0.0,0.0,0.0,-1.3033424764871597,0.02064117230474949,309
1155072,0.0,0.0,0.0,0.0,0.0,-1.3455417975783348,0.0021662877406924963,309
1163264,0.0,0.0,0.0,0.0,0.0,-1.2928508520126343,0.0158463716506958,309
1171456,0.0,0.0,0.0,0.0,0.0,-1.3207878172397614,0.013157805427908897,310
1179648,0.0,0.0,0.0,0.0,0.0,-1.3019897937774658,0.019225621595978737,310
1187840,0.0,0.0,0.0,0.0,0.0,-1.2916655242443085,0.025818757712841034,311
1196032,0.0,0.0,0.0,0.0,0.0,-1.326482412405312,0.014699794352054596,311
1204224,0.0,0.0,0.0,0.0,0.0,-1.2972486317157745,0.011074887588620186,312
1212416,0.0,0.0,0.0,0.0,0.0,-1.3197499513626099,0.023704472929239273,312
1220608,0.0,0.0,0.0,0.0,0.0,-1.2971612811088562,0.016779111698269844,313
1228800,0.0,0.0,0.0,0.0,0.0,-1.3290986670181155,0.004292900674045086,313
1236992,0.0,0.0,0.0,0.0,0.0,-1.3028242737054825,0.04089208319783211,314
1245184,0.0,0.0,0.0,0.0,0.0,-1.313402846455574,0.09905952960252762,314
1253376,0.0,0.0,0.0,0.0,0.0,-1.3047912418842316,0.0051155053079128265,314
1261568,0.0,0.0,0.0,0.0,0.0,-1.2974140495061874,0.023924026638269424,315
1269760,0.0,0.0,0.0,0.0,0.0,-1.3332270784303546,0.017129920423030853,315
1277952,0.0,0.0,0.0,0.0,0.0,-1.2906765341758728,0.0012538967421278358,316
1286144,0.0,0.0,0.0,0.0,0.0,-1.3171169608831406,0.01840154081583023,316
1294336,0.0,0.0,0.0,0.0,0.0,-1.3058812320232391,0.021210305392742157,316
1302528,0.0,0.0,0.0,0.0,0.0,-1.2981823831796646,0.037937261164188385,316
1310720,0.0,0.0,0.0,0.0,0.0,-1.3238542657345533,0.027563080191612244,316
1318912,0.0,0.0,0.0,0.0,0.0,-1.2936041057109833,0.007075123023241758,316
1327104,0.0,0.0,0.0,0.0,0.0,-1.3171045174822211,0.008309648372232914,316
1335296,0.0,0.0,0.0,0.0,0.0,-1.2954012155532837,0.02003277838230133,316
1343488,0.0,0.0,0.0,0.0,0.0,-1.3429932249709964,0.029941052198410034,316
1351680,0.0,0.0,0.0,0.0,0.0,-1.2943802326917648,0.018635381013154984,316
1359872,0.0,0.0,0.0,0.0,0.0,-1.2998594641685486,0.011114928871393204,316
1368064,0.0,0.0,0.0,0.0,0.0,-1.3014833629131317,0.0038697239942848682,316
1376256,0.0,0.0,0.0,0.0,0.0,-1.3021036386489868,0.007204631809145212,316
1384448,0.0,0.0,0.0,0.0,0.0,-1.3397227628156543,0.006745821330696344,316
1392640,0.0,0.0,0.0,0.0,0.0,-1.302256628870964,0.01910962164402008,316
1400832,0.0,0.0,0.0,0.0,0.0,-1.308282494544983,0.008748768828809261,316
1409024,0.0,0.0,0.0,0.0,0.0,-1.3077851384878159,0.03424479812383652,316
1417216,0.0,0.0,0.0,0.0,0.0,-1.2964558601379395,0.01867828518152237,316
1425408,0.0,0.0,0.0,0.0,0.0,-1.32447509188205,0.007094475440680981,316
1433600,0.0,0.0,0.0,0.0,0.0,-1.2940472513437271,0.020820163190364838,316
1441792,0.0,0.0,0.0,0.0,0.0,-1.3143416345119476,0.007969926111400127,316
1449984,0.0,0.0,0.0,0.0,0.0,-1.305750548839569,0.013768116012215614,316
1458176,0.0,0.0,0.0,0.0,0.0,-1.3332511144690216,0.005282246507704258,316
1466368,0.0,0.0,0.0,0.0,0.0,-1.301999256014824,0.01901608146727085,316
1474560,0.0,0.0,0.0,0.0,0.0,-1.325585812330246,0.023470012471079826,316
1482752,0.0,0.0,0.0,0.0,0.0,-1.3052823394536972,0.010572347790002823,316
1490944,0.0,0.0,0.0,0.0,0.0,-1.298848956823349,0.05991848558187485,316
1499136,0.0,0.0,0.0,0.0,0.0,-1.3290966553613544,0.013405589386820793,316
1507328,0.0,0.0,0.0,0.0,0.0,-1.2960089147090912,0.04278849437832832,316
1515520,0.0,0.0,0.0,0.0,0.0,-1.30597622692585,0.014730876311659813,316
1523712,0.0,0.0,0.0,0.0,0.0,-1.3090362697839737,0.014767667278647423,316
1531904,0.0,0.0,0.0,0.0,0.0,-1.299243986606598,0.006820770911872387,316
1540096,0.0,0.0,0.0,0.0,0.0,-1.327465632930398,0.012228356674313545,316
1548288,0.0,0.0,0.0,0.0,0.0,-1.293076604604721,0.022054748609662056,316
1556480,0.0,0.0,0.0,0.0,0.0,-1.311686514876783,0.016845177859067917,316
1564672,0.0,0.0,0.0,0.0,0.0,-1.3060686886310577,0.011821174994111061,316
1572864,0.0,0.0,0.0,0.0,0.0,-1.3318519247695804,0.04085348919034004,316
1581056,0.0,0.0,0.0,0.0,0.0,-1.2885454893112183,0.010440848767757416,316
1589248,0.0,0.0,0.0,0.0,0.0,-1.3143802285194397,0.025728218257427216,316
1597440,0.0,0.0,0.0,0.0,0.0,-1.3052140772342682,0.010125430300831795,316
1605632,0.0,0.0,0.0,0.0,0.0,-1.3011819869279861,0.0037747486494481564,316
1613824,0.0,0.0,0.0,0.0,0.0,-1.3241171296685934,0.005512171890586615,316
1622016,0.0,0.0,0.0,0.0,0.0,-1.2995572090148926,0.013236578553915024,316
1630208,0.0,0.0,0.0,0.0,0.0,-1.3126204013824463,0.007233230397105217,316
1638400,0.0,0.0,0.0,0.0,0.0,-1.308290258049965,0.011101027019321918,316
1646592,0.0,0.0,0.0,0.0,0.0,-1.2956060469150543,0.012936364859342575,316
1654784,0.0,0.0,0.0,0.0,0.0,-1.3228873582556844,0.009990883991122246,316
1662976,0.0,0.0,0.0,0.0,0.0,-1.293145939707756,0.033558037132024765,316
1671168,0.0,0.0,0.0,0.0,0.0,-1.320937156677246,0.018753040581941605,316
1679360,0.0,0.0,0.0,0.0,0.0,-1.298685908317566,0.015639347955584526,316
1687552,0.0,0.0,0.0,0.0,0.0,-1.306242668069899,0.005176888313144445,316
1695744,0.0,0.0,0.0,0.0,0.0,-1.317383480258286,0.020296882838010788,316
1703936,0.0,0.0,0.0,0.0,0.0,-1.2971740514039993,0.01007077656686306,316
1712128,0.0,0.0,0.0,0.0,0.0,-1.3226203620433807,0.0065616825595498085,316
1720320,0.0,0.0,0.0,0.0,0.0,-1.2920243293046951,0.02573065459728241,316
1728512,0.0,0.0,0.0,0.0,0.0,-1.3281101416796446,0.009618024341762066,316
1736704,0.0,0.0,0.0,0.0,0.0,-1.3011442869901657,0.03216204792261124,316
1744896,0.0,0.0,0.0,0.0,0.0,-1.306162416934967,0.007922429591417313,316
1753088,0.0,0.0,0.0,0.0,0.0,-1.3296478828415275,0.009734220802783966,316
1761280,0.0,0.0,0.0,0.0,0.0,-1.2851395010948181,0.01231000479310751,316
1769472,0.0,0.0,0.0,0.0,0.0,-1.349324507638812,0.014894076623022556,316
1777664,0.0,0.0,0.0,0.0,0.0,-1.2904764264822006,0.004123225808143616,316
1785856,0.0,0.0,0.0,0.0,0.0,-1.338430032134056,0.011988908052444458,316
1794048,0.0,0.0,0.0,0.0,0.0,-1.3075059056282043,0.017800331115722656,316
1802240,0.0,0.0,0.0,0.0,0.0,-1.3098687357269228,0.022259000688791275,316
1810432,0.0,0.0,0.0,0.0,0.0,-1.3370400965213776,0.013558309525251389,316
1818624,0.0,0.0,0.0,0.0,0.0,-1.3052686750888824,0.004905053414404392,316
1826816,0.0,0.0,0.0,0.0,0.0,-1.3173540066927671,0.0013581470120698214,316
1835008,0.0,0.0,0.0,0.0,0.0,-1.3074234127998352,0.014749579131603241,316
1843200,0.0,0.0,0.0,0.0,0.0,-1.3347248206846416,0.015645645558834076,316
1851392,0.0,0.0,0.0,0.0,0.0,-1.3432691544294357,0.012342741712927818,316
1859584,0.0,0.0,0.0,0.0,0.0,-1.357370181940496,0.015087445266544819,316
1867776,0.0,0.0,0.0,0.0,0.0,-1.3472679685801268,0.021880298852920532,316
1875968,0.0,0.0,0.0,0.0,0.0,-1.3248612871393561,0.01515643298625946,316
1884160,0.0,0.0,0.0,0.0,0.0,-1.4097173349000514,0.015907786786556244,315
1892352,0.0,0.0,0.0,0.0,0.0,-1.350270688533783,0.014724316075444221,316
1900544,0.0,0.0,0.0,0.0,0.0,-1.3589646900072694,0.028548255562782288,315
1908736,0.0,0.0,0.0,0.0,0.0,-1.3376865307800472,0.01582159660756588,315
1916928,0.0,0.0,0.0,0.0,0.0,-1.408710356336087,0.013773005455732346,315
1925120,0.0,0.0,0.0,0.0,0.0,-1.3809954435564578,0.013630026020109653,315
1933312,0.0,0.0,0.0,0.0,0.0,-1.300674393773079,0.06671173125505447,315
1941504,0.0,0.0,0.0,0.0,0.0,-1.3501358292996883,0.010580834932625294,315
1949696,0.0,0.0,0.0,0.0,0.0,-1.3017686307430267,0.007244929671287537,315
1957888,0.0,0.0,0.0,0.0,0.0,-1.3368512855377048,0.01633141189813614,315
1966080,0.0,0.0,0.0,0.0,0.0,-1.3761455724015832,0.019829977303743362,315
1974272,0.0,0.0,0.0,0.0,0.0,-1.3215627633035183,0.01095114927738905,315
1982464,0.0,0.0,0.0,0.0,0.0,-1.3398989820852876,0.020350011065602303,315
1990656,0.0,0.0,0.0,0.0,0.0,-1.3569693062454462,0.025798387825489044,315
1998848,0.0,0.0,0.0,0.0,0.0,-1.3953966400586069,0.007954049855470657,315
2007040,0.0,0.0,0.0,0.0,0.0,-1.3296217611059546,0.0035108369775116444,315
2015232,0.0,0.0,0.0,0.0,0.0,-1.3453253591433167,0.0162358358502388,315
2023424,0.0,0.0,0.0,0.0,0.0,-1.337640045210719,0.01677624136209488,315
2031616,0.0,0.0,0.0,0.0,0.0,-1.3099936973303556,0.014411188662052155,315
2039808,0.0,0.0,0.0,0.0,0.0,-1.3664467264898121,0.018815089017152786,315
2048000,0.0,0.0,0.0,0.0,0.0,-1.4174348572269082,0.019744811579585075,315
2056192,0.0,0.0,0.0,0.0,0.0,-1.3690614672377706,0.01968563161790371,315
2064384,0.0,0.0,0.0,0.0,0.0,-1.3771686926484108,0.012812292203307152,315
2072576,0.0,0.0,0.0,0.0,0.0,-1.4188462265301496,0.020875561982393265,315
2080768,0.0,0.0,0.0,0.0,0.0,-1.396154181100428,0.021251067519187927,315
2088960,0.0,0.0,0.0,0.0,0.0,-1.3180104410275817,0.004525176249444485,314
2097152,0.0,0.0,0.0,0.0,0.0,-1.419492700137198,0.020676376298069954,314
2105344,0.0,0.0,0.0,0.0,0.0,-1.3183378046378493,0.008333450183272362,314
2113536,0.0,0.0,0.0,0.0,0.0,-1.391742528998293,0.027869753539562225,314
2121728,0.0,0.0,0.0,0.0,0.0,-1.3579815421253443,0.007837546057999134,314
2129920,0.0,0.0,0.0,0.0,0.0,-1.3642321331426501,0.00571455666795373,314
2138112,0.0,0.0,0.0,0.0,0.0,-1.3540780949406326,0.009722700342535973,314
2146304,0.0,0.0,0.0,0.0,0.0,-1.3538176771253347,0.00873829610645771,314
2154496,0.0,0.0,0.0,0.0,0.0,-1.384252943098545,0.005773451179265976,314
2162688,0.0,0.0,0.0,0.0,0.0,-1.334311693906784,0.019933832809329033,314
2170880,0.0,0.0,0.0,0.0,0.0,-1.3691868190653622,0.010051491670310497,314
2179072,0.0,0.0,0.0,0.0,0.0,-1.386727474629879,0.032246436923742294,314
2187264,0.0,0.0,0.0,0.0,0.0,-1.3452047975733876,0.017381414771080017,314
2195456,0.0,0.0,0.0,0.0,0.0,-1.3700781026855111,0.013733439147472382,314
2203648,0.0,0.0,0.0,0.0,0.0,-1.3029207391664386,0.004113100469112396,314
2211840,0.0,0.0,0.0,0.0,0.0,-1.3787461989559233,0.009980844333767891,314
2220032,0.0,0.0,0.0,0.0,0.0,-1.3045428087934852,0.009064249694347382,314
2228224,0.0,0.0,0.0,0.0,0.0,-1.4621468055993319,0.02162930741906166,314
2236416,0.0,0.0,0.0,0.0,0.0,-1.3298568855971098,0.010328522883355618,314
2244608,0.0,0.0,0.0,0.0,0.0,-1.3407570542767644,0.01037805899977684,313
2252800,0.0,0.0,0.0,0.0,0.0,-1.3237626277841628,0.01027680840343237,313
2260992,0.0,0.0,0.0,0.0,0.0,-1.3573458204045892,0.012847023084759712,313
2269184,0.0,0.0,0.0,0.0,0.0,-1.3902453326736577,0.01922839879989624,313
2277376,0.0,0.0,0.0,0.0,0.0,-1.41086828103289,0.01794830895960331,313
2285568,0.0,0.0,0.0,0.0,0.0,-1.4119849572889507,0.012050628662109375,313
2293760,0.0,0.0,0.0,0.0,0.0,-1.3980143768712878,0.00938299298286438,313
2301952,0.0,0.0,0.0,0.0,0.0,-1.3645990611985326,0.013811856508255005,313
2310144,0.0,0.0,0.0,0.0,0.0,-1.4315160089172423,0.02057991549372673,313
2318336,0.0,0.0,0.0,0.0,0.0,-1.414582556579262,0.008700641803443432,313
2326528,0.0,0.0,0.0,0.0,0.0,-1.3808111464604735,0.016281869262456894,313
2334720,0.0,0.0,0.0,0.0,0.0,-1.3596338701900095,0.012377962470054626,313
2342912,0.0,0.0,0.0,0.0,0.0,-1.3806789331138134,0.02289338782429695,313
2351104,0.0,0.0,0.0,0.0,0.0,-1.4164877580478787,0.024855125695466995,313
2359296,0.0,0.0,0.0,0.0,0.0,-1.3901229482144117,0.007605563849210739,313
2367488,0.0,0.0,0.0,0.0,0.0,-1.3617228083312511,0.009826559573411942,313
2375680,0.0,0.0,0.0,0.0,0.0,-1.3399162269197404,0.015204844065010548,313
2383872,0.0,0.0,0.0,0.0,0.0,-1.400179527932778,0.013640468940138817,313
2392064,0.0,0.0,0.0,0.0,0.0,-1.353346100077033,0.012203398160636425,313
2400256,0.0,0.0,0.0,0.0,0.0,-1.3671578457579017,0.018204132094979286,313
2408448,0.0,0.0,0.0,0.0,0.0,-1.3252609162591398,0.007505744695663452,313
2416640,0.0,0.0,0.0,0.0,0.0,-1.37714695581235,0.0034410275984555483,313
2424832,0.0,0.0,0.0,0.0,0.0,-1.3009159970097244,0.010360756888985634,313
2433024,0.0,0.0,0.0,0.0,0.0,-1.4071036172099411,0.014823579229414463,313
2441216,0.0,0.0,0.0,0.0,0.0,-1.3532786378636956,0.007466629147529602,313
2449408,0.0,0.0,0.0,0.0,0.0,-1.30699572712183,0.008619084022939205,312
2457600,0.0,0.0,0.0,0.0,0.0,-1.3689872580580413,0.031460441648960114,312
2465792,0.0,0.0,0.0,0.0,0.0,-1.431523582432419,0.037914425134658813,312
2473984,0.0,0.0,0.0,0.0,0.0,-1.4072422478348017,0.012570856139063835,312
2482176,0.0,0.0,0.0,0.0,0.0,-1.370489191263914,0.034964874386787415,312
2490368,0.0,0.0,0.0,0.0,0.0,-1.378686036914587,0.02477072924375534,312
