global_step,obey_top,obey_bottom,success_top,success_bottom,wrong_steps,segment_return,approx_kl,sps
8192,nan,nan,nan,nan,nan,-4.976813217508607,0.02517034113407135,352
16384,nan,1.0,nan,1.0,0.0,-10.801455467939377,0.030210239812731743,348
24576,1.0,1.0,1.0,1.0,0.0,-10.720562294125557,0.035676442086696625,336
32768,1.0,1.0,1.0,1.0,0.0,-10.239194892346859,0.02173304371535778,338
40960,0.19230769230769232,0.717391304347826,0.15384615384615385,0.6521739130434783,136.48611111111111,-8.324885714799166,0.03655941039323807,340
49152,0.19230769230769232,0.723404255319149,0.15384615384615385,0.6595744680851063,134.6164383561644,-10.95208640396595,0.009806687012314796,338
57344,0.29411764705882354,0.7540983606557377,0.23529411764705882,0.6885245901639344,116.10526315789474,-9.335959784686565,0.03138864040374756,337
65536,0.275,0.7692307692307693,0.225,0.676923076923077,123.9047619047619,-12.651415158063173,0.029321622103452682,338
73728,0.2916666666666667,0.7746478873239436,0.25,0.6901408450704225,123.60504201680672,-11.752025004476309,0.021706756204366684,335
81920,0.25757575757575757,0.759493670886076,0.21212121212121213,0.6455696202531646,145.6689655172414,-11.501287020742893,0.01578410714864731,337
90112,0.3,0.7560975609756098,0.24285714285714285,0.6463414634146342,141.10526315789474,-12.686993803828955,0.032636772841215134,336
98304,0.25882352941176473,0.7555555555555555,0.21176470588235294,0.6444444444444445,152.13142857142856,-13.146478984504938,0.02275950275361538,333
106496,0.26373626373626374,0.7446808510638298,0.21978021978021978,0.6382978723404256,155.92432432432432,-12.180101957172155,0.02105899527668953,335
114688,0.2755102040816326,0.7647058823529411,0.22448979591836735,0.6470588235294118,153.53,-11.061855912208557,0.01868932507932186,333
122880,0.25925925925925924,0.7454545454545455,0.21296296296296297,0.6090909090909091,176.13,-12.107175134122372,0.0178644098341465,333
131072,0.2542372881355932,0.7368421052631579,0.2033898305084746,0.6052631578947368,195.155,-13.168938919901848,0.02292596735060215,334
139264,0.25984251968503935,0.7258064516129032,0.2047244094488189,0.5967741935483871,188.64,-14.446195796132088,0.017554903402924538,333
147456,0.2631578947368421,0.7175572519083969,0.20300751879699247,0.5877862595419847,181.495,-16.523360267281532,0.027680430561304092,332
155648,0.24305555555555555,0.7050359712230215,0.1875,0.5683453237410072,201.745,-13.526039887219667,0.02290409430861473,333
163840,0.23972602739726026,0.7074829931972789,0.18493150684931506,0.5714285714285714,208.525,-10.907037481665611,0.020516620948910713,333
172032,0.2331288343558282,0.7115384615384616,0.17177914110429449,0.5769230769230769,216.865,-10.380525689572096,0.026270264759659767,332
180224,0.23636363636363636,0.7090909090909091,0.17575757575757575,0.5696969696969697,210.37,-13.811100784689188,0.02324439212679863,331
188416,0.23391812865497075,0.7183908045977011,0.17543859649122806,0.5862068965517241,204.53,-16.28032197058201,0.02311551570892334,330
196608,0.22905027932960895,0.7191011235955056,0.16759776536312848,0.5786516853932584,214.175,-15.886538334190845,0.03310487046837807,330
204800,0.24468085106382978,0.7204301075268817,0.1702127659574468,0.5806451612903226,214.21,-12.885015055537224,0.015411299653351307,329
212992,0.225,0.7164948453608248,0.15,0.5670103092783505,231.6,-11.969636879861355,0.027175070717930794,327
