global_step,obey_top,obey_bottom,success_top,success_bottom,wrong_steps,segment_return,approx_kl,sps
425984,0.06,0.465,0.01,0.215,37.54,-3.570437330752611,0.025499004870653152,1056
434176,0.06,0.455,0.005,0.2,29.46,-3.7354456139728427,0.035125184804201126,1057
442368,0.06,0.43,0.005,0.175,31.88,-3.527416171040386,0.024835331365466118,1056
450560,0.06,0.42,0.005,0.165,34.64,-5.276426368393004,0.019053716212511063,1056
458752,0.075,0.38,0.005,0.13,30.855,-4.399508828297257,0.04655276611447334,1056
466944,0.07,0.36,0.0,0.11,33.675,-3.1923774322494864,0.020524602383375168,1056
475136,0.07,0.335,0.0,0.1,32.665,-3.7576681803911924,0.03695652633905411,1056
483328,0.075,0.315,0.0,0.085,33.07,-2.7225185295101255,0.02531675063073635,1056
491520,0.08,0.3,0.0,0.075,34.25,-2.2943453720072284,0.034022197127342224,1056
499712,0.085,0.28,0.0,0.065,27.865,-1.9657072257250547,0.02090337499976158,1055
507904,0.085,0.265,0.0,0.05,28.77,-2.883886850439012,0.04446104168891907,1056
516096,0.08,0.25,0.0,0.05,29.075,-2.5964047042652965,0.01624954305589199,1056
524288,0.08,0.25,0.0,0.04,30.76,-2.42821426410228,0.03296296298503876,1056
532480,0.085,0.24,0.0,0.035,30.76,-2.347107533365488,0.019749704748392105,1056
540672,0.09,0.23,0.0,0.03,32.205,-2.9318364718928933,0.02315646782517433,1056
